concept_id,found_from,concept_name,domain_id,vocabulary_id,standard_concept,include,prev
44502727,From descendants,Gastrointestinal stromal tumor of lower third of esophagus,Condition,ICDO3,standard,n,n
607668,From initial search,Anatomic location directly invaded by primary malignant neoplasm of esophagus,Observation,SNOMED,standard,n,n
4094854,From initial search,Malignant tumor of cervical part of esophagus,Condition,SNOMED,standard,y,y
4094855,From initial search,Malignant tumor of upper third of esophagus,Condition,SNOMED,standard,y,y
4095316,From initial search,Malignant tumor of abdominal part of esophagus,Condition,SNOMED,standard,y,y
4181343,From initial search,Malignant tumor of esophagus,Condition,SNOMED,standard,y,y
606309,From initial search,Malignant tumor of esophagus with NRG1 fusion,Condition,SNOMED,standard,y,y
4089656,From initial search,Malignant tumor of lower third of esophagus,Condition,SNOMED,standard,y,y
4092059,From initial search,Malignant tumor of thoracic part of esophagus,Condition,SNOMED,standard,y,y
4092060,From initial search,Malignant tumor of middle third of esophagus,Condition,SNOMED,standard,y,y
25748,From initial search,Overlapping malignant neoplasm of esophagus,Condition,SNOMED,standard,y,y
26638,From initial search,Primary malignant neoplasm of esophagus,Condition,SNOMED,standard,y,y
135476,From initial search,Primary malignant neoplasm of thoracic esophagus,Condition,SNOMED,standard,y,y
193138,From initial search,Primary malignant neoplasm of lower third of esophagus,Condition,SNOMED,standard,y,y
193971,From initial search,Primary malignant neoplasm of abdominal esophagus,Condition,SNOMED,standard,y,y
432260,From initial search,Primary malignant neoplasm of upper third of esophagus,Condition,SNOMED,standard,y,y
437805,From initial search,Primary malignant neoplasm of middle third of esophagus,Condition,SNOMED,standard,y,y
441224,From initial search,Primary malignant neoplasm of cervical esophagus,Condition,SNOMED,standard,y,y
608068,From initial search,Malignant mesenchymal neoplasm of esophagus,Condition,SNOMED,standard,y,y
36566363,From initial search,"Neoplasm, malignant of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
4111799,From descendants,Carcinoma of cervical part of esophagus,Condition,SNOMED,standard,y,y
36518899,From descendants,"Papillary adenocarcinoma, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
36521014,From descendants,"Carcinoma, diffuse type of cervical esophagus",Condition,ICDO3,standard,y,y
36521174,From descendants,"Squamous cell carcinoma, spindle cell of cervical esophagus",Condition,ICDO3,standard,y,y
36523591,From descendants,"Papillary carcinoma, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
36523656,From descendants,"Squamous cell carcinoma, microinvasive of cervical esophagus",Condition,ICDO3,standard,y,y
36523873,From descendants,"Metaplastic carcinoma, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
36524239,From descendants,"Spindle cell carcinoma, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
36524723,From descendants,Basaloid squamous cell carcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36525149,From descendants,Polygonal cell carcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36527050,From descendants,Basal cell adenocarcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36528185,From descendants,Adenosquamous carcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36529319,From descendants,Adenocarcinoma with apocrine metaplasia of cervical esophagus,Condition,ICDO3,standard,y,y
36531017,From descendants,Adenocarcinoma with mixed subtypes of cervical esophagus,Condition,ICDO3,standard,y,y
36531491,From descendants,"Squamous cell carcinoma, adenoid of cervical esophagus",Condition,ICDO3,standard,y,y
36533992,From descendants,Adenoid cystic carcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36536682,From descendants,Adenocarcinoma with squamous metaplasia of cervical esophagus,Condition,ICDO3,standard,y,y
36538091,From descendants,"Carcinoma, anaplastic, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
36538985,From descendants,Glassy cell carcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36539650,From descendants,Mucoepidermoid carcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36542604,From descendants,"Epithelioma, malignant of cervical esophagus",Condition,ICDO3,standard,y,y
36544225,From descendants,Villous adenocarcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36545808,From descendants,Papillary squamous cell carcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36550149,From descendants,"Large cell carcinoma, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
36551367,From descendants,Pleomorphic carcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36555125,From descendants,Myoepithelial carcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36559038,From descendants,Scirrhous adenocarcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36560729,From descendants,"Carcinoma, undifferentiated, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
36561183,From descendants,Epithelial-myoepithelial carcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36563282,From descendants,"Cribriform carcinoma, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
36564852,From descendants,Mucinous adenocarcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36565013,From descendants,Adenocarcinoma in villous adenoma of cervical esophagus,Condition,ICDO3,standard,y,y
36565164,From descendants,Adenocarcinoma in tubulovillous adenoma of cervical esophagus,Condition,ICDO3,standard,y,y
36565241,From descendants,Mucin-producing adenocarcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36566138,From descendants,Superficial spreading adenocarcinoma of cervical esophagus,Condition,ICDO3,standard,y,y
36567311,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of cervical esophagus,Condition,ICDO3,standard,y,y
44500582,From descendants,"Verrucous carcinoma, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
44500870,From descendants,"Adenocarcinoma, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
44501511,From descendants,"Squamous cell carcinoma, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
44504592,From descendants,"Carcinoma, NOS, of cervical esophagus",Condition,ICDO3,standard,y,y
4112605,From descendants,Carcinoma of upper third of esophagus,Condition,SNOMED,standard,y,y
36517394,From descendants,Adenocarcinoma in tubulovillous adenoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36520425,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of upper third of esophagus,Condition,ICDO3,standard,y,y
36522344,From descendants,Scirrhous adenocarcinoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36523349,From descendants,Myoepithelial carcinoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36523893,From descendants,Superficial spreading adenocarcinoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36524840,From descendants,"Verrucous carcinoma, NOS, of upper third of esophagus",Condition,ICDO3,standard,y,y
36525660,From descendants,"Cribriform carcinoma, NOS, of upper third of esophagus",Condition,ICDO3,standard,y,y
36526044,From descendants,"Carcinoma, anaplastic, NOS, of upper third of esophagus",Condition,ICDO3,standard,y,y
36527319,From descendants,Mucoepidermoid carcinoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36528353,From descendants,"Epithelioma, malignant of upper third of esophagus",Condition,ICDO3,standard,y,y
36532597,From descendants,Pleomorphic carcinoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36534027,From descendants,Adenocarcinoma with squamous metaplasia of upper third of esophagus,Condition,ICDO3,standard,y,y
36534850,From descendants,Mucinous adenocarcinoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36536629,From descendants,Adenoid cystic carcinoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36539408,From descendants,Adenocarcinoma in villous adenoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36540806,From descendants,"Carcinoma, undifferentiated, NOS, of upper third of esophagus",Condition,ICDO3,standard,y,y
36541286,From descendants,Adenocarcinoma with apocrine metaplasia of upper third of esophagus,Condition,ICDO3,standard,y,y
36544251,From descendants,Mucin-producing adenocarcinoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36548868,From descendants,"Carcinoma, diffuse type of upper third of esophagus",Condition,ICDO3,standard,y,y
36549546,From descendants,"Papillary adenocarcinoma, NOS, of upper third of esophagus",Condition,ICDO3,standard,y,y
36552463,From descendants,"Papillary carcinoma, NOS, of upper third of esophagus",Condition,ICDO3,standard,y,y
36553402,From descendants,Adenocarcinoma with mixed subtypes of upper third of esophagus,Condition,ICDO3,standard,y,y
36556468,From descendants,Epithelial-myoepithelial carcinoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36566836,From descendants,"Metaplastic carcinoma, NOS, of upper third of esophagus",Condition,ICDO3,standard,y,y
36567243,From descendants,Villous adenocarcinoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36567573,From descendants,Adenosquamous carcinoma of upper third of esophagus,Condition,ICDO3,standard,y,y
36715848,From descendants,Primary adenocarcinoma of upper third of esophagus,Condition,SNOMED,standard,y,y
44504610,From descendants,"Carcinoma, NOS, of upper third of esophagus",Condition,ICDO3,standard,y,y
4110569,From descendants,Carcinoma of abdominal part of esophagus,Condition,SNOMED,standard,y,y
36517465,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of abdominal esophagus,Condition,ICDO3,standard,y,y
36519074,From descendants,Mucinous adenocarcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36519871,From descendants,"Epithelioma, malignant of abdominal esophagus",Condition,ICDO3,standard,y,y
36520170,From descendants,Polygonal cell carcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36521391,From descendants,Adenocarcinoma in tubulovillous adenoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36521419,From descendants,"Cribriform carcinoma, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
36523795,From descendants,"Squamous cell carcinoma, microinvasive of abdominal esophagus",Condition,ICDO3,standard,y,y
36526751,From descendants,Superficial spreading adenocarcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36527699,From descendants,"Squamous cell carcinoma, spindle cell of abdominal esophagus",Condition,ICDO3,standard,y,y
36528128,From descendants,Scirrhous adenocarcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36531782,From descendants,"Small cell carcinoma, fusiform cell of abdominal esophagus",Condition,ICDO3,standard,n,n
36531924,From descendants,"Spindle cell carcinoma, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
36532432,From descendants,Villous adenocarcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36537019,From descendants,"Carcinoma, undifferentiated, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
36537148,From descendants,Adenocarcinoma in villous adenoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36541257,From descendants,"Carcinoma, diffuse type of abdominal esophagus",Condition,ICDO3,standard,y,y
36545188,From descendants,"Squamous cell carcinoma, adenoid of abdominal esophagus",Condition,ICDO3,standard,y,y
36546645,From descendants,Myoepithelial carcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36547184,From descendants,Adenosquamous carcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36547235,From descendants,Mucoepidermoid carcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36547998,From descendants,Epithelial-myoepithelial carcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36548841,From descendants,Mucin-producing adenocarcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36550776,From descendants,"Papillary adenocarcinoma, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
36552247,From descendants,"Verrucous carcinoma, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
36552739,From descendants,Adenocarcinoma with squamous metaplasia of abdominal esophagus,Condition,ICDO3,standard,y,y
36552754,From descendants,Adenocarcinoma with mixed subtypes of abdominal esophagus,Condition,ICDO3,standard,y,y
36555098,From descendants,Basaloid squamous cell carcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36555745,From descendants,Papillary squamous cell carcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36556578,From descendants,Basal cell adenocarcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36558047,From descendants,"Papillary carcinoma, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
36559865,From descendants,Pleomorphic carcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36560445,From descendants,"Large cell carcinoma, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
36561695,From descendants,Glassy cell carcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36563775,From descendants,Adenoid cystic carcinoma of abdominal esophagus,Condition,ICDO3,standard,y,y
36566318,From descendants,Adenocarcinoma with apocrine metaplasia of abdominal esophagus,Condition,ICDO3,standard,y,y
36566808,From descendants,"Metaplastic carcinoma, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
36567773,From descendants,"Squamous cell carcinoma, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
36567979,From descendants,"Carcinoma, anaplastic, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
36674609,From descendants,Metastatic HER2 positive gastroesophageal junction cancer,Condition,SNOMED,standard,y,y
44501196,From descendants,"Adenocarcinoma, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
44504604,From descendants,"Carcinoma, NOS, of abdominal esophagus",Condition,ICDO3,standard,y,y
4081043,From descendants,Adenocarcinoma of esophagus,Condition,SNOMED,standard,y,y
4081044,From descendants,Squamous cell carcinoma of esophagus,Condition,SNOMED,standard,y,y
4110568,From descendants,Carcinoma of thoracic part of esophagus,Condition,SNOMED,standard,y,y
4112606,From descendants,Carcinoma of lower third of esophagus,Condition,SNOMED,standard,y,y
4115265,From descendants,Carcinoma of middle third of esophagus,Condition,SNOMED,standard,y,y
4145865,From descendants,Perforated carcinoma of esophagus,Condition,SNOMED,standard,y,y
4162997,From descendants,Carcinoma of esophagus,Condition,SNOMED,standard,y,y
36517396,From descendants,"Papillary adenocarcinoma, NOS, of middle third of esophagus",Condition,ICDO3,standard,y,y
36517637,From descendants,"Adenocarcinoma in tubulovillous adenoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36517676,From descendants,"Metaplastic carcinoma, NOS, of lower third of esophagus",Condition,ICDO3,standard,y,y
36517922,From descendants,"Myoepithelial carcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36518130,From descendants,Adenocarcinoma with squamous metaplasia of middle third of esophagus,Condition,ICDO3,standard,y,y
36518452,From descendants,Mucoepidermoid carcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
36518550,From descendants,"Metaplastic carcinoma, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36518556,From descendants,Adenocarcinoma with apocrine metaplasia of thoracic esophagus,Condition,ICDO3,standard,y,y
36520561,From descendants,Adenocarcinoma with squamous metaplasia of thoracic esophagus,Condition,ICDO3,standard,y,y
36520567,From descendants,"Carcinoma, anaplastic, NOS, of middle third of esophagus",Condition,ICDO3,standard,y,y
36520737,From descendants,Superficial spreading adenocarcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
36520978,From descendants,Adenocarcinoma in tubulovillous adenoma of lower third of esophagus,Condition,ICDO3,standard,y,y
36521293,From descendants,"Carcinoma, diffuse type of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36521510,From descendants,"Verrucous carcinoma, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36521897,From descendants,"Papillary carcinoma, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
36521947,From descendants,Myoepithelial carcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
36522541,From descendants,Adenoid cystic carcinoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36522671,From descendants,"Papillary adenocarcinoma, NOS, of thoracic esophagus",Condition,ICDO3,standard,y,y
36524012,From descendants,Villous adenocarcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
36524535,From descendants,"Papillary carcinoma, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36525533,From descendants,Superficial spreading adenocarcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36525866,From descendants,"Basaloid squamous cell carcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36526289,From descendants,Mucinous adenocarcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36526439,From descendants,"Cribriform carcinoma, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36526480,From descendants,"Carcinoma, diffuse type of thoracic esophagus",Condition,ICDO3,standard,y,y
36526924,From descendants,"Carcinoma, diffuse type of esophagus, NOS",Condition,ICDO3,standard,y,y
36527185,From descendants,Adenocarcinoma in villous adenoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36527353,From descendants,"Papillary carcinoma, NOS, of lower third of esophagus",Condition,ICDO3,standard,y,y
36527716,From descendants,Adenocarcinoma with apocrine metaplasia of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36529082,From descendants,"Adenoid cystic carcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36530027,From descendants,Mucoepidermoid carcinoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36530606,From descendants,"Adenocarcinoma with cartilaginous and osseous metaplasia of esophagus, NOS",Condition,ICDO3,standard,y,y
36530805,From descendants,"Cribriform carcinoma, NOS, of lower third of esophagus",Condition,ICDO3,standard,y,y
36531378,From descendants,"Superficial spreading adenocarcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36531483,From descendants,"Papillary adenocarcinoma, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
36531842,From descendants,"Squamous cell carcinoma, microinvasive of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36532400,From descendants,Adenocarcinoma with mixed subtypes of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36532668,From descendants,"Cribriform carcinoma, NOS, of thoracic esophagus",Condition,ICDO3,standard,y,y
36533183,From descendants,Adenocarcinoma in adenomatous polyp of lower third of esophagus,Condition,ICDO3,standard,y,y
36533231,From descendants,"Cribriform carcinoma, NOS, of middle third of esophagus",Condition,ICDO3,standard,y,y
36533295,From descendants,Adenosquamous carcinoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36533357,From descendants,Myoepithelial carcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36533813,From descendants,Mucinous adenocarcinoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36533900,From descendants,"Carcinoma, undifferentiated, NOS, of lower third of esophagus",Condition,ICDO3,standard,y,y
36534314,From descendants,Superficial spreading adenocarcinoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36534859,From descendants,"Carcinoma, anaplastic, NOS, of lower third of esophagus",Condition,ICDO3,standard,y,y
36535599,From descendants,"Mucoepidermoid carcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36535856,From descendants,Scirrhous adenocarcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
36536050,From descendants,"Carcinoma, undifferentiated, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36536071,From descendants,Villous adenocarcinoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36536229,From descendants,Scirrhous adenocarcinoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36536410,From descendants,"Epithelioma, malignant of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36536442,From descendants,"Carcinoma, undifferentiated, NOS, of middle third of esophagus",Condition,ICDO3,standard,y,y
36536683,From descendants,"Carcinoma, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36536883,From descendants,"Squamous cell carcinoma, spindle cell of esophagus, NOS",Condition,ICDO3,standard,y,y
36537020,From descendants,"Epithelioma, malignant of lower third of esophagus",Condition,ICDO3,standard,y,y
36537194,From descendants,Adenocarcinoma in tubulovillous adenoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36537711,From descendants,"Large cell carcinoma, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36537913,From descendants,"Verrucous carcinoma, NOS, of middle third of esophagus",Condition,ICDO3,standard,y,y
36538310,From descendants,Mucinous adenocarcinoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36539042,From descendants,Superficial spreading adenocarcinoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36539085,From descendants,Glassy cell carcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36539136,From descendants,"Scirrhous adenocarcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36539268,From descendants,"Adenocarcinoma, NOS, of overlapping lesion of esophagus",Condition,ICDO3,standard,y,y
36539753,From descendants,"Epithelial-myoepithelial carcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36540027,From descendants,"Papillary carcinoma, NOS, of thoracic esophagus",Condition,ICDO3,standard,y,y
36540469,From descendants,Pleomorphic carcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36540544,From descendants,Scirrhous adenocarcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36540581,From descendants,"Metaplastic carcinoma, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
36540662,From descendants,Pleomorphic carcinoma of lower third of esophagus,Condition,ICDO3,standard,y,y
36540889,From descendants,"Adenocarcinoma with apocrine metaplasia of esophagus, NOS",Condition,ICDO3,standard,y,y
36540898,From descendants,"Papillary squamous cell carcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36541041,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36541066,From descendants,"Adenocarcinoma, intestinal type of esophagus, NOS",Condition,ICDO3,standard,y,y
36541258,From descendants,Epithelial-myoepithelial carcinoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36541719,From descendants,"Carcinoma, undifferentiated, NOS, of thoracic esophagus",Condition,ICDO3,standard,y,y
36542013,From descendants,Adenoid cystic carcinoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36542278,From descendants,Mucoepidermoid carcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36542310,From descendants,"Polygonal cell carcinoma of esophagus, NOS",Condition,ICDO3,standard,y,y
36542762,From descendants,"Spindle cell carcinoma, NOS, of esophagus, NOS",Condition,ICDO3,standard,y,y
36542793,From descendants,Adenocarcinoma with squamous metaplasia of lower third of esophagus,Condition,ICDO3,standard,y,y
36542883,From descendants,Mucin-producing adenocarcinoma of thoracic esophagus,Condition,ICDO3,standard,y,y
36543023,From descendants,"Epithelioma, malignant of thoracic esophagus",Condition,ICDO3,standard,y,y
36543093,From descendants,Polygonal cell carcinoma of overlapping lesion of esophagus,Condition,ICDO3,standard,y,y
36543676,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of lower third of esophagus,Condition,ICDO3,standard,y,y
36544067,From descendants,"Verrucous carcinoma, NOS, of thoracic esophagus",Condition,ICDO3,standard,y,y
36544550,From descendants,Villous adenocarcinoma of middle third of esophagus,Condition,ICDO3,standard,y,y
36546172,From descendants,"Adenocarcinoma with squamous metaplasia of esophagus, NOS",Condition,ICDO3,standard,y,y
36546198,From descendants,Adenocarcinoma with apocrine metaplasia of lower third of esophagus,Condition,ICDO3,standard,y,y
36546404,From descendants,Epithelial-myoepithelial carcinoma of thoracic esophagus,Condition,ICDO3,standard,y,y
