concept_id,found_from,concept_name,domain_id,vocabulary_id,standard_concept,include,prev
36527060,From descendants,"Ganglioglioma, anaplastic of renal pelvis",Condition,ICDO3,standard,n,n
36528611,From descendants,"Mullerian mixed tumor of kidney, NOS",Condition,ICDO3,standard,n,n
36537276,From descendants,Mullerian mixed tumor of renal pelvis,Condition,ICDO3,standard,n,n
36537439,From descendants,"Malignant histiocytosis of kidney, NOS",Condition,ICDO3,standard,n,n
36538314,From descendants,Malignant histiocytosis of renal pelvis,Condition,ICDO3,standard,n,n
36539513,From descendants,"Teratoid medulloepithelioma, NOS, of renal pelvis",Condition,ICDO3,standard,n,n
36546584,From descendants,Malignant mastocytosis of renal pelvis,Condition,ICDO3,standard,n,n
36550878,From descendants,"Malignant mastocytosis of kidney, NOS",Condition,ICDO3,standard,n,n
36551023,From descendants,Mesodermal mixed tumor of renal pelvis,Condition,ICDO3,standard,n,n
36553509,From descendants,"Mesodermal mixed tumor of kidney, NOS",Condition,ICDO3,standard,n,n
36554017,From descendants,"Small cell carcinoma, fusiform cell of kidney, NOS",Condition,ICDO3,standard,n,n
36556151,From descendants,"Ganglioglioma, anaplastic of kidney, NOS",Condition,ICDO3,standard,n,n
36556538,From descendants,"Solitary fibrous tumor, malignant of renal pelvis",Condition,ICDO3,standard,n,n
36556631,From descendants,"Medulloepithelioma, NOS, of kidney, NOS",Condition,ICDO3,standard,n,n
36559986,From descendants,Malignant fibrous histiocytoma of renal pelvis,Condition,ICDO3,standard,n,n
36561145,From descendants,"Teratoid medulloepithelioma, NOS, of kidney, NOS",Condition,ICDO3,standard,n,n
36564938,From descendants,"Neuroepithelioma, NOS, of renal pelvis",Condition,ICDO3,standard,n,n
37204210,From descendants,"Global developmental delay, lung cysts, overgrowth, Wilms tumor syndrome",Condition,SNOMED,standard,n,n
42512205,From descendants,"Adrenal cortical carcinoma of kidney, NOS",Condition,ICDO3,standard,n,n
42512453,From descendants,"Paraganglioma, NOS, of kidney, NOS",Condition,ICDO3,standard,n,n
42512813,From descendants,"Mesonephroma, malignant of kidney, NOS",Condition,ICDO3,standard,n,n
42512901,From descendants,"Follicular carcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,n,n
44498982,From descendants,"Hemangiopericytoma, malignant of kidney, NOS",Condition,ICDO3,standard,n,n
44500550,From descendants,"Malignant cystic nephroma of kidney, NOS",Condition,ICDO3,standard,n,n
44501546,From descendants,"CNS embryonal tumor, NOS, of kidney, NOS",Condition,ICDO3,standard,n,n
44502509,From descendants,"Small cell carcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,n,n
44502537,From descendants,"Granular cell carcinoma of kidney, NOS",Condition,ICDO3,standard,n,n
44502792,From descendants,"Rhabdoid tumor, NOS, of kidney, NOS",Condition,ICDO3,standard,n,n
44502969,From descendants,"Malignant fibrous histiocytoma of kidney, NOS",Condition,ICDO3,standard,n,n
44505672,From descendants,"Plasma cell myeloma of kidney, NOS",Condition,ICDO3,standard,n,n
762447,From initial search,Family history of malignant tumor of kidney parenchyma,Observation,SNOMED,standard,n,n
196653,From initial search,Malignant tumor of kidney,Condition,SNOMED,standard,y,y
4201483,From initial search,Local recurrence of malignant tumor of kidney,Condition,SNOMED,standard,n,y
4091485,From initial search,Malignant tumor of kidney parenchyma,Condition,SNOMED,standard,y,y
36560885,From initial search,"Spindle cell carcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
36562274,From initial search,"Large cell carcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
36564657,From initial search,"Papillary squamous cell carcinoma, non-invasive of renal pelvis",Condition,ICDO3,standard,y,y
36528513,From initial search,Glassy cell carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36567595,From initial search,Polygonal cell carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36519392,From initial search,"Squamous cell carcinoma, microinvasive of renal pelvis",Condition,ICDO3,standard,y,y
36520574,From initial search,Papillary squamous cell carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
37116670,From initial search,Chromophobe renal cell carcinoma,Condition,SNOMED,standard,y,y
37116731,From initial search,Papillary renal cell carcinoma,Condition,SNOMED,standard,y,y
37116954,From initial search,Clear cell papillary renal cell carcinoma,Condition,SNOMED,standard,y,y
44501084,From initial search,"Clear cell adenocarcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
44501775,From initial search,"Squamous cell carcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
36521379,From initial search,Basal cell adenocarcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36526118,From initial search,"Basal cell adenocarcinoma of adrenal gland, NOS",Condition,ICDO3,standard,y,y
36713420,From initial search,Familial renal cell carcinoma,Condition,SNOMED,standard,y,y
36540293,From initial search,"Squamous cell carcinoma, spindle cell of renal pelvis",Condition,ICDO3,standard,y,y
45765451,From initial search,Renal cell carcinoma,Condition,SNOMED,standard,y,y
195480,From descendants,Primary malignant neoplasm of renal pelvis,Condition,SNOMED,standard,y,y
198985,From descendants,Primary malignant neoplasm of kidney,Condition,SNOMED,standard,y,y
601139,From descendants,Primary malignant neoplasm of right renal pelvis,Condition,SNOMED,standard,y,y
601140,From descendants,Primary malignant neoplasm of left renal pelvis,Condition,SNOMED,standard,y,y
619369,From descendants,Bilateral primary malignant neoplasm of kidneys,Condition,SNOMED,standard,y,y
4095757,From descendants,Malignant tumor of renal calyx,Condition,SNOMED,standard,y,y
4095758,From descendants,Malignant tumor of pelviureteric junction,Condition,SNOMED,standard,y,y
4110880,From descendants,Clear cell carcinoma of kidney,Condition,SNOMED,standard,y,y
4110881,From descendants,Papillary cystadenocarcinoma of kidney,Condition,SNOMED,standard,y,y
4112879,From descendants,Cystadenocarcinoma of kidney,Condition,SNOMED,standard,y,y
4181357,From descendants,Malignant tumor of renal pelvis,Condition,SNOMED,standard,y,y
35612355,From descendants,Renal medullary carcinoma,Condition,SNOMED,standard,y,y
36518145,From descendants,"Scirrhous adenocarcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36519700,From descendants,Carcinoma simplex of renal pelvis,Condition,ICDO3,standard,y,y
36520515,From descendants,Mucinous adenocarcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36520690,From descendants,"Squamous cell carcinoma, microinvasive of kidney, NOS",Condition,ICDO3,standard,y,y
36524257,From descendants,"Adenosquamous carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36524934,From descendants,"Epithelial-myoepithelial carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36525624,From descendants,"Basaloid carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36526682,From descendants,Mucin-producing adenocarcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36527591,From descendants,Basaloid carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36527810,From descendants,"Polygonal cell carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36528900,From descendants,"Carcinoma simplex of kidney, NOS",Condition,ICDO3,standard,y,y
36528914,From descendants,Cloacogenic carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36530191,From descendants,Tubular adenocarcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36530436,From descendants,Trabecular adenocarcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36530519,From descendants,"Trabecular adenocarcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36530877,From descendants,"Cystadenocarcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
36532091,From descendants,Pleomorphic carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36532792,From descendants,Myoepithelial carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36533144,From descendants,"Tubular adenocarcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36534288,From descendants,Adenocarcinoma with mixed subtypes of renal pelvis,Condition,ICDO3,standard,y,y
36535908,From descendants,Superficial spreading adenocarcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36538889,From descendants,"Carcinoma, undifferentiated, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
36539165,From descendants,"Cloacogenic carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36539704,From descendants,"Carcinoma, anaplastic, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
36539905,From descendants,"Cystadenocarcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
36540533,From descendants,"Carcinoma, undifferentiated, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
36540594,From descendants,"Superficial spreading adenocarcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36541598,From descendants,Epithelial-myoepithelial carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36544436,From descendants,Malignant cystic nephroma of renal pelvis,Condition,ICDO3,standard,y,y
36544620,From descendants,"Epithelioma, malignant of renal pelvis",Condition,ICDO3,standard,y,y
36544921,From descendants,"Carcinoma, anaplastic, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
36545632,From descendants,"Squamous cell carcinoma, adenoid of kidney, NOS",Condition,ICDO3,standard,y,y
36548689,From descendants,Scirrhous adenocarcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36550173,From descendants,"Mucin-producing adenocarcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36550614,From descendants,"Solid carcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
36552452,From descendants,"Schneiderian carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36553184,From descendants,"Basal cell adenocarcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36553834,From descendants,Lymphoepithelial carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36555324,From descendants,Adenosquamous carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36555375,From descendants,"Epithelioma, malignant of kidney, NOS",Condition,ICDO3,standard,y,y
36555394,From descendants,"Papillary squamous cell carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36555644,From descendants,"Pleomorphic carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36556705,From descendants,"Glassy cell carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36557045,From descendants,"Large cell carcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
36557102,From descendants,"Mucinous adenocarcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
36560109,From descendants,Schneiderian carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
36560365,From descendants,"Verrucous carcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
36561008,From descendants,"Squamous cell carcinoma, spindle cell of kidney, NOS",Condition,ICDO3,standard,y,y
36561763,From descendants,"Verrucous carcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
36563190,From descendants,"Urothelial carcinoma, micropapillary of renal pelvis",Condition,ICDO3,standard,y,y
36567519,From descendants,"Myoepithelial carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
37109302,From descendants,Primary malignant neoplasm of left kidney,Condition,SNOMED,standard,y,y
37109303,From descendants,Primary malignant neoplasm of right kidney,Condition,SNOMED,standard,y,y
37116669,From descendants,Collecting duct carcinoma of kidney,Condition,SNOMED,standard,y,y
40488899,From descendants,Carcinoma of renal pelvis,Condition,SNOMED,standard,y,y
44499006,From descendants,"Carcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
44499439,From descendants,"Papillary adenocarcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
44499553,From descendants,"Clear cell adenocarcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
44499635,From descendants,"Urothelial carcinoma, micropapillary of kidney, NOS",Condition,ICDO3,standard,y,y
44499683,From descendants,"Squamous cell carcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
44500002,From descendants,"Papillary carcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
44500140,From descendants,"Papillary adenocarcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
44500204,From descendants,"Medullary carcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
44500298,From descendants,"Chromophobe carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
44500449,From descendants,"Adenocarcinoma with mixed subtypes of kidney, NOS",Condition,ICDO3,standard,y,y
44500641,From descendants,Papillary urothelial carcinoma of renal pelvis,Condition,ICDO3,standard,y,y
44500860,From descendants,"Adenocarcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
44501642,From descendants,"Oxyphilic adenocarcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
44502102,From descendants,"Solid carcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
44502273,From descendants,"Adenocarcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
44502385,From descendants,"Papillary urothelial carcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
44502539,From descendants,"Mixed cell adenocarcinoma of kidney, NOS",Condition,ICDO3,standard,y,y
44502681,From descendants,"Spindle cell carcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
44502688,From descendants,"Papillary carcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
44503192,From descendants,"Carcinoma, NOS, of kidney, NOS",Condition,ICDO3,standard,y,y
3192436,From initial search,"Papillary renal cell carcinoma, eosinophilic",Observation,Nebraska Lexicon,standard,y,y
3192810,From initial search,"Papillary renal cell carcinoma, basophilic",Observation,Nebraska Lexicon,standard,y,y
37116730,From initial search,Papillary renal cell carcinoma,Observation,SNOMED,standard,y,y
37116953,From initial search,Clear cell papillary renal cell carcinoma,Observation,SNOMED,standard,y,y
4028883,From initial search,"Renal cell carcinoma, chromophobe cell",Observation,SNOMED,standard,y,y
4215373,From initial search,Renal cell carcinoma,Observation,SNOMED,standard,y,y
35612230,From descendants,Renal medullary carcinoma,Observation,SNOMED,standard,y,y
4256774,From orphan,"	Transitional cell carcinoma of kidney",Condition,ICDO3,standard,y,y
44500857,From orphan,"Transitional cell carcinoma, NOS, of renal pelvis",Condition,ICDO3,standard,y,y
