concept_id,found_from,concept_name,domain_id,vocabulary_id,standard_concept,include,prev
36524458,From descendants,Gastrinoma of pancreatic duct,Condition,ICDO3,standard,n,n
36524612,From descendants,Pleomorphic carcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36524647,From descendants,Mucoepidermoid carcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36524669,From descendants,"Insulinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,n,n
36524812,From descendants,"Malignant mastocytosis of pancreas, NOS",Condition,ICDO3,standard,n,n
36525032,From descendants,Pleomorphic carcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
36525530,From descendants,Carcinoma simplex of islets of Langerhans,Condition,ICDO3,standard,n,n
36525782,From descendants,Malignant histiocytosis of other specified parts of pancreas,Condition,ICDO3,standard,n,n
36526473,From descendants,Somatostatinoma of pancreatic duct,Condition,ICDO3,standard,n,n
36526586,From descendants,Adenocarcinoma in adenomatous polyp of islets of Langerhans,Condition,ICDO3,standard,n,n
36528147,From descendants,Mucinous adenocarcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36529138,From descendants,Glucagonoma of other specified parts of pancreas,Condition,ICDO3,standard,n,n
36529214,From descendants,Malignant mastocytosis of overlapping lesion of pancreas,Condition,ICDO3,standard,n,n
36529348,From descendants,Adenocarcinoma with apocrine metaplasia of islets of Langerhans,Condition,ICDO3,standard,n,n
36529419,From descendants,Adenocarcinoma in villous adenoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36529474,From descendants,Intraductal papillary adenocarcinoma with invasion of islets of Langerhans,Condition,ICDO3,standard,n,n
36529584,From descendants,"Duct carcinoma, desmoplastic type of islets of Langerhans",Condition,ICDO3,standard,n,n
36529704,From descendants,Infiltrating ductular carcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36530045,From descendants,Malignant histiocytosis of body of pancreas,Condition,ICDO3,standard,n,n
36530449,From descendants,Papillary mucinous cystadenocarcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36530881,From descendants,Adenocarcinoid tumor of islets of Langerhans,Condition,ICDO3,standard,n,n
36531406,From descendants,"Gastrinoma of pancreas, NOS",Condition,ICDO3,standard,n,n
36531722,From descendants,Villous adenocarcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
36531796,From descendants,Malignant histiocytosis of pancreatic duct,Condition,ICDO3,standard,n,n
36531915,From descendants,"Small cell carcinoma, fusiform cell of pancreas, NOS",Condition,ICDO3,standard,n,n
36532277,From descendants,Somatostatinoma of tail of pancreas,Condition,ICDO3,standard,n,n
36532385,From descendants,"Carcinoma, anaplastic, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36532836,From descendants,Villous adenocarcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36532980,From descendants,"Small cell carcinoma, fusiform cell of body of pancreas",Condition,ICDO3,standard,n,n
36533472,From descendants,"Carcinoma, anaplastic, NOS, of ampulla of Vater",Condition,ICDO3,standard,n,n
36533510,From descendants,Somatostatinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,n,n
36533631,From descendants,Tubular adenocarcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36533714,From descendants,Bile duct cystadenocarcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
36533766,From descendants,"Insulinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,n,n
36534946,From descendants,Hepatoid adenocarcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36535084,From descendants,Hepatoid adenocarcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
36535572,From descendants,Somatostatinoma of body of pancreas,Condition,ICDO3,standard,n,n
36536519,From descendants,"Epithelioma, malignant of ampulla of Vater",Condition,ICDO3,standard,n,n
36536569,From descendants,Perihilar cholangiocarcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
36536865,From descendants,Hepatoid adenocarcinoma of body of pancreas,Condition,ICDO3,standard,n,n
36536954,From descendants,"Malignant histiocytosis of pancreas, NOS",Condition,ICDO3,standard,n,n
36537866,From descendants,Mucin-producing adenocarcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36538104,From descendants,Malignant mastocytosis of tail of pancreas,Condition,ICDO3,standard,n,n
36538132,From descendants,"Papillary carcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36538182,From descendants,Adenocarcinoma with squamous metaplasia of ampulla of Vater,Condition,ICDO3,standard,n,n
36538255,From descendants,"Small cell carcinoma, fusiform cell of head of pancreas",Condition,ICDO3,standard,n,n
36538908,From descendants,Scirrhous adenocarcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36538927,From descendants,Superficial spreading adenocarcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
36541840,From descendants,Glucagonoma of head of pancreas,Condition,ICDO3,standard,n,n
36541850,From descendants,Epithelial-myoepithelial carcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
36542719,From descendants,Somatostatinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
36543195,From descendants,Glucagonoma of pancreatic duct,Condition,ICDO3,standard,n,n
36543505,From descendants,Glucagonoma of tail of pancreas,Condition,ICDO3,standard,n,n
36543806,From descendants,Solid pseudopapillary neoplasm of pancreas of islets of Langerhans,Condition,ICDO3,standard,n,n
36543922,From descendants,"Verrucous carcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36544424,From descendants,Vipoma of tail of pancreas,Condition,ICDO3,standard,n,n
36545402,From descendants,Malignant histiocytosis of islets of Langerhans,Condition,ICDO3,standard,n,n
36545471,From descendants,Malignant histiocytosis of head of pancreas,Condition,ICDO3,standard,n,n
36545483,From descendants,Myoepithelial carcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
36545493,From descendants,Scirrhous adenocarcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
36545660,From descendants,Hepatoid adenocarcinoma of tail of pancreas,Condition,ICDO3,standard,n,n
36545679,From descendants,"Papillary cystadenocarcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36546772,From descendants,Glucagonoma of overlapping lesion of pancreas,Condition,ICDO3,standard,n,n
36547203,From descendants,Somatostatinoma of other specified parts of pancreas,Condition,ICDO3,standard,n,n
36547361,From descendants,"Metaplastic carcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36547426,From descendants,Malignant histiocytosis of tail of pancreas,Condition,ICDO3,standard,n,n
36549163,From descendants,Malignant histiocytosis of overlapping lesion of pancreas,Condition,ICDO3,standard,n,n
36549242,From descendants,Mucinous cystic neoplasm with high grade dysplasia of islets of Langerhans,Condition,ICDO3,standard,n,n
36549361,From descendants,Malignant mastocytosis of islets of Langerhans,Condition,ICDO3,standard,n,n
36549889,From descendants,Malignant mastocytosis of head of pancreas,Condition,ICDO3,standard,n,n
36550666,From descendants,Hepatoid adenocarcinoma of other specified parts of pancreas,Condition,ICDO3,standard,n,n
36550800,From descendants,"Hepatoid adenocarcinoma of pancreas, NOS",Condition,ICDO3,standard,n,n
36550808,From descendants,"Mucinous cystadenocarcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36551288,From descendants,"Vipoma of pancreas, NOS",Condition,ICDO3,standard,n,n
36551544,From descendants,"Papillary adenocarcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36551750,From descendants,Vipoma of head of pancreas,Condition,ICDO3,standard,n,n
36551786,From descendants,"Serous carcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36552136,From descendants,"Insulinoma, NOS, of body of pancreas",Condition,ICDO3,standard,n,n
36552308,From descendants,Somatostatinoma of head of pancreas,Condition,ICDO3,standard,n,n
36553458,From descendants,"Metaplastic carcinoma, NOS, of ampulla of Vater",Condition,ICDO3,standard,n,n
36553478,From descendants,Glucagonoma of body of pancreas,Condition,ICDO3,standard,n,n
36554902,From descendants,"Adenocarcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36555061,From descendants,Epithelial-myoepithelial carcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36555211,From descendants,Adenosquamous carcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36555277,From descendants,Malignant mastocytosis of other specified parts of pancreas,Condition,ICDO3,standard,n,n
36555301,From descendants,Vipoma of other specified parts of pancreas,Condition,ICDO3,standard,n,n
36555520,From descendants,Vipoma of pancreatic duct,Condition,ICDO3,standard,n,n
36555558,From descendants,Myoepithelial carcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36555571,From descendants,"Cystadenocarcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36555863,From descendants,Malignant histiocytosis of ampulla of Vater,Condition,ICDO3,standard,n,n
36556761,From descendants,Malignant mastocytosis of body of pancreas,Condition,ICDO3,standard,n,n
36557059,From descendants,Hepatoid adenocarcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,n,n
36558945,From descendants,"Medullary carcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36559933,From descendants,"Infiltrating duct carcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
36560505,From descendants,Gastrinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,n,n
36561600,From descendants,Malignant mastocytosis of pancreatic duct,Condition,ICDO3,standard,n,n
36561945,From descendants,Malignant mastocytosis of ampulla of Vater,Condition,ICDO3,standard,n,n
36562626,From descendants,Vipoma of overlapping lesion of pancreas,Condition,ICDO3,standard,n,n
36562696,From descendants,Superficial spreading adenocarcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36563075,From descendants,"Small cell carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,n,n
36564706,From descendants,Gastrinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36565136,From descendants,Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36565266,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of ampulla of Vater,Condition,ICDO3,standard,n,n
36565326,From descendants,Cholangiocarcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,n,n
36565423,From descendants,Somatostatinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
36565567,From descendants,Hepatoid adenocarcinoma of pancreatic duct,Condition,ICDO3,standard,n,n
36565876,From descendants,"Verrucous carcinoma, NOS, of ampulla of Vater",Condition,ICDO3,standard,n,n
36566583,From descendants,Gastrinoma of other specified parts of pancreas,Condition,ICDO3,standard,n,n
36566698,From descendants,"Insulinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,n,n
36567248,From descendants,Adenocarcinoma with squamous metaplasia of islets of Langerhans,Condition,ICDO3,standard,n,n
36567520,From descendants,"Somatostatinoma of pancreas, NOS",Condition,ICDO3,standard,n,n
36568319,From descendants,"Insulinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,n,n
36715928,From descendants,Primary adenocarcinoma of ampulla of Vater,Condition,SNOMED,standard,n,n
37017016,From descendants,Malignant insulinoma,Condition,SNOMED,standard,n,n
42511677,From descendants,Gastrointestinal stromal tumor of tail of pancreas,Condition,ICDO3,standard,n,n
42512113,From descendants,"Paraganglioma, NOS, of head of pancreas",Condition,ICDO3,standard,n,n
42512126,From descendants,Pancreatobiliary type carcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
42512319,From descendants,Mixed acinar-ductal carcinoma of islets of Langerhans,Condition,ICDO3,standard,n,n
42512402,From descendants,"Medullary carcinoma, NOS, of ampulla of Vater",Condition,ICDO3,standard,n,n
42512776,From descendants,Combined small cell carcinoma of head of pancreas,Condition,ICDO3,standard,n,n
44499628,From descendants,"Papillary carcinoma, NOS, of ampulla of Vater",Condition,ICDO3,standard,n,n
44499637,From descendants,"Insulinoma, NOS, of head of pancreas",Condition,ICDO3,standard,n,n
44499652,From descendants,Intraductal papillary adenocarcinoma with invasion of ampulla of Vater,Condition,ICDO3,standard,n,n
44499738,From descendants,"Insulinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
44499755,From descendants,Adenosquamous carcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
44499868,From descendants,"Small cell carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,n,n
44500186,From descendants,"Small cell carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,n,n
44500260,From descendants,"Paraganglioma, NOS, of pancreas, NOS",Condition,ICDO3,standard,n,n
44500409,From descendants,Cholangiocarcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
44500711,From descendants,"Small cell carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,n,n
44500891,From descendants,"Gastrointestinal stromal tumor of pancreas, NOS",Condition,ICDO3,standard,n,n
44501149,From descendants,Mucin-producing adenocarcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
44501342,From descendants,"Glucagonoma of pancreas, NOS",Condition,ICDO3,standard,n,n
44501581,From descendants,"Infiltrating duct carcinoma, NOS, of ampulla of Vater",Condition,ICDO3,standard,n,n
44501631,From descendants,Gastrinoma of head of pancreas,Condition,ICDO3,standard,n,n
44501635,From descendants,Adenocarcinoma in adenomatous polyp of ampulla of Vater,Condition,ICDO3,standard,n,n
44501640,From descendants,Adenocarcinoma in tubulovillous adenoma of ampulla of Vater,Condition,ICDO3,standard,n,n
44501951,From descendants,Mucinous adenocarcinoma of ampulla of Vater,Condition,ICDO3,standard,n,n
44502016,From descendants,Glucagonoma of islets of Langerhans,Condition,ICDO3,standard,n,n
44502017,From descendants,Perihilar cholangiocarcinoma of head of pancreas,Condition,ICDO3,standard,n,n
44502095,From descendants,"Adenocarcinoma, intestinal type of ampulla of Vater",Condition,ICDO3,standard,n,n
44502292,From descendants,"Paraganglioma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
44502335,From descendants,"Papillary adenocarcinoma, NOS, of ampulla of Vater",Condition,ICDO3,standard,n,n
44502536,From descendants,Adenocarcinoma in villous adenoma of ampulla of Vater,Condition,ICDO3,standard,n,n
44502702,From descendants,Adenocarcinoma with mixed subtypes of ampulla of Vater,Condition,ICDO3,standard,n,n
44503878,From descendants,"Carcinoma, NOS, of ampulla of Vater",Condition,ICDO3,standard,n,n
44504780,From descendants,"Carcinoma, NOS, of islets of Langerhans",Condition,ICDO3,standard,n,n
4092069,From descendants,Malignant neoplasm of sphincter of Oddi,Condition,SNOMED,standard,n,n
4094866,From descendants,Malignant tumor of pancreatic duct,Condition,SNOMED,standard,n,n
4178966,From descendants,Malignant tumor of ampulla of Vater,Condition,SNOMED,standard,n,n
3181416,From descendants,Pancreatic malignant Vipoma,Condition,Nebraska Lexicon,standard,n,n
4095437,From descendants,Malignant tumor of Islets of Langerhans,Condition,SNOMED,standard,n,n
36540930,From descendants,Intraductal papillary mucinous neoplasm with high grade dysplasia of islets of Langerhans,Condition,ICDO3,standard,n,n
44504778,From descendants,"Neoplasm, metastatic of islets of Langerhans",Condition,ICDO3,standard,n,n
4179232,From initial search,Family history of malignant neoplasm of pancreas,Observation,SNOMED,standard,n,n
607695,From descendants,Presence of direct invasion by primary malignant neoplasm of ampulla of Vater to lymphatic vessel and/or small blood vessel,Observation,SNOMED,standard,n,n
607694,From descendants,Anatomic location directly invaded by primary malignant neoplasm of ampulla of Vater,Observation,SNOMED,standard,n,n
607696,From descendants,Presence of direct invasion by primary malignant neoplasm of ampulla of Vater to nerve,Observation,SNOMED,standard,n,n
3179648,From descendants,Histologic type of primary malignant neoplasm of ampulla of Vater,Observation,Nebraska Lexicon,standard,n,n
619815,From descendants,Histologic type of primary malignant neoplasm of ampulla of Vater,Observation,SNOMED,standard,n,n
192261,From initial search,Overlapping malignant neoplasm of pancreas,Condition,SNOMED,standard,y,y
199754,From initial search,Primary malignant neoplasm of pancreas,Condition,SNOMED,standard,y,y
432843,From initial search,Primary malignant neoplasm of tail of pancreas,Condition,SNOMED,standard,y,y
434293,From initial search,Primary malignant neoplasm of body of pancreas,Condition,SNOMED,standard,y,y
440649,From initial search,Primary malignant neoplasm of head of pancreas,Condition,SNOMED,standard,y,y
601133,From initial search,Primary malignant neoplasm of neck of pancreas,Condition,SNOMED,standard,y,y
37395837,From initial search,Familial malignant neoplasm of pancreas,Condition,SNOMED,standard,y,y
44500046,From initial search,"Neoplasm, malignant of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36529877,From initial search,"Neoplasm, malignant of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
4111024,From initial search,Malignant tumor of exocrine pancreas,Condition,SNOMED,standard,y,y
4201481,From initial search,Local recurrence of malignant tumor of pancreas,Condition,SNOMED,standard,n,y
4092072,From initial search,Malignant tumor of body of pancreas,Condition,SNOMED,standard,y,y
4095436,From initial search,Malignant tumor of tail of pancreas,Condition,SNOMED,standard,y,y
4178967,From initial search,Malignant tumor of head of pancreas,Condition,SNOMED,standard,y,y
4180793,From initial search,Malignant tumor of pancreas,Condition,SNOMED,standard,y,y
433423,From descendants,Primary malignant neoplasm of pancreatic duct,Condition,SNOMED,standard,y,y
602008,From descendants,Primary adenocarcinoma of neck of pancreas,Condition,SNOMED,standard,y,y
602009,From descendants,Primary adenocarcinoma of pancreatic duct,Condition,SNOMED,standard,y,y
602011,From descendants,Primary adenocarcinoma of tail of pancreas,Condition,SNOMED,standard,y,y
606747,From descendants,Infiltrating duct carcinoma of pancreas,Condition,SNOMED,standard,y,y
3172662,From descendants,Pancreatic cancer secreting somatostatin,Condition,Nebraska Lexicon,standard,y,y
3655584,From descendants,Mucinous cystic neoplasm with invasive carcinoma of pancreas,Condition,SNOMED,standard,y,y
4157459,From descendants,Carcinoma of pancreas,Condition,SNOMED,standard,y,y
4178960,From descendants,Carcinoma of tail of pancreas,Condition,SNOMED,standard,y,y
4181331,From descendants,Carcinoma of body of pancreas,Condition,SNOMED,standard,y,y
4209933,From descendants,Carcinoma of head of pancreas,Condition,SNOMED,standard,y,y
4340498,From descendants,Cystadenocarcinoma of pancreas,Condition,SNOMED,standard,y,y
36517192,From descendants,"Squamous cell carcinoma, adenoid of body of pancreas",Condition,ICDO3,standard,y,y
36517321,From descendants,"Infiltrating duct carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36517631,From descendants,Mucinous adenocarcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36518298,From descendants,Adenocarcinoma with squamous metaplasia of body of pancreas,Condition,ICDO3,standard,y,y
36518464,From descendants,"Epithelial-myoepithelial carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36518705,From descendants,Pleomorphic carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36518941,From descendants,"Infiltrating duct mixed with other types of carcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36518986,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of tail of pancreas,Condition,ICDO3,standard,y,y
36518993,From descendants,"Papillary cystadenocarcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36518997,From descendants,Myoepithelial carcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
36519053,From descendants,Mucin-producing adenocarcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36519114,From descendants,Polygonal cell carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36519308,From descendants,Papillary mucinous cystadenocarcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36519920,From descendants,Adenocarcinoma with mixed subtypes of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36519988,From descendants,Superficial spreading adenocarcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36520068,From descendants,"Carcinoma, anaplastic, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36520322,From descendants,Adenocarcinoma in villous adenoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36520646,From descendants,"Medullary carcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
36520941,From descendants,Solid pseudopapillary neoplasm of pancreas of body of pancreas,Condition,ICDO3,standard,y,y
36521136,From descendants,"Large cell carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36521234,From descendants,"Verrucous carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36521252,From descendants,Mucin-producing adenocarcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36521427,From descendants,"Adenocarcinoma with squamous metaplasia of pancreas, NOS",Condition,ICDO3,standard,y,y
36521630,From descendants,Mucoepidermoid carcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36521761,From descendants,"Papillary carcinoma, NOS, of pancreas, NOS",Condition,ICDO3,standard,y,y
36521830,From descendants,Adenocarcinoid tumor of tail of pancreas,Condition,ICDO3,standard,y,y
36522112,From descendants,"Papillary adenocarcinoma, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36522133,From descendants,Polygonal cell carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36523744,From descendants,"Papillary carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36523970,From descendants,Carcinoma simplex of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36524030,From descendants,Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36524055,From descendants,Pleomorphic carcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36524267,From descendants,Adenocarcinoid tumor of body of pancreas,Condition,ICDO3,standard,y,y
36524270,From descendants,"Mixed cell adenocarcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36524288,From descendants,Adenocarcinoma in tubulovillous adenoma of head of pancreas,Condition,ICDO3,standard,y,y
36524362,From descendants,Adenocarcinoid tumor of head of pancreas,Condition,ICDO3,standard,y,y
36524764,From descendants,"Carcinoma, anaplastic, NOS, of pancreatic duct",Condition,ICDO3,standard,y,y
36524839,From descendants,Epithelial-myoepithelial carcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36524859,From descendants,"Adenocarcinoma in tubulovillous adenoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36524982,From descendants,"Squamous cell carcinoma, spindle cell of body of pancreas",Condition,ICDO3,standard,y,y
36525324,From descendants,Adenocarcinoma in villous adenoma of body of pancreas,Condition,ICDO3,standard,y,y
36525442,From descendants,Acinar cell carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36525443,From descendants,"Epithelioma, malignant of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36525449,From descendants,"Squamous cell carcinoma, adenoid of head of pancreas",Condition,ICDO3,standard,y,y
36525542,From descendants,Mucinous cystic neoplasm with high grade dysplasia of head of pancreas,Condition,ICDO3,standard,y,y
36525602,From descendants,Mucoepidermoid carcinoma of tail of pancreas,Condition,ICDO3,standard,y,y
36525621,From descendants,Mucoepidermoid carcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36525859,From descendants,"Intraductal papillary adenocarcinoma with invasion of pancreas, NOS",Condition,ICDO3,standard,y,y
36525930,From descendants,Infiltrating ductular carcinoma of overlapping lesion of pancreas,Condition,ICDO3,standard,y,y
36526062,From descendants,"Solid carcinoma, NOS, of head of pancreas",Condition,ICDO3,standard,y,y
36526179,From descendants,"Scirrhous adenocarcinoma of pancreas, NOS",Condition,ICDO3,standard,y,y
36526312,From descendants,"Duct carcinoma, desmoplastic type of pancreas, NOS",Condition,ICDO3,standard,y,y
36526404,From descendants,Mucinous adenocarcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36526485,From descendants,"Clear cell adenocarcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36526653,From descendants,"Papillary cystadenocarcinoma, NOS, of tail of pancreas",Condition,ICDO3,standard,y,y
36526839,From descendants,Adenocarcinoma in villous adenoma of head of pancreas,Condition,ICDO3,standard,y,y
36526955,From descendants,Scirrhous adenocarcinoma of pancreatic duct,Condition,ICDO3,standard,y,y
36526967,From descendants,Adenocarcinoma in villous adenoma of pancreatic duct,Condition,ICDO3,standard,y,y
36527068,From descendants,Adenocarcinoma in adenomatous polyp of pancreatic duct,Condition,ICDO3,standard,y,y
36527126,From descendants,Adenocarcinoma with apocrine metaplasia of head of pancreas,Condition,ICDO3,standard,y,y
36527334,From descendants,"Papillary carcinoma, NOS, of body of pancreas",Condition,ICDO3,standard,y,y
36527497,From descendants,"Serous carcinoma, NOS, of other specified parts of pancreas",Condition,ICDO3,standard,y,y
36527537,From descendants,Adenocarcinoma in villous adenoma of tail of pancreas,Condition,ICDO3,standard,y,y
36527676,From descendants,Papillary mucinous cystadenocarcinoma of body of pancreas,Condition,ICDO3,standard,y,y
36527718,From descendants,Adenosquamous carcinoma of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36527900,From descendants,Adenocarcinoma in adenomatous polyp of tail of pancreas,Condition,ICDO3,standard,y,y
36527912,From descendants,"Squamous cell carcinoma, microinvasive of head of pancreas",Condition,ICDO3,standard,y,y
36528094,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of other specified parts of pancreas,Condition,ICDO3,standard,y,y
36528193,From descendants,"Verrucous carcinoma, NOS, of overlapping lesion of pancreas",Condition,ICDO3,standard,y,y
36528404,From descendants,Villous adenocarcinoma of head of pancreas,Condition,ICDO3,standard,y,y
36529147,From descendants,Adenocarcinoma with cartilaginous and osseous metaplasia of head of pancreas,Condition,ICDO3,standard,y,y
