"concept_id","found_from","concept_name","domain_id","vocabulary_id","standard_concept"
1634856,"From initial search","AJCC/UICC 6th post therapy clinical Stage 1B","Measurement","Cancer Modifier","standard"
1634860,"From initial search","AJCC/UICC 7th clinical Stage 1A","Measurement","Cancer Modifier","standard"
1634868,"From initial search","AJCC/UICC Stage 1C","Measurement","Cancer Modifier","standard"
1634888,"From initial search","AJCC/UICC 6th Stage 1","Measurement","Cancer Modifier","standard"
1634895,"From initial search","AJCC/UICC 8th Stage 1","Measurement","Cancer Modifier","standard"
1634912,"From initial search","AJCC/UICC 6th Stage 1s","Measurement","Cancer Modifier","standard"
1634927,"From initial search","AJCC/UICC clinical Stage 1A1","Measurement","Cancer Modifier","standard"
1634952,"From initial search","AJCC/UICC post therapy clinical Stage 1s","Measurement","Cancer Modifier","standard"
1634958,"From initial search","AJCC/UICC 7th clinical Stage 1B","Measurement","Cancer Modifier","standard"
1635011,"From initial search","AJCC/UICC 7th pathological Stage 1B1","Measurement","Cancer Modifier","standard"
1635041,"From initial search","Stage 1B","Measurement","Cancer Modifier","standard"
1635073,"From initial search","AJCC/UICC 6th post therapy clinical Stage 1E","Measurement","Cancer Modifier","standard"
1635095,"From initial search","AJCC/UICC post therapy pathological Stage 1","Measurement","Cancer Modifier","standard"
1635106,"From initial search","AJCC/UICC post therapy clinical Stage 1B1","Measurement","Cancer Modifier","standard"
1635124,"From initial search","Durie/Salmon Stage 1","Measurement","Cancer Modifier","standard"
1635138,"From initial search","AJCC/UICC 7th Stage 1B","Measurement","Cancer Modifier","standard"
1635147,"From initial search","AJCC/UICC 8th post therapy clinical Stage 1B","Measurement","Cancer Modifier","standard"
1635157,"From initial search","AJCC/UICC 6th pathological Stage 1B1","Measurement","Cancer Modifier","standard"
1635176,"From initial search","AJCC/UICC 6th post therapy pathological Stage 1C","Measurement","Cancer Modifier","standard"
1635184,"From initial search","AJCC/UICC clinical Stage 1B1","Measurement","Cancer Modifier","standard"
1635191,"From initial search","AJCC/UICC 6th Stage 1C","Measurement","Cancer Modifier","standard"
1635199,"From initial search","AJCC/UICC clinical Stage 1","Measurement","Cancer Modifier","standard"
1635207,"From initial search","AJCC/UICC post therapy pathological Stage 1B1","Measurement","Cancer Modifier","standard"
1635248,"From initial search","AJCC/UICC 8th clinical Stage 1C","Measurement","Cancer Modifier","standard"
1635261,"From initial search","AJCC/UICC 6th post therapy clinical Stage 1B1","Measurement","Cancer Modifier","standard"
1635293,"From initial search","AJCC/UICC clinical Stage 1s","Measurement","Cancer Modifier","standard"
1635310,"From initial search","AJCC/UICC 6th post therapy clinical Stage 1s","Measurement","Cancer Modifier","standard"
1635378,"From initial search","Stage 1B1","Measurement","Cancer Modifier","standard"
1635400,"From initial search","AJCC/UICC 8th post therapy pathological Stage 1B","Measurement","Cancer Modifier","standard"
1635431,"From initial search","AJCC/UICC post therapy clinical Stage 1A1","Measurement","Cancer Modifier","standard"
1635453,"From initial search","AJCC/UICC post therapy pathological Stage 1B","Measurement","Cancer Modifier","standard"
1635458,"From initial search","AJCC/UICC 7th Stage 1s","Measurement","Cancer Modifier","standard"
1635474,"From initial search","AJCC/UICC Stage 1s","Measurement","Cancer Modifier","standard"
1635482,"From initial search","AJCC/UICC clinical Stage 1E","Measurement","Cancer Modifier","standard"
1635527,"From initial search","AJCC/UICC 8th post therapy pathological Stage 1B1","Measurement","Cancer Modifier","standard"
1635540,"From initial search","AJCC/UICC 8th post therapy clinical Stage 1s","Measurement","Cancer Modifier","standard"
1635593,"From initial search","Stage 1E","Measurement","Cancer Modifier","standard"
1635596,"From initial search","AJCC/UICC 6th post therapy clinical Stage 1A","Measurement","Cancer Modifier","standard"
1635608,"From initial search","AJCC/UICC 6th Stage 1B1","Measurement","Cancer Modifier","standard"
1635633,"From initial search","AJCC/UICC 8th post therapy clinical Stage 1C","Measurement","Cancer Modifier","standard"
1635653,"From initial search","AJCC/UICC 7th pathological Stage 1B","Measurement","Cancer Modifier","standard"
1635659,"From initial search","AJCC/UICC 7th clinical Stage 1s","Measurement","Cancer Modifier","standard"
1635709,"From initial search","AJCC/UICC 6th pathological Stage 1s","Measurement","Cancer Modifier","standard"
1635726,"From initial search","AJCC/UICC 8th Stage 1s","Measurement","Cancer Modifier","standard"
1635738,"From initial search","AJCC/UICC 8th Stage 1E","Measurement","Cancer Modifier","standard"
1635755,"From initial search","AJCC/UICC 6th post therapy pathological Stage 1s","Measurement","Cancer Modifier","standard"
1635758,"From initial search","AJCC/UICC 8th clinical Stage 1","Measurement","Cancer Modifier","standard"
1635775,"From initial search","AJCC/UICC 6th post therapy pathological Stage 1B","Measurement","Cancer Modifier","standard"
1635780,"From initial search","AJCC/UICC 6th post therapy pathological Stage 1","Measurement","Cancer Modifier","standard"
1635790,"From initial search","AJCC/UICC Stage 1A","Measurement","Cancer Modifier","standard"
1635797,"From initial search","AJCC/UICC 6th pathological Stage 1","Measurement","Cancer Modifier","standard"
1635800,"From initial search","AJCC/UICC 7th pathological Stage 1","Measurement","Cancer Modifier","standard"
1635814,"From initial search","AJCC/UICC 8th Stage 1A1","Measurement","Cancer Modifier","standard"
1635838,"From initial search","Stage 1","Measurement","Cancer Modifier","standard"
1635839,"From initial search","AJCC/UICC 6th pathological Stage 1A1","Measurement","Cancer Modifier","standard"
1635866,"From initial search","AJCC/UICC 8th post therapy pathological Stage 1s","Measurement","Cancer Modifier","standard"
1635867,"From initial search","AJCC/UICC 7th Stage 1","Measurement","Cancer Modifier","standard"
1635882,"From initial search","AJCC/UICC pathological Stage 1B1","Measurement","Cancer Modifier","standard"
1635884,"From initial search","AJCC/UICC 6th pathological Stage 1A","Measurement","Cancer Modifier","standard"
4083054,"From initial search","Lung stage L1","Measurement","SNOMED","standard"
