"concept_id","found_from","concept_name","domain_id","vocabulary_id","standard_concept"
36517394,"From descendants","Adenocarcinoma in tubulovillous adenoma of upper third of esophagus","Condition","ICDO3","standard"
36520425,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of upper third of esophagus","Condition","ICDO3","standard"
36522344,"From descendants","Scirrhous adenocarcinoma of upper third of esophagus","Condition","ICDO3","standard"
36523349,"From descendants","Myoepithelial carcinoma of upper third of esophagus","Condition","ICDO3","standard"
36523893,"From descendants","Superficial spreading adenocarcinoma of upper third of esophagus","Condition","ICDO3","standard"
36524840,"From descendants","Verrucous carcinoma, NOS, of upper third of esophagus","Condition","ICDO3","standard"
36525660,"From descendants","Cribriform carcinoma, NOS, of upper third of esophagus","Condition","ICDO3","standard"
36526044,"From descendants","Carcinoma, anaplastic, NOS, of upper third of esophagus","Condition","ICDO3","standard"
36526819,"From descendants","Malignant mastocytosis of upper third of esophagus","Condition","ICDO3","standard"
36527319,"From descendants","Mucoepidermoid carcinoma of upper third of esophagus","Condition","ICDO3","standard"
36528353,"From descendants","Epithelioma, malignant of upper third of esophagus","Condition","ICDO3","standard"
36532597,"From descendants","Pleomorphic carcinoma of upper third of esophagus","Condition","ICDO3","standard"
36534027,"From descendants","Adenocarcinoma with squamous metaplasia of upper third of esophagus","Condition","ICDO3","standard"
36534780,"From descendants","Gastrointestinal stromal tumor of upper third of esophagus","Condition","ICDO3","standard"
36534850,"From descendants","Mucinous adenocarcinoma of upper third of esophagus","Condition","ICDO3","standard"
36536629,"From descendants","Adenoid cystic carcinoma of upper third of esophagus","Condition","ICDO3","standard"
36539408,"From descendants","Adenocarcinoma in villous adenoma of upper third of esophagus","Condition","ICDO3","standard"
36540806,"From descendants","Carcinoma, undifferentiated, NOS, of upper third of esophagus","Condition","ICDO3","standard"
36541286,"From descendants","Adenocarcinoma with apocrine metaplasia of upper third of esophagus","Condition","ICDO3","standard"
36544251,"From descendants","Mucin-producing adenocarcinoma of upper third of esophagus","Condition","ICDO3","standard"
36548868,"From descendants","Carcinoma, diffuse type of upper third of esophagus","Condition","ICDO3","standard"
36549546,"From descendants","Papillary adenocarcinoma, NOS, of upper third of esophagus","Condition","ICDO3","standard"
36552463,"From descendants","Papillary carcinoma, NOS, of upper third of esophagus","Condition","ICDO3","standard"
36553402,"From descendants","Adenocarcinoma with mixed subtypes of upper third of esophagus","Condition","ICDO3","standard"
36556468,"From descendants","Epithelial-myoepithelial carcinoma of upper third of esophagus","Condition","ICDO3","standard"
36556733,"From descendants","Malignant histiocytosis of upper third of esophagus","Condition","ICDO3","standard"
36566836,"From descendants","Metaplastic carcinoma, NOS, of upper third of esophagus","Condition","ICDO3","standard"
36567243,"From descendants","Villous adenocarcinoma of upper third of esophagus","Condition","ICDO3","standard"
36567573,"From descendants","Adenosquamous carcinoma of upper third of esophagus","Condition","ICDO3","standard"
36715848,"From descendants","Primary adenocarcinoma of upper third of esophagus","Condition","SNOMED","standard"
44504610,"From descendants","Carcinoma, NOS, of upper third of esophagus","Condition","ICDO3","standard"
4089658,"From descendants","Malignant neoplasm of cardio-esophageal junction of stomach","Condition","SNOMED","standard"
4110569,"From descendants","Carcinoma of abdominal part of esophagus","Condition","SNOMED","standard"
4207131,"From descendants","Siewert type II adenocarcinoma of esophagogastric junction","Condition","SNOMED","standard"
4208017,"From descendants","Siewert type I adenocarcinoma of esophagogastric junction","Condition","SNOMED","standard"
4258546,"From descendants","Siewert type III adenocarcinoma of esophagogastric junction","Condition","SNOMED","standard"
36517465,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of abdominal esophagus","Condition","ICDO3","standard"
36519074,"From descendants","Mucinous adenocarcinoma of abdominal esophagus","Condition","ICDO3","standard"
36519871,"From descendants","Epithelioma, malignant of abdominal esophagus","Condition","ICDO3","standard"
36520170,"From descendants","Polygonal cell carcinoma of abdominal esophagus","Condition","ICDO3","standard"
36521391,"From descendants","Adenocarcinoma in tubulovillous adenoma of abdominal esophagus","Condition","ICDO3","standard"
36521395,"From descendants","Gastrointestinal stromal tumor of abdominal esophagus","Condition","ICDO3","standard"
36521419,"From descendants","Cribriform carcinoma, NOS, of abdominal esophagus","Condition","ICDO3","standard"
36523502,"From descendants","Malignant histiocytosis of abdominal esophagus","Condition","ICDO3","standard"
36523795,"From descendants","Squamous cell carcinoma, microinvasive of abdominal esophagus","Condition","ICDO3","standard"
36526751,"From descendants","Superficial spreading adenocarcinoma of abdominal esophagus","Condition","ICDO3","standard"
36527699,"From descendants","Squamous cell carcinoma, spindle cell of abdominal esophagus","Condition","ICDO3","standard"
36528128,"From descendants","Scirrhous adenocarcinoma of abdominal esophagus","Condition","ICDO3","standard"
36531782,"From descendants","Small cell carcinoma, fusiform cell of abdominal esophagus","Condition","ICDO3","standard"
36531924,"From descendants","Spindle cell carcinoma, NOS, of abdominal esophagus","Condition","ICDO3","standard"
36532432,"From descendants","Villous adenocarcinoma of abdominal esophagus","Condition","ICDO3","standard"
36537019,"From descendants","Carcinoma, undifferentiated, NOS, of abdominal esophagus","Condition","ICDO3","standard"
36537148,"From descendants","Adenocarcinoma in villous adenoma of abdominal esophagus","Condition","ICDO3","standard"
36541257,"From descendants","Carcinoma, diffuse type of abdominal esophagus","Condition","ICDO3","standard"
36545188,"From descendants","Squamous cell carcinoma, adenoid of abdominal esophagus","Condition","ICDO3","standard"
36546645,"From descendants","Myoepithelial carcinoma of abdominal esophagus","Condition","ICDO3","standard"
36547184,"From descendants","Adenosquamous carcinoma of abdominal esophagus","Condition","ICDO3","standard"
36547235,"From descendants","Mucoepidermoid carcinoma of abdominal esophagus","Condition","ICDO3","standard"
36547998,"From descendants","Epithelial-myoepithelial carcinoma of abdominal esophagus","Condition","ICDO3","standard"
36548841,"From descendants","Mucin-producing adenocarcinoma of abdominal esophagus","Condition","ICDO3","standard"
36550776,"From descendants","Papillary adenocarcinoma, NOS, of abdominal esophagus","Condition","ICDO3","standard"
36552247,"From descendants","Verrucous carcinoma, NOS, of abdominal esophagus","Condition","ICDO3","standard"
36552739,"From descendants","Adenocarcinoma with squamous metaplasia of abdominal esophagus","Condition","ICDO3","standard"
36552754,"From descendants","Adenocarcinoma with mixed subtypes of abdominal esophagus","Condition","ICDO3","standard"
36553041,"From descendants","Malignant mastocytosis of abdominal esophagus","Condition","ICDO3","standard"
36555098,"From descendants","Basaloid squamous cell carcinoma of abdominal esophagus","Condition","ICDO3","standard"
36555745,"From descendants","Papillary squamous cell carcinoma of abdominal esophagus","Condition","ICDO3","standard"
36556142,"From descendants","Small cell carcinoma, NOS, of abdominal esophagus","Condition","ICDO3","standard"
36556578,"From descendants","Basal cell adenocarcinoma of abdominal esophagus","Condition","ICDO3","standard"
36558047,"From descendants","Papillary carcinoma, NOS, of abdominal esophagus","Condition","ICDO3","standard"
36559865,"From descendants","Pleomorphic carcinoma of abdominal esophagus","Condition","ICDO3","standard"
36560445,"From descendants","Large cell carcinoma, NOS, of abdominal esophagus","Condition","ICDO3","standard"
36561695,"From descendants","Glassy cell carcinoma of abdominal esophagus","Condition","ICDO3","standard"
36563775,"From descendants","Adenoid cystic carcinoma of abdominal esophagus","Condition","ICDO3","standard"
36566318,"From descendants","Adenocarcinoma with apocrine metaplasia of abdominal esophagus","Condition","ICDO3","standard"
36566808,"From descendants","Metaplastic carcinoma, NOS, of abdominal esophagus","Condition","ICDO3","standard"
36567773,"From descendants","Squamous cell carcinoma, NOS, of abdominal esophagus","Condition","ICDO3","standard"
36567979,"From descendants","Carcinoma, anaplastic, NOS, of abdominal esophagus","Condition","ICDO3","standard"
36674609,"From descendants","Metastatic HER2 positive gastroesophageal junction cancer","Condition","SNOMED","standard"
36716505,"From descendants","Primary malignant neoplasm of esophagogastric junction","Condition","SNOMED","standard"
36717176,"From descendants","Primary adenocarcinoma of esophagogastric junction","Condition","SNOMED","standard"
44501196,"From descendants","Adenocarcinoma, NOS, of abdominal esophagus","Condition","ICDO3","standard"
44504604,"From descendants","Carcinoma, NOS, of abdominal esophagus","Condition","ICDO3","standard"
3170434,"From descendants","Cancer of gastroesophageal junction","Condition","Nebraska Lexicon","standard"
4081043,"From descendants","Adenocarcinoma of esophagus","Condition","SNOMED","standard"
4081044,"From descendants","Squamous cell carcinoma of esophagus","Condition","SNOMED","standard"
4110568,"From descendants","Carcinoma of thoracic part of esophagus","Condition","SNOMED","standard"
4112606,"From descendants","Carcinoma of lower third of esophagus","Condition","SNOMED","standard"
4115265,"From descendants","Carcinoma of middle third of esophagus","Condition","SNOMED","standard"
4145865,"From descendants","Perforated carcinoma of esophagus","Condition","SNOMED","standard"
4162997,"From descendants","Carcinoma of esophagus","Condition","SNOMED","standard"
36517396,"From descendants","Papillary adenocarcinoma, NOS, of middle third of esophagus","Condition","ICDO3","standard"
36517637,"From descendants","Adenocarcinoma in tubulovillous adenoma of esophagus, NOS","Condition","ICDO3","standard"
36517676,"From descendants","Metaplastic carcinoma, NOS, of lower third of esophagus","Condition","ICDO3","standard"
36517922,"From descendants","Myoepithelial carcinoma of esophagus, NOS","Condition","ICDO3","standard"
36518130,"From descendants","Adenocarcinoma with squamous metaplasia of middle third of esophagus","Condition","ICDO3","standard"
36518423,"From descendants","Gastrointestinal stromal tumor of overlapping lesion of esophagus","Condition","ICDO3","standard"
36518452,"From descendants","Mucoepidermoid carcinoma of lower third of esophagus","Condition","ICDO3","standard"
36518550,"From descendants","Metaplastic carcinoma, NOS, of overlapping lesion of esophagus","Condition","ICDO3","standard"
36518556,"From descendants","Adenocarcinoma with apocrine metaplasia of thoracic esophagus","Condition","ICDO3","standard"
36519119,"From descendants","Malignant histiocytosis of middle third of esophagus","Condition","ICDO3","standard"
36520156,"From descendants","Small cell carcinoma, NOS, of esophagus, NOS","Condition","ICDO3","standard"
36520561,"From descendants","Adenocarcinoma with squamous metaplasia of thoracic esophagus","Condition","ICDO3","standard"
36520567,"From descendants","Carcinoma, anaplastic, NOS, of middle third of esophagus","Condition","ICDO3","standard"
36520737,"From descendants","Superficial spreading adenocarcinoma of lower third of esophagus","Condition","ICDO3","standard"
36520957,"From descendants","Small cell carcinoma, NOS, of overlapping lesion of esophagus","Condition","ICDO3","standard"
36520978,"From descendants","Adenocarcinoma in tubulovillous adenoma of lower third of esophagus","Condition","ICDO3","standard"
36521293,"From descendants","Carcinoma, diffuse type of overlapping lesion of esophagus","Condition","ICDO3","standard"
36521510,"From descendants","Verrucous carcinoma, NOS, of overlapping lesion of esophagus","Condition","ICDO3","standard"
36521897,"From descendants","Papillary carcinoma, NOS, of esophagus, NOS","Condition","ICDO3","standard"
36521947,"From descendants","Myoepithelial carcinoma of lower third of esophagus","Condition","ICDO3","standard"
36522541,"From descendants","Adenoid cystic carcinoma of middle third of esophagus","Condition","ICDO3","standard"
36522671,"From descendants","Papillary adenocarcinoma, NOS, of thoracic esophagus","Condition","ICDO3","standard"
36524012,"From descendants","Villous adenocarcinoma of lower third of esophagus","Condition","ICDO3","standard"
36524535,"From descendants","Papillary carcinoma, NOS, of overlapping lesion of esophagus","Condition","ICDO3","standard"
36525533,"From descendants","Superficial spreading adenocarcinoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36525866,"From descendants","Basaloid squamous cell carcinoma of esophagus, NOS","Condition","ICDO3","standard"
36526289,"From descendants","Mucinous adenocarcinoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36526439,"From descendants","Cribriform carcinoma, NOS, of overlapping lesion of esophagus","Condition","ICDO3","standard"
36526480,"From descendants","Carcinoma, diffuse type of thoracic esophagus","Condition","ICDO3","standard"
36526924,"From descendants","Carcinoma, diffuse type of esophagus, NOS","Condition","ICDO3","standard"
36527185,"From descendants","Adenocarcinoma in villous adenoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36527353,"From descendants","Papillary carcinoma, NOS, of lower third of esophagus","Condition","ICDO3","standard"
36527716,"From descendants","Adenocarcinoma with apocrine metaplasia of overlapping lesion of esophagus","Condition","ICDO3","standard"
36527830,"From descendants","Malignant mastocytosis of thoracic esophagus","Condition","ICDO3","standard"
36529082,"From descendants","Adenoid cystic carcinoma of esophagus, NOS","Condition","ICDO3","standard"
36530027,"From descendants","Mucoepidermoid carcinoma of middle third of esophagus","Condition","ICDO3","standard"
36530288,"From descendants","Gastrointestinal stromal tumor of thoracic esophagus","Condition","ICDO3","standard"
36530606,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of esophagus, NOS","Condition","ICDO3","standard"
36530805,"From descendants","Cribriform carcinoma, NOS, of lower third of esophagus","Condition","ICDO3","standard"
36531196,"From descendants","Small cell carcinoma, fusiform cell of overlapping lesion of esophagus","Condition","ICDO3","standard"
36531378,"From descendants","Superficial spreading adenocarcinoma of esophagus, NOS","Condition","ICDO3","standard"
36531483,"From descendants","Papillary adenocarcinoma, NOS, of esophagus, NOS","Condition","ICDO3","standard"
36531842,"From descendants","Squamous cell carcinoma, microinvasive of overlapping lesion of esophagus","Condition","ICDO3","standard"
36532400,"From descendants","Adenocarcinoma with mixed subtypes of overlapping lesion of esophagus","Condition","ICDO3","standard"
36532668,"From descendants","Cribriform carcinoma, NOS, of thoracic esophagus","Condition","ICDO3","standard"
36533183,"From descendants","Adenocarcinoma in adenomatous polyp of lower third of esophagus","Condition","ICDO3","standard"
36533231,"From descendants","Cribriform carcinoma, NOS, of middle third of esophagus","Condition","ICDO3","standard"
36533295,"From descendants","Adenosquamous carcinoma of thoracic esophagus","Condition","ICDO3","standard"
36533357,"From descendants","Myoepithelial carcinoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36533813,"From descendants","Mucinous adenocarcinoma of middle third of esophagus","Condition","ICDO3","standard"
36533900,"From descendants","Carcinoma, undifferentiated, NOS, of lower third of esophagus","Condition","ICDO3","standard"
36534314,"From descendants","Superficial spreading adenocarcinoma of thoracic esophagus","Condition","ICDO3","standard"
36534859,"From descendants","Carcinoma, anaplastic, NOS, of lower third of esophagus","Condition","ICDO3","standard"
36535599,"From descendants","Mucoepidermoid carcinoma of esophagus, NOS","Condition","ICDO3","standard"
36535856,"From descendants","Scirrhous adenocarcinoma of lower third of esophagus","Condition","ICDO3","standard"
36536050,"From descendants","Carcinoma, undifferentiated, NOS, of overlapping lesion of esophagus","Condition","ICDO3","standard"
36536071,"From descendants","Villous adenocarcinoma of thoracic esophagus","Condition","ICDO3","standard"
36536229,"From descendants","Scirrhous adenocarcinoma of thoracic esophagus","Condition","ICDO3","standard"
36536410,"From descendants","Epithelioma, malignant of overlapping lesion of esophagus","Condition","ICDO3","standard"
36536442,"From descendants","Carcinoma, undifferentiated, NOS, of middle third of esophagus","Condition","ICDO3","standard"
36536683,"From descendants","Carcinoma, NOS, of overlapping lesion of esophagus","Condition","ICDO3","standard"
36536883,"From descendants","Squamous cell carcinoma, spindle cell of esophagus, NOS","Condition","ICDO3","standard"
36537020,"From descendants","Epithelioma, malignant of lower third of esophagus","Condition","ICDO3","standard"
36537104,"From descendants","Malignant histiocytosis of overlapping lesion of esophagus","Condition","ICDO3","standard"
36537194,"From descendants","Adenocarcinoma in tubulovillous adenoma of middle third of esophagus","Condition","ICDO3","standard"
36537711,"From descendants","Large cell carcinoma, NOS, of overlapping lesion of esophagus","Condition","ICDO3","standard"
36537913,"From descendants","Verrucous carcinoma, NOS, of middle third of esophagus","Condition","ICDO3","standard"
36538310,"From descendants","Mucinous adenocarcinoma of thoracic esophagus","Condition","ICDO3","standard"
36539042,"From descendants","Superficial spreading adenocarcinoma of middle third of esophagus","Condition","ICDO3","standard"
36539085,"From descendants","Glassy cell carcinoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36539136,"From descendants","Scirrhous adenocarcinoma of esophagus, NOS","Condition","ICDO3","standard"
36539268,"From descendants","Adenocarcinoma, NOS, of overlapping lesion of esophagus","Condition","ICDO3","standard"
36539753,"From descendants","Epithelial-myoepithelial carcinoma of esophagus, NOS","Condition","ICDO3","standard"
36540027,"From descendants","Papillary carcinoma, NOS, of thoracic esophagus","Condition","ICDO3","standard"
36540469,"From descendants","Pleomorphic carcinoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36540544,"From descendants","Scirrhous adenocarcinoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36540581,"From descendants","Metaplastic carcinoma, NOS, of esophagus, NOS","Condition","ICDO3","standard"
36540599,"From descendants","Malignant mastocytosis of lower third of esophagus","Condition","ICDO3","standard"
36540662,"From descendants","Pleomorphic carcinoma of lower third of esophagus","Condition","ICDO3","standard"
36540889,"From descendants","Adenocarcinoma with apocrine metaplasia of esophagus, NOS","Condition","ICDO3","standard"
36540898,"From descendants","Papillary squamous cell carcinoma of esophagus, NOS","Condition","ICDO3","standard"
36541041,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of overlapping lesion of esophagus","Condition","ICDO3","standard"
36541066,"From descendants","Adenocarcinoma, intestinal type of esophagus, NOS","Condition","ICDO3","standard"
36541258,"From descendants","Epithelial-myoepithelial carcinoma of middle third of esophagus","Condition","ICDO3","standard"
36541719,"From descendants","Carcinoma, undifferentiated, NOS, of thoracic esophagus","Condition","ICDO3","standard"
36542013,"From descendants","Adenoid cystic carcinoma of thoracic esophagus","Condition","ICDO3","standard"
36542278,"From descendants","Mucoepidermoid carcinoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36542310,"From descendants","Polygonal cell carcinoma of esophagus, NOS","Condition","ICDO3","standard"
36542762,"From descendants","Spindle cell carcinoma, NOS, of esophagus, NOS","Condition","ICDO3","standard"
36542793,"From descendants","Adenocarcinoma with squamous metaplasia of lower third of esophagus","Condition","ICDO3","standard"
36542883,"From descendants","Mucin-producing adenocarcinoma of thoracic esophagus","Condition","ICDO3","standard"
36543023,"From descendants","Epithelioma, malignant of thoracic esophagus","Condition","ICDO3","standard"
36543093,"From descendants","Polygonal cell carcinoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36543369,"From descendants","Malignant histiocytosis of lower third of esophagus","Condition","ICDO3","standard"
36543676,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of lower third of esophagus","Condition","ICDO3","standard"
36544067,"From descendants","Verrucous carcinoma, NOS, of thoracic esophagus","Condition","ICDO3","standard"
36544550,"From descendants","Villous adenocarcinoma of middle third of esophagus","Condition","ICDO3","standard"
36546172,"From descendants","Adenocarcinoma with squamous metaplasia of esophagus, NOS","Condition","ICDO3","standard"
36546198,"From descendants","Adenocarcinoma with apocrine metaplasia of lower third of esophagus","Condition","ICDO3","standard"
36546404,"From descendants","Epithelial-myoepithelial carcinoma of thoracic esophagus","Condition","ICDO3","standard"
36546416,"From descendants","Adenocarcinoma in tubulovillous adenoma of thoracic esophagus","Condition","ICDO3","standard"
36547430,"From descendants","Basal cell adenocarcinoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36548489,"From descendants","Cribriform carcinoma, NOS, of esophagus, NOS","Condition","ICDO3","standard"
36548496,"From descendants","Mucoepidermoid carcinoma of thoracic esophagus","Condition","ICDO3","standard"
36548568,"From descendants","Adenosquamous carcinoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36548645,"From descendants","Adenocarcinoma in tubulovillous adenoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36549005,"From descendants","Squamous cell carcinoma, adenoid of overlapping lesion of esophagus","Condition","ICDO3","standard"
36549656,"From descendants","Basaloid squamous cell carcinoma of overlapping lesion of esophagus","Condition","ICDO3","standard"
36549875,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of thoracic esophagus","Condition","ICDO3","standard"
36549905,"From descendants","Malignant mastocytosis of overlapping lesion of esophagus","Condition","ICDO3","standard"
36549931,"From descendants","Adenocarcinoma in villous adenoma of lower third of esophagus","Condition","ICDO3","standard"
36549938,"From descendants","Adenocarcinoma in villous adenoma of thoracic esophagus","Condition","ICDO3","standard"
36550203,"From descendants","Malignant histiocytosis of thoracic esophagus","Condition","ICDO3","standard"
36550359,"From descendants","Verrucous carcinoma, NOS, of lower third of esophagus","Condition","ICDO3","standard"
36550503,"From descendants","Squamous cell carcinoma, NOS, of overlapping lesion of esophagus","Condition","ICDO3","standard"
36550667,"From descendants","Small cell carcinoma, fusiform cell of esophagus, NOS","Condition","ICDO3","standard"
36550760,"From descendants","Papillary adenocarcinoma, NOS, of overlapping lesion of esophagus","Condition","ICDO3","standard"
36550887,"From descendants","Papillary carcinoma, NOS, of middle third of esophagus","Condition","ICDO3","standard"
36550976,"From descendants","Mucin-producing adenocarcinoma of esophagus, NOS","Condition","ICDO3","standard"
36550984,"From descendants","Epithelial-myoepithelial carcinoma of lower third of esophagus","Condition","ICDO3","standard"
36552124,"From descendants","Myoepithelial carcinoma of thoracic esophagus","Condition","ICDO3","standard"
36552147,"From descendants","Malignant histiocytosis of esophagus, NOS","Condition","ICDO3","standard"
