"concept_id","found_from","concept_name","domain_id","vocabulary_id","standard_concept"
35623819,"From descendants","Primitive neuroectodermal tumor of cervix uteri","Condition","SNOMED","standard"
36402419,"From descendants","Differentiated intraepithelial neoplasia of exocervix","Condition","ICDO3","standard"
36402443,"From descendants","Differentiated intraepithelial neoplasia of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36402451,"From descendants","Papillary adenocarcinoma in situ, NOS, of endocervix","Condition","ICDO3","standard"
36402507,"From descendants","Differentiated intraepithelial neoplasia of endocervix","Condition","ICDO3","standard"
36402510,"From descendants","Differentiated intraepithelial neoplasia of cervix uteri","Condition","ICDO3","standard"
36517328,"From descendants","Small cell carcinoma, fusiform cell of endocervix","Condition","ICDO3","standard"
36517533,"From descendants","Adenocarcinoma with apocrine metaplasia of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36517593,"From descendants","Adenocarcinoma in villous adenoma of endocervix","Condition","ICDO3","standard"
36517770,"From descendants","Adenoid cystic carcinoma of endocervix","Condition","ICDO3","standard"
36518099,"From descendants","Mesodermal mixed tumor of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36518219,"From descendants","Adenocarcinoma, endocervical type, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36518509,"From descendants","Metaplastic carcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36518540,"From descendants","Villous adenocarcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36518555,"From descendants","Spindle cell carcinoma, NOS, of endocervix","Condition","ICDO3","standard"
36518634,"From descendants","Yolk sac tumor, NOS, of exocervix","Condition","ICDO3","standard"
36518662,"From descendants","Adenocarcinoma in villous adenoma of cervix uteri","Condition","ICDO3","standard"
36519047,"From descendants","Pleomorphic carcinoma of exocervix","Condition","ICDO3","standard"
36519970,"From descendants","Adenoid basal carcinoma of exocervix","Condition","ICDO3","standard"
36520102,"From descendants","Epithelioma, malignant of exocervix","Condition","ICDO3","standard"
36520162,"From descendants","Epithelioma, malignant of endocervix","Condition","ICDO3","standard"
36520185,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of exocervix","Condition","ICDO3","standard"
36520492,"From descendants","Myoepithelial carcinoma of endocervix","Condition","ICDO3","standard"
36520773,"From descendants","Malignant mastocytosis of exocervix","Condition","ICDO3","standard"
36520791,"From descendants","Cribriform carcinoma, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36520855,"From descendants","Superficial spreading adenocarcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36520914,"From descendants","Adenocarcinoma in villous adenoma of exocervix","Condition","ICDO3","standard"
36521105,"From descendants","Mucinous adenocarcinoma of exocervix","Condition","ICDO3","standard"
36521863,"From descendants","Neoplasm, malignant of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36522147,"From descendants","Small cell carcinoma, NOS, of endocervix","Condition","ICDO3","standard"
36522633,"From descendants","Papillary carcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36522796,"From descendants","Metaplastic carcinoma, NOS, of cervix uteri","Condition","ICDO3","standard"
36522858,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36522913,"From descendants","Serous carcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36523546,"From descendants","Papillary adenocarcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36524489,"From descendants","Scirrhous adenocarcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36524510,"From descendants","Adenocarcinoma with mixed subtypes of exocervix","Condition","ICDO3","standard"
36524733,"From descendants","Carcinoma, anaplastic, NOS, of cervix uteri","Condition","ICDO3","standard"
36525427,"From descendants","Cloacogenic carcinoma of cervix uteri","Condition","ICDO3","standard"
36525479,"From descendants","Cribriform carcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36525647,"From descendants","Mucinous adenocarcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36525725,"From descendants","Myoepithelial carcinoma of cervix uteri","Condition","ICDO3","standard"
36525764,"From descendants","Yolk sac tumor, NOS, of cervix uteri","Condition","ICDO3","standard"
36525787,"From descendants","Lymphoepithelial carcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36526003,"From descendants","Adenocarcinoma in tubulovillous adenoma of endocervix","Condition","ICDO3","standard"
36526010,"From descendants","Basaloid carcinoma of cervix uteri","Condition","ICDO3","standard"
36526213,"From descendants","Metaplastic carcinoma, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36526293,"From descendants","Metaplastic carcinoma, NOS, of endocervix","Condition","ICDO3","standard"
36526432,"From descendants","Adenocarcinoma, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36526855,"From descendants","Adenocarcinoma with squamous metaplasia of cervix uteri","Condition","ICDO3","standard"
36526986,"From descendants","Papillary squamous cell carcinoma of endocervix","Condition","ICDO3","standard"
36527375,"From descendants","Small cell carcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36527403,"From descendants","Villous adenocarcinoma of cervix uteri","Condition","ICDO3","standard"
36527553,"From descendants","Adenosquamous carcinoma of exocervix","Condition","ICDO3","standard"
36527940,"From descendants","Mesonephroma, malignant of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36528429,"From descendants","Basal cell adenocarcinoma of endocervix","Condition","ICDO3","standard"
36528777,"From descendants","Pleomorphic carcinoma of cervix uteri","Condition","ICDO3","standard"
36528786,"From descendants","Adenocarcinoma with squamous metaplasia of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36528819,"From descendants","Malignant histiocytosis of exocervix","Condition","ICDO3","standard"
36529154,"From descendants","Adenocarcinoma with squamous metaplasia of exocervix","Condition","ICDO3","standard"
36529188,"From descendants","Epithelial-myoepithelial carcinoma of exocervix","Condition","ICDO3","standard"
36529394,"From descendants","Adenocarcinoma in tubulovillous adenoma of exocervix","Condition","ICDO3","standard"
36529401,"From descendants","Villous adenocarcinoma of endocervix","Condition","ICDO3","standard"
36529701,"From descendants","Epithelioma, malignant of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36529775,"From descendants","Basaloid carcinoma of exocervix","Condition","ICDO3","standard"
36530052,"From descendants","Large cell carcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36530448,"From descendants","Superficial spreading adenocarcinoma of cervix uteri","Condition","ICDO3","standard"
36530518,"From descendants","Adenosquamous carcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36531205,"From descendants","Carcinoma, anaplastic, NOS, of exocervix","Condition","ICDO3","standard"
36532010,"From descendants","Papillary carcinoma, NOS, of endocervix","Condition","ICDO3","standard"
36532398,"From descendants","Cloacogenic carcinoma of exocervix","Condition","ICDO3","standard"
36532541,"From descendants","Endometrioid adenocarcinoma, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36533229,"From descendants","Adenocarcinoma with squamous metaplasia of endocervix","Condition","ICDO3","standard"
36533285,"From descendants","Adenocarcinoma, endocervical type, NOS, of exocervix","Condition","ICDO3","standard"
36533944,"From descendants","Mullerian mixed tumor of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36534969,"From descendants","Basal cell adenocarcinoma of exocervix","Condition","ICDO3","standard"
36535163,"From descendants","Mesodermal mixed tumor of exocervix","Condition","ICDO3","standard"
36535231,"From descendants","Verrucous carcinoma, NOS, of endocervix","Condition","ICDO3","standard"
36536045,"From descendants","Glassy cell carcinoma of exocervix","Condition","ICDO3","standard"
36536270,"From descendants","Malignant mastocytosis of cervix uteri","Condition","ICDO3","standard"
36536620,"From descendants","Adenocarcinoma with apocrine metaplasia of exocervix","Condition","ICDO3","standard"
36536778,"From descendants","Cribriform carcinoma, NOS, of cervix uteri","Condition","ICDO3","standard"
36537204,"From descendants","Polygonal cell carcinoma of endocervix","Condition","ICDO3","standard"
36537532,"From descendants","Malignant histiocytosis of cervix uteri","Condition","ICDO3","standard"
36537751,"From descendants","Glassy cell carcinoma of endocervix","Condition","ICDO3","standard"
36537803,"From descendants","Adenoid cystic carcinoma of exocervix","Condition","ICDO3","standard"
36537946,"From descendants","Mucoepidermoid carcinoma of cervix uteri","Condition","ICDO3","standard"
36538706,"From descendants","Verrucous carcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36538994,"From descendants","Scirrhous adenocarcinoma of exocervix","Condition","ICDO3","standard"
36539377,"From descendants","Myoepithelial carcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36539488,"From descendants","Squamous cell carcinoma, adenoid of endocervix","Condition","ICDO3","standard"
36539548,"From descendants","Scirrhous adenocarcinoma of endocervix","Condition","ICDO3","standard"
36539572,"From descendants","Adenoid cystic carcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36540519,"From descendants","Villous adenocarcinoma of exocervix","Condition","ICDO3","standard"
36541321,"From descendants","Squamous cell carcinoma, adenoid of exocervix","Condition","ICDO3","standard"
36541668,"From descendants","Adenocarcinoma with apocrine metaplasia of endocervix","Condition","ICDO3","standard"
36541825,"From descendants","Carcinoma, anaplastic, NOS, of endocervix","Condition","ICDO3","standard"
36542205,"From descendants","Mucinous carcinoma, gastric type of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36542380,"From descendants","Epithelial-myoepithelial carcinoma of endocervix","Condition","ICDO3","standard"
36542893,"From descendants","Carcinoma, undifferentiated, NOS, of cervix uteri","Condition","ICDO3","standard"
36543011,"From descendants","Lymphoepithelial carcinoma of endocervix","Condition","ICDO3","standard"
36544422,"From descendants","Epithelioma, malignant of cervix uteri","Condition","ICDO3","standard"
36545225,"From descendants","Mucin-producing adenocarcinoma of exocervix","Condition","ICDO3","standard"
36545512,"From descendants","Mucoepidermoid carcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36546305,"From descendants","Adenocarcinoma with mixed subtypes of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36546945,"From descendants","Serous carcinoma, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36546949,"From descendants","Mixed cell adenocarcinoma of exocervix","Condition","ICDO3","standard"
36548661,"From descendants","Large cell carcinoma, NOS, of endocervix","Condition","ICDO3","standard"
36548845,"From descendants","Carcinoma, undifferentiated, NOS, of exocervix","Condition","ICDO3","standard"
36549343,"From descendants","Schneiderian carcinoma of cervix uteri","Condition","ICDO3","standard"
36549951,"From descendants","Carcinoma, anaplastic, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36549992,"From descendants","Spindle cell carcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36550404,"From descendants","Basaloid squamous cell carcinoma of exocervix","Condition","ICDO3","standard"
36550449,"From descendants","Mullerian mixed tumor of exocervix","Condition","ICDO3","standard"
36550492,"From descendants","Adenocarcinoma with mixed subtypes of endocervix","Condition","ICDO3","standard"
36550871,"From descendants","Adenocarcinoma in villous adenoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36551040,"From descendants","Yolk sac tumor, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36551773,"From descendants","Basaloid carcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36551950,"From descendants","Papillary carcinoma, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36552070,"From descendants","Myoepithelial carcinoma of exocervix","Condition","ICDO3","standard"
36552140,"From descendants","Basaloid carcinoma of endocervix","Condition","ICDO3","standard"
36552176,"From descendants","Mucoepidermoid carcinoma of exocervix","Condition","ICDO3","standard"
36552219,"From descendants","Endometrioid adenocarcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36552683,"From descendants","Clear cell adenocarcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36552869,"From descendants","Epithelial-myoepithelial carcinoma of cervix uteri","Condition","ICDO3","standard"
36553067,"From descendants","Pleomorphic carcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36553416,"From descendants","Adenocarcinoma, NOS, of exocervix","Condition","ICDO3","standard"
36553466,"From descendants","Malignant mastocytosis of endocervix","Condition","ICDO3","standard"
36553746,"From descendants","Malignant histiocytosis of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36554506,"From descendants","Mucinous carcinoma, gastric type of exocervix","Condition","ICDO3","standard"
36554630,"From descendants","Adenoid basal carcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36554879,"From descendants","Carcinoma, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36555236,"From descendants","Mucin-producing adenocarcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36556090,"From descendants","Schneiderian carcinoma of endocervix","Condition","ICDO3","standard"
36556610,"From descendants","Malignant mastocytosis of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36557454,"From descendants","Lymphoepithelial carcinoma of exocervix","Condition","ICDO3","standard"
36557622,"From descendants","Polygonal cell carcinoma of exocervix","Condition","ICDO3","standard"
36557961,"From descendants","Mucin-producing adenocarcinoma of cervix uteri","Condition","ICDO3","standard"
36557981,"From descendants","Schneiderian carcinoma of exocervix","Condition","ICDO3","standard"
36558221,"From descendants","Mesonephroma, malignant of exocervix","Condition","ICDO3","standard"
36558309,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of cervix uteri","Condition","ICDO3","standard"
36558316,"From descendants","Pleomorphic carcinoma of endocervix","Condition","ICDO3","standard"
36558413,"From descendants","Basaloid squamous cell carcinoma of endocervix","Condition","ICDO3","standard"
36559112,"From descendants","Schneiderian carcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36559218,"From descendants","Adenocarcinoma, intestinal type of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36559251,"From descendants","Verrucous carcinoma, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36559318,"From descendants","Scirrhous adenocarcinoma of cervix uteri","Condition","ICDO3","standard"
36559511,"From descendants","Squamous cell carcinoma, spindle cell of exocervix","Condition","ICDO3","standard"
36559824,"From descendants","Epithelial-myoepithelial carcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36559954,"From descendants","Yolk sac tumor, NOS, of endocervix","Condition","ICDO3","standard"
36560209,"From descendants","Lymphoepithelial carcinoma of cervix uteri","Condition","ICDO3","standard"
36560812,"From descendants","Cribriform carcinoma, NOS, of endocervix","Condition","ICDO3","standard"
36561517,"From descendants","Squamous cell carcinoma, spindle cell of endocervix","Condition","ICDO3","standard"
36561543,"From descendants","Adenocarcinoma in tubulovillous adenoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36561628,"From descendants","Cloacogenic carcinoma of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36562778,"From descendants","Mucoepidermoid carcinoma of endocervix","Condition","ICDO3","standard"
36563140,"From descendants","Malignant histiocytosis of endocervix","Condition","ICDO3","standard"
36563948,"From descendants","Adenocarcinoma with apocrine metaplasia of cervix uteri","Condition","ICDO3","standard"
36563967,"From descendants","Superficial spreading adenocarcinoma of exocervix","Condition","ICDO3","standard"
36564352,"From descendants","Carcinoma, undifferentiated, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36564634,"From descendants","Papillary adenocarcinoma, NOS, of overlapping lesion of cervix uteri","Condition","ICDO3","standard"
36565065,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of endocervix","Condition","ICDO3","standard"
36565701,"From descendants","Verrucous carcinoma, NOS, of cervix uteri","Condition","ICDO3","standard"
36565905,"From descendants","Papillary carcinoma, NOS, of cervix uteri","Condition","ICDO3","standard"
36566481,"From descendants","Cloacogenic carcinoma of endocervix","Condition","ICDO3","standard"
36566916,"From descendants","Superficial spreading adenocarcinoma of endocervix","Condition","ICDO3","standard"
36567466,"From descendants","Adenocarcinoma, intestinal type of exocervix","Condition","ICDO3","standard"
36567583,"From descendants","Small cell carcinoma, fusiform cell of exocervix","Condition","ICDO3","standard"
37016238,"From descendants","Primary adenocarcinoma of cervix uteri","Condition","SNOMED","standard"
37016242,"From descendants","Primary adenocarcinoma of endocervix","Condition","SNOMED","standard"
37116830,"From descendants","Invasive carcinoma of uterine cervix co-occurrent with human immunodeficiency virus infection","Condition","SNOMED","standard"
42512458,"From descendants","Combined small cell carcinoma of endocervix","Condition","ICDO3","standard"
42512980,"From descendants","Paget disease, extramammary of cervix uteri","Condition","ICDO3","standard"
44499445,"From descendants","Mucin-producing adenocarcinoma of endocervix","Condition","ICDO3","standard"
44499507,"From descendants","Papillary adenocarcinoma, NOS, of endocervix","Condition","ICDO3","standard"
44499509,"From descendants","Endometrioid adenocarcinoma, NOS, of endocervix","Condition","ICDO3","standard"
44499647,"From descendants","Low grade serous carcinoma of endocervix","Condition","ICDO3","standard"
44499746,"From descendants","Serous carcinoma, NOS, of cervix uteri","Condition","ICDO3","standard"
44499749,"From descendants","Mucinous adenocarcinoma of cervix uteri","Condition","ICDO3","standard"
44499910,"From descendants","Mesonephroma, malignant of endocervix","Condition","ICDO3","standard"
44500091,"From descendants","Mullerian mixed tumor of endocervix","Condition","ICDO3","standard"
44500143,"From descendants","Adenocarcinoma, endocervical type, NOS, of cervix uteri","Condition","ICDO3","standard"
44500146,"From descendants","Mucinous adenocarcinoma of endocervix","Condition","ICDO3","standard"
44500258,"From descendants","Mucinous carcinoma, gastric type of endocervix","Condition","ICDO3","standard"
44500269,"From descendants","Mesodermal mixed tumor of endocervix","Condition","ICDO3","standard"
44500296,"From descendants","Adenocarcinoma with mixed subtypes of cervix uteri","Condition","ICDO3","standard"
44500297,"From descendants","Papillary adenocarcinoma, NOS, of cervix uteri","Condition","ICDO3","standard"
44500521,"From descendants","Mesonephroma, malignant of cervix uteri","Condition","ICDO3","standard"
44500540,"From descendants","Carcinoma, undifferentiated, NOS, of endocervix","Condition","ICDO3","standard"
44500817,"From descendants","Hemangiopericytoma, malignant of cervix uteri","Condition","ICDO3","standard"
44500980,"From descendants","Papillary squamous cell carcinoma of exocervix","Condition","ICDO3","standard"
44500990,"From descendants","Squamous cell carcinoma, microinvasive of exocervix","Condition","ICDO3","standard"
44500998,"From descendants","Adenoid basal carcinoma of endocervix","Condition","ICDO3","standard"
44501016,"From descendants","Low grade serous carcinoma of cervix uteri","Condition","ICDO3","standard"
44501133,"From descendants","Adenocarcinoma, intestinal type of endocervix","Condition","ICDO3","standard"
44501193,"From descendants","Squamous cell carcinoma, microinvasive of endocervix","Condition","ICDO3","standard"
44501289,"From descendants","Mesodermal mixed tumor of cervix uteri","Condition","ICDO3","standard"
44501396,"From descendants","Squamous cell carcinoma, NOS, of exocervix","Condition","ICDO3","standard"
44501441,"From descendants","Serous carcinoma, NOS, of endocervix","Condition","ICDO3","standard"
44501580,"From descendants","Mucinous carcinoma, gastric type of cervix uteri","Condition","ICDO3","standard"
44501641,"From descendants","Adenocarcinoma in tubulovillous adenoma of cervix uteri","Condition","ICDO3","standard"
44501802,"From descendants","Adenocarcinoma, endocervical type, NOS, of endocervix","Condition","ICDO3","standard"
44501939,"From descendants","Mixed cell adenocarcinoma of endocervix","Condition","ICDO3","standard"
44502096,"From descendants","Adenocarcinoma, intestinal type of cervix uteri","Condition","ICDO3","standard"
44502392,"From descendants","Clear cell adenocarcinoma, NOS, of endocervix","Condition","ICDO3","standard"
44502445,"From descendants","Endometrioid adenocarcinoma, NOS, of cervix uteri","Condition","ICDO3","standard"
44502472,"From descendants","High grade serous carcinoma of cervix uteri","Condition","ICDO3","standard"
44502558,"From descendants","Mullerian mixed tumor of cervix uteri","Condition","ICDO3","standard"
44502575,"From descendants","Adenosquamous carcinoma of endocervix","Condition","ICDO3","standard"
44502690,"From descendants","Squamous cell carcinoma, NOS, of endocervix","Condition","ICDO3","standard"
44504292,"From descendants","Carcinoma, NOS, of endocervix","Condition","ICDO3","standard"
44504294,"From descendants","Adenocarcinoma, NOS, of endocervix","Condition","ICDO3","standard"
44504300,"From descendants","Carcinoma, NOS, of exocervix","Condition","ICDO3","standard"
44504306,"From descendants","Carcinoma, NOS, of cervix uteri","Condition","ICDO3","standard"
44504309,"From descendants","Adenocarcinoma, NOS, of cervix uteri","Condition","ICDO3","standard"
44504310,"From descendants","Adenosquamous carcinoma of cervix uteri","Condition","ICDO3","standard"
