"concept_id","found_from","concept_name","domain_id","vocabulary_id","standard_concept"
254282,"From descendants","Primary malignant neoplasm of soft palate","Condition","SNOMED","standard"
255192,"From descendants","Primary malignant neoplasm of commissure of lip","Condition","SNOMED","standard"
256633,"From descendants","Primary malignant neoplasm of base of tongue","Condition","SNOMED","standard"
259748,"From descendants","Primary malignant neoplasm of accessory sinus","Condition","SNOMED","standard"
259755,"From descendants","Primary malignant neoplasm of subglottis","Condition","SNOMED","standard"
260336,"From descendants","Primary malignant neoplasm of glottis","Condition","SNOMED","standard"
261514,"From descendants","Primary malignant neoplasm of supraglottis","Condition","SNOMED","standard"
261808,"From descendants","Primary malignant neoplasm of vestibule of mouth","Condition","SNOMED","standard"
372567,"From descendants","Primary malignant neoplasm of lacrimal gland","Condition","SNOMED","standard"
372569,"From descendants","Malignant neoplasm of nasolacrimal duct","Condition","SNOMED","standard"
377811,"From descendants","Primary malignant neoplasm of retina","Condition","SNOMED","standard"
378696,"From descendants","Primary malignant neoplasm of choroid","Condition","SNOMED","standard"
379756,"From descendants","Primary malignant neoplasm of mandible","Condition","SNOMED","standard"
380661,"From descendants","Primary malignant neoplasm of cerebrum","Condition","SNOMED","standard"
432558,"From descendants","Overlapping malignant neoplasm of nasopharynx","Condition","SNOMED","standard"
432559,"From descendants","Primary malignant neoplasm of occipital lobe","Condition","SNOMED","standard"
432833,"From descendants","Primary malignant neoplasm of oropharynx","Condition","SNOMED","standard"
432848,"From descendants","Primary malignant neoplasm of cerebral ventricle","Condition","SNOMED","standard"
433149,"From descendants","Primary malignant neoplasm of cerebellum","Condition","SNOMED","standard"
433704,"From descendants","Primary malignant neoplasm of retromolar area","Condition","SNOMED","standard"
433709,"From descendants","Primary malignant neoplasm of tonsillar fossa","Condition","SNOMED","standard"
433976,"From descendants","Primary malignant neoplasm of temporal lobe","Condition","SNOMED","standard"
434285,"From descendants","Primary malignant neoplasm of uvula","Condition","SNOMED","standard"
434289,"From descendants","Primary malignant neoplasm of lingual tonsil","Condition","SNOMED","standard"
434577,"From descendants","Primary malignant neoplasm of hypopharyngeal aspect of aryepiglottic fold","Condition","SNOMED","standard"
434588,"From descendants","Primary malignant neoplasm of parotid gland","Condition","SNOMED","standard"
435190,"From descendants","Primary malignant neoplasm of pyriform sinus","Condition","SNOMED","standard"
435474,"From descendants","Primary malignant neoplasm of posterior hypopharyngeal wall","Condition","SNOMED","standard"
435478,"From descendants","Primary malignant neoplasm of upper gum","Condition","SNOMED","standard"
436042,"From descendants","Primary malignant neoplasm of anterior two-thirds of tongue","Condition","SNOMED","standard"
436043,"From descendants","Overlapping malignant neoplasm of tongue","Condition","SNOMED","standard"
436344,"From descendants","Primary malignant neoplasm of posterior wall of nasopharynx","Condition","SNOMED","standard"
436352,"From descendants","Primary malignant neoplasm of laryngeal cartilage","Condition","SNOMED","standard"
436643,"From descendants","Primary malignant neoplasm of anterior aspect of epiglottis","Condition","SNOMED","standard"
436922,"From descendants","Primary malignant neoplasm of postcricoid region","Condition","SNOMED","standard"
436926,"From descendants","Primary malignant neoplasm of cerebral meninges","Condition","SNOMED","standard"
437226,"From descendants","Malignant neoplasm of nasopharyngeal wall","Condition","SNOMED","standard"
437498,"From descendants","Primary malignant neoplasm of tongue","Condition","SNOMED","standard"
438080,"From descendants","Primary malignant neoplasm of anterior wall of nasopharynx","Condition","SNOMED","standard"
438086,"From descendants","Primary malignant neoplasm of parietal lobe","Condition","SNOMED","standard"
438360,"From descendants","Primary malignant neoplasm of vallecula","Condition","SNOMED","standard"
438367,"From descendants","Primary malignant neoplasm of nasal cavity","Condition","SNOMED","standard"
438691,"From descendants","Overlapping malignant neoplasm of oropharynx","Condition","SNOMED","standard"
438692,"From descendants","Primary malignant neoplasm of lateral wall of nasopharynx","Condition","SNOMED","standard"
438694,"From descendants","Primary malignant neoplasm of hard palate","Condition","SNOMED","standard"
438982,"From descendants","Primary malignant neoplasm of anterior portion of floor of mouth","Condition","SNOMED","standard"
439302,"From descendants","Malignant neoplasm of scalp","Condition","SNOMED","standard"
439404,"From descendants","Primary malignant neoplasm of oral cavity","Condition","SNOMED","standard"
439738,"From descendants","Primary malignant neoplasm of sublingual gland","Condition","SNOMED","standard"
439739,"From descendants","Primary malignant neoplasm of posterior wall of oropharynx","Condition","SNOMED","standard"
439745,"From descendants","Primary malignant neoplasm of salivary gland duct","Condition","SNOMED","standard"
439746,"From descendants","Primary malignant neoplasm of hypopharynx","Condition","SNOMED","standard"
440036,"From descendants","Primary malignant neoplasm of junctional zone of tongue","Condition","SNOMED","standard"
440044,"From descendants","Overlapping malignant neoplasm of hypopharynx","Condition","SNOMED","standard"
440047,"From descendants","Primary malignant neoplasm of tonsillar pillar","Condition","SNOMED","standard"
440335,"From descendants","Primary malignant neoplasm of lower gum","Condition","SNOMED","standard"
440344,"From descendants","Primary malignant neoplasm of lateral portion of floor of mouth","Condition","SNOMED","standard"
440345,"From descendants","Primary malignant neoplasm of lateral wall of oropharynx","Condition","SNOMED","standard"
440655,"From descendants","Malignant neoplasm of tongue, tip and lateral border","Condition","SNOMED","standard"
441223,"From descendants","Primary malignant neoplasm of superior wall of nasopharynx","Condition","SNOMED","standard"
441224,"From descendants","Primary malignant neoplasm of cervical esophagus","Condition","SNOMED","standard"
441233,"From descendants","Primary malignant neoplasm of frontal lobe","Condition","SNOMED","standard"
441809,"From descendants","Primary malignant neoplasm of orbit","Condition","SNOMED","standard"
442131,"From descendants","Primary malignant neoplasm of head","Condition","SNOMED","standard"
442134,"From descendants","Primary malignant neoplasm of craniopharyngeal duct","Condition","SNOMED","standard"
443561,"From descendants","Malignant neoplasm of cerebrum","Condition","SNOMED","standard"
601104,"From descendants","Primary malignant neoplasm of right acoustic nerve","Condition","SNOMED","standard"
601105,"From descendants","Primary malignant neoplasm of left acoustic nerve","Condition","SNOMED","standard"
601144,"From descendants","Left corneal primary malignant neoplasm","Condition","SNOMED","standard"
601145,"From descendants","Right conjunctival primary malignant neoplasm","Condition","SNOMED","standard"
601146,"From descendants","Right choroidal primary malignant neoplasm","Condition","SNOMED","standard"
601147,"From descendants","Right corneal primary malignant neoplasm","Condition","SNOMED","standard"
601148,"From descendants","Left conjunctival primary malignant neoplasm","Condition","SNOMED","standard"
601149,"From descendants","Left choroidal primary malignant neoplasm","Condition","SNOMED","standard"
601998,"From descendants","Primary adenocarcinoma of neck","Condition","SNOMED","standard"
602005,"From descendants","Primary adenocarcinoma of head","Condition","SNOMED","standard"
602016,"From descendants","Primary anaplastic astrocytoma of cerebrum","Condition","SNOMED","standard"
602017,"From descendants","Primary anaplastic astrocytoma of frontal lobe","Condition","SNOMED","standard"
602018,"From descendants","Primary anaplastic astrocytoma of occipital lobe","Condition","SNOMED","standard"
602019,"From descendants","Primary anaplastic astrocytoma of parietal lobe","Condition","SNOMED","standard"
602027,"From descendants","Primary astrocytoma of frontal lobe","Condition","SNOMED","standard"
602028,"From descendants","Primary astrocytoma of parietal lobe","Condition","SNOMED","standard"
602029,"From descendants","Primary astrocytoma of temporal lobe","Condition","SNOMED","standard"
602033,"From descendants","Primary carcinoma ex pleomorphic adenoma of salivary gland","Condition","SNOMED","standard"
602034,"From descendants","Primary carcinoma ex pleomorphic adenoma of submandibular gland","Condition","SNOMED","standard"
602044,"From descendants","Primary ependymoma of parietal lobe","Condition","SNOMED","standard"
602068,"From descendants","Primary malignant glioma of frontal lobe","Condition","SNOMED","standard"
602069,"From descendants","Primary malignant glioma of occipital lobe","Condition","SNOMED","standard"
602070,"From descendants","Primary malignant glioma of parietal lobe","Condition","SNOMED","standard"
602080,"From descendants","Primary oligodendroglioma of frontal lobe","Condition","SNOMED","standard"
602081,"From descendants","Primary oligodendroglioma of parietal lobe","Condition","SNOMED","standard"
602082,"From descendants","Primary oligodendroglioma of temporal lobe","Condition","SNOMED","standard"
602110,"From descendants","Primary squamous cell carcinoma of commissure of lip","Condition","SNOMED","standard"
602113,"From descendants","Primary squamous cell carcinoma of mucous membrane of lip","Condition","SNOMED","standard"
602114,"From descendants","Primary squamous cell carcinoma of mucous membrane of lower lip","Condition","SNOMED","standard"
602115,"From descendants","Primary squamous cell carcinoma of mucous membrane of upper lip","Condition","SNOMED","standard"
602118,"From descendants","Primary squamous cell carcinoma of lower gum","Condition","SNOMED","standard"
602126,"From descendants","Primary squamous cell carcinoma of upper gum","Condition","SNOMED","standard"
602128,"From descendants","Primary squamous cell carcinoma of uvula","Condition","SNOMED","standard"
602130,"From descendants","Primary squamous cell carcinoma of vermilion border of lower lip","Condition","SNOMED","standard"
602131,"From descendants","Primary squamous cell carcinoma of vermilion border of upper lip","Condition","SNOMED","standard"
602151,"From descendants","Left lacrimal adenoid cystic carcinoma","Condition","SNOMED","standard"
602193,"From descendants","Primary malignant neoplasm of left lacrimal sac","Condition","SNOMED","standard"
602663,"From descendants","Right lacrimal adenoid cystic carcinoma","Condition","SNOMED","standard"
602825,"From descendants","Malignant neoplasm of lateral border of tongue","Condition","SNOMED","standard"
603115,"From descendants","Gliomatosis cerebri","Condition","SNOMED","standard"
605182,"From descendants","Primary mucoepidermoid carcinoma of nasopharynx","Condition","SNOMED","standard"
605185,"From descendants","Primary lymphoepithelial carcinoma of nasopharynx","Condition","SNOMED","standard"
605199,"From descendants","Primary salivary gland type neoplasm of nasopharynx","Condition","SNOMED","standard"
605208,"From descendants","Primary papillary adenocarcinoma of nasopharynx","Condition","SNOMED","standard"
605230,"From descendants","Adenoid squamous cell carcinoma of nasopharynx","Condition","SNOMED","standard"
605241,"From descendants","Primary squamous cell carcinoma of superior wall of nasopharynx","Condition","SNOMED","standard"
605245,"From descendants","Basaloid squamous cell carcinoma of nasopharynx","Condition","SNOMED","standard"
605252,"From descendants","Primary squamous cell carcinoma of overlapping lesion of nasopharynx","Condition","SNOMED","standard"
605509,"From descendants","Primary malignant neoplasm of right lacrimal sac","Condition","SNOMED","standard"
605815,"From descendants","Carcinoma of pyriform fossa","Condition","SNOMED","standard"
606563,"From descendants","Carcinoma of meibomian gland","Condition","SNOMED","standard"
607987,"From descendants","Choroid plexus carcinoma","Condition","SNOMED","standard"
607988,"From descendants","Papillary tumor of pineal region","Condition","SNOMED","standard"
608446,"From descendants","Primary chordoma of bone of skull","Condition","SNOMED","standard"
609064,"From descendants","Right retinal primary malignant neoplasm","Condition","SNOMED","standard"
609065,"From descendants","Left retinal primary malignant neoplasm","Condition","SNOMED","standard"
609232,"From descendants","Primary anaplastic astrocytoma of temporal lobe","Condition","SNOMED","standard"
609235,"From descendants","Primary malignant glioma of temporal lobe","Condition","SNOMED","standard"
761019,"From descendants","Merkel cell carcinoma of neck","Condition","SNOMED","standard"
761020,"From descendants","Merkel cell carcinoma of scalp","Condition","SNOMED","standard"
761906,"From descendants","Primary adenocarcinoma of lacrimal gland","Condition","SNOMED","standard"
761907,"From descendants","Primary adenocarcinoma of nasopharynx","Condition","SNOMED","standard"
765459,"From descendants","Metastatic neoplasm of left basal ganglion","Condition","SNOMED","standard"
3169779,"From descendants","Posterior fossa anaplastic ependymoma","Condition","Nebraska Lexicon","standard"
3172082,"From descendants","Mucoepidermoid carcinoma of hard palate","Condition","Nebraska Lexicon","standard"
3175917,"From descendants","Lymphoepithelial carcinoma of parotid gland","Condition","Nebraska Lexicon","standard"
3181145,"From descendants","Sinus cancer with intracranial extension","Condition","Nebraska Lexicon","standard"
3181689,"From descendants","Right vocal cord cancer","Condition","Nebraska Lexicon","standard"
3654361,"From descendants","Chordoma of cervical spine","Condition","SNOMED","standard"
3655627,"From descendants","Malignant nerve sheath neoplasm of peripheral nerve of head and neck","Condition","SNOMED","standard"
3655852,"From descendants","Papillary squamous cell carcinoma of nasopharynx","Condition","SNOMED","standard"
3656333,"From descendants","Diffuse intrinsic pontine glioma","Condition","SNOMED","standard"
4001170,"From descendants","Overlapping malignant neoplasm of palate","Condition","SNOMED","standard"
4001318,"From descendants","Primary malignant neoplasm of peripheral nerves of neck","Condition","SNOMED","standard"
4002345,"From descendants","Primary malignant neoplasm of peripheral nerves of head","Condition","SNOMED","standard"
4002498,"From descendants","Overlapping malignant neoplasm of tonsil","Condition","SNOMED","standard"
4003674,"From descendants","Primary malignant neoplasm of branchial cleft","Condition","SNOMED","standard"
4084147,"From descendants","Metastatic malignant neoplasm to nasopharynx","Condition","SNOMED","standard"
4089516,"From descendants","Malignant neoplasm of lower lip, external","Condition","SNOMED","standard"
4089520,"From descendants","Malignant tumor of labial mucosa","Condition","SNOMED","standard"
4089526,"From descendants","Malignant tumor of junctional zone of tongue","Condition","SNOMED","standard"
4089530,"From descendants","Malignant tumor of lateral floor of mouth","Condition","SNOMED","standard"
4089644,"From descendants","Malignant neoplasm of junction of hard and soft palate","Condition","SNOMED","standard"
4089646,"From descendants","Malignant neoplasm of junctional region of epiglottis","Condition","SNOMED","standard"
4089647,"From descendants","Malignant tumor of adenoid","Condition","SNOMED","standard"
4089649,"From descendants","Malignant neoplasm of floor of nasopharynx","Condition","SNOMED","standard"
4089652,"From descendants","Malignant tumor aryepiglottic fold - hypopharyngeal aspect","Condition","SNOMED","standard"
4089671,"From descendants","Malignant tumor of Eustachian tube","Condition","SNOMED","standard"
4089761,"From descendants","Malignant neoplasm of malar bone","Condition","SNOMED","standard"
4089775,"From descendants","Malignant neoplasm soft tissues of cervical spine","Condition","SNOMED","standard"
4090216,"From descendants","Malignant tumor of upper labial mucosa","Condition","SNOMED","standard"
4090217,"From descendants","Malignant tumor of frenum of lower lip","Condition","SNOMED","standard"
4090224,"From descendants","Malignant tumor of anterior floor of mouth","Condition","SNOMED","standard"
4090226,"From descendants","Malignant tumor of vestibule of mouth","Condition","SNOMED","standard"
4090227,"From descendants","Malignant tumor of lower buccal sulcus","Condition","SNOMED","standard"
4090228,"From descendants","Malignant tumor of upper labial sulcus","Condition","SNOMED","standard"
4090229,"From descendants","Malignant tumor of lower labial sulcus","Condition","SNOMED","standard"
4091490,"From descendants","Malignant neoplasm of cerebrum (excluding lobes and ventricles)","Condition","SNOMED","standard"
4091491,"From descendants","Malignant neoplasm of basal ganglia","Condition","SNOMED","standard"
4091492,"From descendants","Malignant neoplasm of corpus striatum","Condition","SNOMED","standard"
4091493,"From descendants","Malignant tumor of hypothalamus","Condition","SNOMED","standard"
4091610,"From descendants","Malignant neoplasm of thalamus","Condition","SNOMED","standard"
4091612,"From descendants","Malignant neoplasm of floor of cerebral ventricle","Condition","SNOMED","standard"
4091614,"From descendants","Malignant neoplasm of medulla oblongata","Condition","SNOMED","standard"
4091616,"From descendants","Malignant neoplasm of cerebral dura mater","Condition","SNOMED","standard"
4091617,"From descendants","Malignant neoplasm of cerebral arachnoid mater","Condition","SNOMED","standard"
4091618,"From descendants","Malignant neoplasm of cerebral pia mater","Condition","SNOMED","standard"
4091931,"From descendants","Malignant neoplasm of anterior epiglottis","Condition","SNOMED","standard"
4091932,"From descendants","Malignant neoplasm of epiglottis, free border","Condition","SNOMED","standard"
4092057,"From descendants","Malignant tumor of pharyngeal recess","Condition","SNOMED","standard"
4092058,"From descendants","Malignant tumor of opening of auditory tube","Condition","SNOMED","standard"
4092209,"From descendants","Malignant neoplasm of nasal conchae","Condition","SNOMED","standard"
4092210,"From descendants","Malignant tumor of nasal vestibule","Condition","SNOMED","standard"
4092211,"From descendants","Malignant tumor of glottis","Condition","SNOMED","standard"
4092212,"From descendants","Malignant tumor of supraglottis","Condition","SNOMED","standard"
4092213,"From descendants","Malignant neoplasm of arytenoid cartilage","Condition","SNOMED","standard"
4092214,"From descendants","Malignant neoplasm of cuneiform cartilage","Condition","SNOMED","standard"
4092223,"From descendants","Malignant neoplasm of orbital bone","Condition","SNOMED","standard"
4092529,"From descendants","Malignant neoplasm of extraocular muscle of orbit","Condition","SNOMED","standard"
4092530,"From descendants","Malignant tumor of lacrimal gland","Condition","SNOMED","standard"
4092531,"From descendants","Malignant neoplasm of lacrimal sac","Condition","SNOMED","standard"
4092532,"From descendants","Malignant neoplasm of cerebral cortex","Condition","SNOMED","standard"
4093012,"From descendants","Malignant neoplasm of upper lip, lipstick area","Condition","SNOMED","standard"
4093646,"From descendants","Malignant tumor of frenum of upper lip","Condition","SNOMED","standard"
4093647,"From descendants","Malignant neoplasm of lower lip, buccal aspect","Condition","SNOMED","standard"
4093650,"From descendants","Malignant neoplasm of midline of tongue","Condition","SNOMED","standard"
4093651,"From descendants","Malignant tumor of frenum linguae","Condition","SNOMED","standard"
4094020,"From descendants","Malignant tumor of lacrimal drainage structure","Condition","SNOMED","standard"
4094251,"From descendants","Malignant neoplasm of hippocampus","Condition","SNOMED","standard"
4094252,"From descendants","Malignant neoplasm of uncus","Condition","SNOMED","standard"
4094254,"From descendants","Malignant tumor of choroid plexus","Condition","SNOMED","standard"
4094716,"From descendants","Malignant tumor of upper buccal sulcus","Condition","SNOMED","standard"
4094720,"From descendants","Malignant tumor of tonsillar pillar","Condition","SNOMED","standard"
4094721,"From descendants","Malignant tumor of posterior wall of oropharynx","Condition","SNOMED","standard"
4094722,"From descendants","Malignant tumor of posterior wall of nasopharynx","Condition","SNOMED","standard"
4094850,"From descendants","Malignant neoplasm of posterior pharynx","Condition","SNOMED","standard"
4094854,"From descendants","Malignant tumor of cervical part of esophagus","Condition","SNOMED","standard"
4094870,"From descendants","Malignant neoplasm of cartilage of nose","Condition","SNOMED","standard"
4094871,"From descendants","Malignant tumor of tympanic cavity","Condition","SNOMED","standard"
4094872,"From descendants","Malignant neoplasm, overlapping lesion of accessory sinuses","Condition","SNOMED","non-standard"
4095008,"From descendants","Malignant neoplasm of cartilage of ear","Condition","SNOMED","standard"
4095294,"From descendants","Malignant tumor of ciliary body","Condition","SNOMED","standard"
4095295,"From descendants","Malignant neoplasm of crystalline lens","Condition","SNOMED","standard"
4095298,"From descendants","Malignant neoplasm of globus pallidus","Condition","SNOMED","standard"
4095299,"From descendants","Malignant neoplasm of pons","Condition","SNOMED","standard"
4095300,"From descendants","Malignant neoplasm of tapetum","Condition","SNOMED","standard"
4095303,"From descendants","Malignant neoplasm of olfactory bulb","Condition","SNOMED","standard"
4095304,"From descendants","Malignant neoplasm of pituitary gland and craniopharyngeal duct","Condition","SNOMED","standard"
4095305,"From descendants","Malignant tumor of craniopharyngeal duct","Condition","SNOMED","standard"
4095309,"From descendants","Malignant neoplasm of glossoepiglottic fold","Condition","SNOMED","standard"
4095312,"From descendants","Malignant tumor of nasopharynx","Condition","SNOMED","standard"
4095313,"From descendants","Malignant tumor of anterior wall of nasopharynx","Condition","SNOMED","standard"
4095443,"From descendants","Malignant tumor of tympanic antrum","Condition","SNOMED","standard"
4095446,"From descendants","Malignant neoplasm of cricoid cartilage","Condition","SNOMED","standard"
4095447,"From descendants","Malignant neoplasm of thyroid cartilage","Condition","SNOMED","standard"
4095455,"From descendants","Malignant neoplasm of cervical vertebra","Condition","SNOMED","standard"
4095762,"From descendants","Malignant tumor of iris","Condition","SNOMED","standard"
4095763,"From descendants","Malignant neoplasm of sclera","Condition","SNOMED","standard"
4095764,"From descendants","Malignant neoplasm of connective tissue of orbit","Condition","SNOMED","standard"
4095887,"From descendants","Malignant neoplasm of cerebral peduncle","Condition","SNOMED","standard"
4095889,"From descendants","Malignant neoplasm of corpus callosum","Condition","SNOMED","standard"
4110417,"From descendants","Carcinoma of vermilion border of lower lip","Condition","SNOMED","standard"
4110420,"From descendants","Malignant tumor of anterior two-thirds of tongue - lateral margin","Condition","SNOMED","standard"
4110422,"From descendants","Carcinoma of lower gum","Condition","SNOMED","standard"
4110424,"From descendants","Carcinoma of lateral part of floor of mouth","Condition","SNOMED","standard"
4110425,"From descendants","Carcinoma of uvula","Condition","SNOMED","standard"
4110428,"From descendants","Carcinoma of lower buccal sulcus","Condition","SNOMED","standard"
4110430,"From descendants","Carcinoma of upper labial sulcus","Condition","SNOMED","standard"
4110432,"From descendants","Carcinoma of submandibular gland","Condition","SNOMED","standard"
4110434,"From descendants","Malignant tumor of inferior turbinate","Condition","SNOMED","standard"
4110435,"From descendants","Malignant tumor of posterior margin of nasal septum and choanae","Condition","SNOMED","standard"
4110559,"From descendants","Malignant tumor of anterior commissure","Condition","SNOMED","standard"
4110562,"From descendants","Malignant tumor of posterior commissure","Condition","SNOMED","standard"
4110565,"From descendants","Malignant tumor of suprahyoid epiglottis","Condition","SNOMED","standard"
4110566,"From descendants","Malignant tumor of infrahyoid epiglottis","Condition","SNOMED","standard"
4110567,"From descendants","Malignant tumor of laryngeal ventricle","Condition","SNOMED","standard"
4110889,"From descendants","Malignant tumor of acoustic vestibular nerve","Condition","SNOMED","standard"
4111021,"From descendants","Overlapping malignant neoplasm of oral cavity and lips and salivary glands","Condition","SNOMED","standard"
4111022,"From descendants","Malignant tumor of lateral nasal wall","Condition","SNOMED","standard"
4111029,"From descendants","Malignant tumor of pituitary and hypothalamus","Condition","SNOMED","standard"
4111645,"From descendants","Carcinoma of frenum of lip","Condition","SNOMED","standard"
4111649,"From descendants","Malignant tumor of tip of tongue","Condition","SNOMED","standard"
4111653,"From descendants","Carcinoma of upper gum","Condition","SNOMED","standard"
4111654,"From descendants","Carcinoma of anterior part of floor of mouth","Condition","SNOMED","standard"
4111775,"From descendants","Carcinoma of hard palate","Condition","SNOMED","standard"
4111776,"From descendants","Squamous cell carcinoma of buccal mucosa","Condition","SNOMED","standard"
4111777,"From descendants","Carcinoma of upper buccal sulcus","Condition","SNOMED","standard"
4111783,"From descendants","Carcinoma of retromolar area","Condition","SNOMED","standard"
4111797,"From descendants","Malignant tumor of parapharyngeal space","Condition","SNOMED","standard"
4111799,"From descendants","Carcinoma of cervical part of esophagus","Condition","SNOMED","standard"
4112451,"From descendants","Carcinoma of vermilion border of upper lip","Condition","SNOMED","standard"
4112453,"From descendants","Carcinoma of frenum of upper lip","Condition","SNOMED","standard"
4112455,"From descendants","Carcinoma of frenum of lower lip","Condition","SNOMED","standard"
4112456,"From descendants","Carcinoma of commissure of lip","Condition","SNOMED","standard"
4112580,"From descendants","Carcinoma of frenum linguae","Condition","SNOMED","standard"
4112581,"From descendants","Carcinoma of lingual tonsil","Condition","SNOMED","standard"
4112585,"From descendants","Carcinoma of sublingual gland","Condition","SNOMED","standard"
4112589,"From descendants","Malignant tumor of nasal skeleton","Condition","SNOMED","standard"
4112593,"From descendants","Malignant tumor of middle turbinate","Condition","SNOMED","standard"
4112969,"From descendants","Malignant meningioma of optic nerve sheath","Condition","SNOMED","standard"
4112975,"From descendants","Adenocarcinoma of lacrimal gland","Condition","SNOMED","standard"
4112976,"From descendants","Mucoepidermoid tumor of lacrimal gland","Condition","SNOMED","standard"
4112979,"From descendants","Malignant hemangiopericytoma of orbit","Condition","SNOMED","standard"
4112984,"From descendants","Adenocarcinoma of pigmented epithelium of ciliary body","Condition","SNOMED","standard"
4113107,"From descendants","Carcinoma of lip, oral cavity and pharynx","Condition","SNOMED","standard"
4113108,"From descendants","Squamous cell carcinoma of lip","Condition","SNOMED","standard"
4114193,"From descendants","Pituitary carcinoma","Condition","SNOMED","standard"
4114198,"From descendants","Malignant tumor of olfactory tract","Condition","SNOMED","standard"
4114199,"From descendants","Malignant tumor of optic nerve sheath","Condition","SNOMED","standard"
4114201,"From descendants","Adenoid cystic carcinoma of lacrimal gland","Condition","SNOMED","standard"
4114213,"From descendants","Squamous cell carcinoma of cornea","Condition","SNOMED","standard"
4114215,"From descendants","Adenocarcinoma of non-pigmented epithelium of ciliary body","Condition","SNOMED","standard"
4115130,"From descendants","Carcinoma of soft palate","Condition","SNOMED","standard"
4115135,"From descendants","Carcinoma of lower labial sulcus","Condition","SNOMED","standard"
4115137,"From descendants","Malignant tumor of anterior pillar of fauces","Condition","SNOMED","standard"
4115138,"From descendants","Carcinoma of parotid gland","Condition","SNOMED","standard"
4116215,"From descendants","Malignant tumor of optic nerve and sheath","Condition","SNOMED","standard"
4116218,"From descendants","Carcinoma ex pleomorphic adenoma of lacrimal gland","Condition","SNOMED","standard"
4116220,"From descendants","Malignant fibrous histiocytoma of orbit","Condition","SNOMED","standard"
4116235,"From descendants","Malignant tumor of salivary gland","Condition","SNOMED","standard"
4116236,"From descendants","Malignant tumor of ear, nose and throat","Condition","SNOMED","standard"
4116237,"From descendants","Malignant tumor of nasal cavity and nasopharynx","Condition","SNOMED","standard"
4116339,"From descendants","Malignant tumor of posterior wall of hypopharynx","Condition","SNOMED","standard"
4118988,"From descendants","Malignant tumor of frenum of lip","Condition","SNOMED","standard"
4149844,"From descendants","Tongue carcinoma","Condition","SNOMED","standard"
4150793,"From descendants","Malignant tumor of lower labial mucosa","Condition","SNOMED","standard"
4151310,"From descendants","Malignant neoplasm of canthus","Condition","SNOMED","standard"
4153887,"From descendants","Carcinoma of lip","Condition","SNOMED","standard"
