"concept_id","found_from","concept_name","domain_id","vocabulary_id","standard_concept"
36526118,"From initial search","Basal cell adenocarcinoma of adrenal gland, NOS","Condition","ICDO3","standard"
36557110,"From initial search","Squamous cell carcinoma, adenoid of renal pelvis","Condition","ICDO3","standard"
36713420,"From initial search","Familial renal cell carcinoma","Condition","SNOMED","standard"
36535758,"From initial search","Mixed cell adenocarcinoma of medulla of adrenal gland","Condition","ICDO3","standard"
36536992,"From initial search","Granular cell carcinoma of adrenal gland, NOS","Condition","ICDO3","standard"
36537413,"From initial search","Granular cell carcinoma of renal pelvis","Condition","ICDO3","standard"
36538968,"From initial search","Small cell carcinoma, fusiform cell of renal pelvis","Condition","ICDO3","standard"
36539156,"From initial search","Glassy cell carcinoma of medulla of adrenal gland","Condition","ICDO3","standard"
36540293,"From initial search","Squamous cell carcinoma, spindle cell of renal pelvis","Condition","ICDO3","standard"
45765451,"From initial search","Renal cell carcinoma","Condition","SNOMED","standard"
195480,"From descendants","Primary malignant neoplasm of renal pelvis","Condition","SNOMED","standard"
198985,"From descendants","Primary malignant neoplasm of kidney","Condition","SNOMED","standard"
601139,"From descendants","Primary malignant neoplasm of right renal pelvis","Condition","SNOMED","standard"
601140,"From descendants","Primary malignant neoplasm of left renal pelvis","Condition","SNOMED","standard"
606920,"From descendants","Malignant cystic nephroma","Condition","SNOMED","standard"
619369,"From descendants","Bilateral primary malignant neoplasm of kidneys","Condition","SNOMED","standard"
4095757,"From descendants","Malignant tumor of renal calyx","Condition","SNOMED","standard"
4095758,"From descendants","Malignant tumor of pelviureteric junction","Condition","SNOMED","standard"
4110880,"From descendants","Clear cell carcinoma of kidney","Condition","SNOMED","standard"
4110881,"From descendants","Papillary cystadenocarcinoma of kidney","Condition","SNOMED","standard"
4112879,"From descendants","Cystadenocarcinoma of kidney","Condition","SNOMED","standard"
4126118,"From descendants","Leukemic infiltrate of kidney","Condition","SNOMED","standard"
4181357,"From descendants","Malignant tumor of renal pelvis","Condition","SNOMED","standard"
35612355,"From descendants","Renal medullary carcinoma","Condition","SNOMED","standard"
36518145,"From descendants","Scirrhous adenocarcinoma of kidney, NOS","Condition","ICDO3","standard"
36518586,"From descendants","Neuroepithelioma, NOS, of kidney, NOS","Condition","ICDO3","standard"
36519700,"From descendants","Carcinoma simplex of renal pelvis","Condition","ICDO3","standard"
36520515,"From descendants","Mucinous adenocarcinoma of renal pelvis","Condition","ICDO3","standard"
36520690,"From descendants","Squamous cell carcinoma, microinvasive of kidney, NOS","Condition","ICDO3","standard"
36523471,"From descendants","Medulloepithelioma, NOS, of renal pelvis","Condition","ICDO3","standard"
36524257,"From descendants","Adenosquamous carcinoma of kidney, NOS","Condition","ICDO3","standard"
36524934,"From descendants","Epithelial-myoepithelial carcinoma of kidney, NOS","Condition","ICDO3","standard"
36525624,"From descendants","Basaloid carcinoma of kidney, NOS","Condition","ICDO3","standard"
36526682,"From descendants","Mucin-producing adenocarcinoma of renal pelvis","Condition","ICDO3","standard"
36527060,"From descendants","Ganglioglioma, anaplastic of renal pelvis","Condition","ICDO3","standard"
36527591,"From descendants","Basaloid carcinoma of renal pelvis","Condition","ICDO3","standard"
36527810,"From descendants","Polygonal cell carcinoma of kidney, NOS","Condition","ICDO3","standard"
36528611,"From descendants","Mullerian mixed tumor of kidney, NOS","Condition","ICDO3","standard"
36528900,"From descendants","Carcinoma simplex of kidney, NOS","Condition","ICDO3","standard"
36528914,"From descendants","Cloacogenic carcinoma of renal pelvis","Condition","ICDO3","standard"
36530191,"From descendants","Tubular adenocarcinoma of renal pelvis","Condition","ICDO3","standard"
36530436,"From descendants","Trabecular adenocarcinoma of renal pelvis","Condition","ICDO3","standard"
36530519,"From descendants","Trabecular adenocarcinoma of kidney, NOS","Condition","ICDO3","standard"
36530877,"From descendants","Cystadenocarcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
36532091,"From descendants","Pleomorphic carcinoma of renal pelvis","Condition","ICDO3","standard"
36532792,"From descendants","Myoepithelial carcinoma of renal pelvis","Condition","ICDO3","standard"
36533144,"From descendants","Tubular adenocarcinoma of kidney, NOS","Condition","ICDO3","standard"
36534288,"From descendants","Adenocarcinoma with mixed subtypes of renal pelvis","Condition","ICDO3","standard"
36535908,"From descendants","Superficial spreading adenocarcinoma of renal pelvis","Condition","ICDO3","standard"
36537276,"From descendants","Mullerian mixed tumor of renal pelvis","Condition","ICDO3","standard"
36537439,"From descendants","Malignant histiocytosis of kidney, NOS","Condition","ICDO3","standard"
36538314,"From descendants","Malignant histiocytosis of renal pelvis","Condition","ICDO3","standard"
36538889,"From descendants","Carcinoma, undifferentiated, NOS, of kidney, NOS","Condition","ICDO3","standard"
36539165,"From descendants","Cloacogenic carcinoma of kidney, NOS","Condition","ICDO3","standard"
36539513,"From descendants","Teratoid medulloepithelioma, NOS, of renal pelvis","Condition","ICDO3","standard"
36539704,"From descendants","Carcinoma, anaplastic, NOS, of renal pelvis","Condition","ICDO3","standard"
36539905,"From descendants","Cystadenocarcinoma, NOS, of renal pelvis","Condition","ICDO3","standard"
36540533,"From descendants","Carcinoma, undifferentiated, NOS, of renal pelvis","Condition","ICDO3","standard"
36540594,"From descendants","Superficial spreading adenocarcinoma of kidney, NOS","Condition","ICDO3","standard"
36541598,"From descendants","Epithelial-myoepithelial carcinoma of renal pelvis","Condition","ICDO3","standard"
36544436,"From descendants","Malignant cystic nephroma of renal pelvis","Condition","ICDO3","standard"
36544620,"From descendants","Epithelioma, malignant of renal pelvis","Condition","ICDO3","standard"
36544921,"From descendants","Carcinoma, anaplastic, NOS, of kidney, NOS","Condition","ICDO3","standard"
36545632,"From descendants","Squamous cell carcinoma, adenoid of kidney, NOS","Condition","ICDO3","standard"
36546584,"From descendants","Malignant mastocytosis of renal pelvis","Condition","ICDO3","standard"
36548689,"From descendants","Scirrhous adenocarcinoma of renal pelvis","Condition","ICDO3","standard"
36550173,"From descendants","Mucin-producing adenocarcinoma of kidney, NOS","Condition","ICDO3","standard"
36550614,"From descendants","Solid carcinoma, NOS, of renal pelvis","Condition","ICDO3","standard"
36550878,"From descendants","Malignant mastocytosis of kidney, NOS","Condition","ICDO3","standard"
36551023,"From descendants","Mesodermal mixed tumor of renal pelvis","Condition","ICDO3","standard"
36552452,"From descendants","Schneiderian carcinoma of kidney, NOS","Condition","ICDO3","standard"
36553184,"From descendants","Basal cell adenocarcinoma of kidney, NOS","Condition","ICDO3","standard"
36553509,"From descendants","Mesodermal mixed tumor of kidney, NOS","Condition","ICDO3","standard"
36553834,"From descendants","Lymphoepithelial carcinoma of renal pelvis","Condition","ICDO3","standard"
36554017,"From descendants","Small cell carcinoma, fusiform cell of kidney, NOS","Condition","ICDO3","standard"
36555324,"From descendants","Adenosquamous carcinoma of renal pelvis","Condition","ICDO3","standard"
36555375,"From descendants","Epithelioma, malignant of kidney, NOS","Condition","ICDO3","standard"
36555394,"From descendants","Papillary squamous cell carcinoma of kidney, NOS","Condition","ICDO3","standard"
36555644,"From descendants","Pleomorphic carcinoma of kidney, NOS","Condition","ICDO3","standard"
36556151,"From descendants","Ganglioglioma, anaplastic of kidney, NOS","Condition","ICDO3","standard"
36556538,"From descendants","Solitary fibrous tumor, malignant of renal pelvis","Condition","ICDO3","standard"
36556631,"From descendants","Medulloepithelioma, NOS, of kidney, NOS","Condition","ICDO3","standard"
36556705,"From descendants","Glassy cell carcinoma of kidney, NOS","Condition","ICDO3","standard"
36557045,"From descendants","Large cell carcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
36557102,"From descendants","Mucinous adenocarcinoma of kidney, NOS","Condition","ICDO3","standard"
36559986,"From descendants","Malignant fibrous histiocytoma of renal pelvis","Condition","ICDO3","standard"
36560109,"From descendants","Schneiderian carcinoma of renal pelvis","Condition","ICDO3","standard"
36560365,"From descendants","Verrucous carcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
36561008,"From descendants","Squamous cell carcinoma, spindle cell of kidney, NOS","Condition","ICDO3","standard"
36561145,"From descendants","Teratoid medulloepithelioma, NOS, of kidney, NOS","Condition","ICDO3","standard"
36561763,"From descendants","Verrucous carcinoma, NOS, of renal pelvis","Condition","ICDO3","standard"
36563190,"From descendants","Urothelial carcinoma, micropapillary of renal pelvis","Condition","ICDO3","standard"
36564938,"From descendants","Neuroepithelioma, NOS, of renal pelvis","Condition","ICDO3","standard"
36567519,"From descendants","Myoepithelial carcinoma of kidney, NOS","Condition","ICDO3","standard"
37109302,"From descendants","Primary malignant neoplasm of left kidney","Condition","SNOMED","standard"
37109303,"From descendants","Primary malignant neoplasm of right kidney","Condition","SNOMED","standard"
37116669,"From descendants","Collecting duct carcinoma of kidney","Condition","SNOMED","standard"
37204210,"From descendants","Global developmental delay, lung cysts, overgrowth, Wilms tumor syndrome","Condition","SNOMED","standard"
40488899,"From descendants","Carcinoma of renal pelvis","Condition","SNOMED","standard"
42512205,"From descendants","Adrenal cortical carcinoma of kidney, NOS","Condition","ICDO3","standard"
42512453,"From descendants","Paraganglioma, NOS, of kidney, NOS","Condition","ICDO3","standard"
42512813,"From descendants","Mesonephroma, malignant of kidney, NOS","Condition","ICDO3","standard"
42512901,"From descendants","Follicular carcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
44498982,"From descendants","Hemangiopericytoma, malignant of kidney, NOS","Condition","ICDO3","standard"
44499006,"From descendants","Carcinoma, NOS, of renal pelvis","Condition","ICDO3","standard"
44499439,"From descendants","Papillary adenocarcinoma, NOS, of renal pelvis","Condition","ICDO3","standard"
44499553,"From descendants","Clear cell adenocarcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
44499635,"From descendants","Urothelial carcinoma, micropapillary of kidney, NOS","Condition","ICDO3","standard"
44499683,"From descendants","Squamous cell carcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
44500002,"From descendants","Papillary carcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
44500140,"From descendants","Papillary adenocarcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
44500204,"From descendants","Medullary carcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
44500298,"From descendants","Chromophobe carcinoma of kidney, NOS","Condition","ICDO3","standard"
44500449,"From descendants","Adenocarcinoma with mixed subtypes of kidney, NOS","Condition","ICDO3","standard"
44500550,"From descendants","Malignant cystic nephroma of kidney, NOS","Condition","ICDO3","standard"
44500641,"From descendants","Papillary urothelial carcinoma of renal pelvis","Condition","ICDO3","standard"
44500860,"From descendants","Adenocarcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
44501546,"From descendants","CNS embryonal tumor, NOS, of kidney, NOS","Condition","ICDO3","standard"
44501642,"From descendants","Oxyphilic adenocarcinoma of kidney, NOS","Condition","ICDO3","standard"
44502102,"From descendants","Solid carcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
44502273,"From descendants","Adenocarcinoma, NOS, of renal pelvis","Condition","ICDO3","standard"
44502385,"From descendants","Papillary urothelial carcinoma of kidney, NOS","Condition","ICDO3","standard"
44502509,"From descendants","Small cell carcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
44502537,"From descendants","Granular cell carcinoma of kidney, NOS","Condition","ICDO3","standard"
44502539,"From descendants","Mixed cell adenocarcinoma of kidney, NOS","Condition","ICDO3","standard"
44502681,"From descendants","Spindle cell carcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
44502688,"From descendants","Papillary carcinoma, NOS, of renal pelvis","Condition","ICDO3","standard"
44502792,"From descendants","Rhabdoid tumor, NOS, of kidney, NOS","Condition","ICDO3","standard"
44502969,"From descendants","Malignant fibrous histiocytoma of kidney, NOS","Condition","ICDO3","standard"
44503192,"From descendants","Carcinoma, NOS, of kidney, NOS","Condition","ICDO3","standard"
44505672,"From descendants","Plasma cell myeloma of kidney, NOS","Condition","ICDO3","standard"
762447,"From initial search","Family history of malignant tumor of kidney parenchyma","Observation","SNOMED","standard"
3192436,"From initial search","Papillary renal cell carcinoma, eosinophilic","Observation","Nebraska Lexicon","standard"
3192810,"From initial search","Papillary renal cell carcinoma, basophilic","Observation","Nebraska Lexicon","standard"
37116730,"From initial search","Papillary renal cell carcinoma","Observation","SNOMED","standard"
37116953,"From initial search","Clear cell papillary renal cell carcinoma","Observation","SNOMED","standard"
4028883,"From initial search","Renal cell carcinoma, chromophobe cell","Observation","SNOMED","standard"
4215373,"From initial search","Renal cell carcinoma","Observation","SNOMED","standard"
35612230,"From descendants","Renal medullary carcinoma","Observation","SNOMED","standard"
