"concept_id","found_from","concept_name","domain_id","vocabulary_id","standard_concept"
36517883,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of islets of Langerhans","Condition","ICDO3","standard"
36518101,"From descendants","Adenocarcinoma with apocrine metaplasia of ampulla of Vater","Condition","ICDO3","standard"
36518298,"From descendants","Adenocarcinoma with squamous metaplasia of body of pancreas","Condition","ICDO3","standard"
36518464,"From descendants","Epithelial-myoepithelial carcinoma of pancreas, NOS","Condition","ICDO3","standard"
36518705,"From descendants","Pleomorphic carcinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36518941,"From descendants","Infiltrating duct mixed with other types of carcinoma of pancreas, NOS","Condition","ICDO3","standard"
36518986,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of tail of pancreas","Condition","ICDO3","standard"
36518993,"From descendants","Papillary cystadenocarcinoma, NOS, of pancreas, NOS","Condition","ICDO3","standard"
36518997,"From descendants","Myoepithelial carcinoma of tail of pancreas","Condition","ICDO3","standard"
36519053,"From descendants","Mucin-producing adenocarcinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36519114,"From descendants","Polygonal cell carcinoma of head of pancreas","Condition","ICDO3","standard"
36519308,"From descendants","Papillary mucinous cystadenocarcinoma of other specified parts of pancreas","Condition","ICDO3","standard"
36519920,"From descendants","Adenocarcinoma with mixed subtypes of other specified parts of pancreas","Condition","ICDO3","standard"
36519988,"From descendants","Superficial spreading adenocarcinoma of pancreatic duct","Condition","ICDO3","standard"
36520068,"From descendants","Carcinoma, anaplastic, NOS, of other specified parts of pancreas","Condition","ICDO3","standard"
36520322,"From descendants","Adenocarcinoma in villous adenoma of other specified parts of pancreas","Condition","ICDO3","standard"
36520646,"From descendants","Medullary carcinoma, NOS, of tail of pancreas","Condition","ICDO3","standard"
36520813,"From descendants","Hepatoid adenocarcinoma of head of pancreas","Condition","ICDO3","standard"
36520941,"From descendants","Solid pseudopapillary neoplasm of pancreas of body of pancreas","Condition","ICDO3","standard"
36520953,"From descendants","Vipoma of body of pancreas","Condition","ICDO3","standard"
36521022,"From descendants","Epithelioma, malignant of islets of Langerhans","Condition","ICDO3","standard"
36521136,"From descendants","Large cell carcinoma, NOS, of pancreas, NOS","Condition","ICDO3","standard"
36521234,"From descendants","Verrucous carcinoma, NOS, of body of pancreas","Condition","ICDO3","standard"
36521252,"From descendants","Mucin-producing adenocarcinoma of other specified parts of pancreas","Condition","ICDO3","standard"
36521427,"From descendants","Adenocarcinoma with squamous metaplasia of pancreas, NOS","Condition","ICDO3","standard"
36521630,"From descendants","Mucoepidermoid carcinoma of pancreatic duct","Condition","ICDO3","standard"
36521689,"From descendants","Adenocarcinoid tumor of ampulla of Vater","Condition","ICDO3","standard"
36521761,"From descendants","Papillary carcinoma, NOS, of pancreas, NOS","Condition","ICDO3","standard"
36521773,"From descendants","Carcinoma, undifferentiated, NOS, of islets of Langerhans","Condition","ICDO3","standard"
36521830,"From descendants","Adenocarcinoid tumor of tail of pancreas","Condition","ICDO3","standard"
36522112,"From descendants","Papillary adenocarcinoma, NOS, of pancreatic duct","Condition","ICDO3","standard"
36522133,"From descendants","Polygonal cell carcinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36522281,"From descendants","Carcinoma, undifferentiated, NOS, of ampulla of Vater","Condition","ICDO3","standard"
36522355,"From descendants","Gastrinoma of tail of pancreas","Condition","ICDO3","standard"
36522638,"From descendants","Vipoma of islets of Langerhans","Condition","ICDO3","standard"
36522699,"From descendants","Adenocarcinoma with mixed subtypes of islets of Langerhans","Condition","ICDO3","standard"
36523537,"From descendants","Adenocarcinoma in tubulovillous adenoma of islets of Langerhans","Condition","ICDO3","standard"
36523566,"From descendants","Solid carcinoma, NOS, of islets of Langerhans","Condition","ICDO3","standard"
36523618,"From descendants","Gastrinoma of body of pancreas","Condition","ICDO3","standard"
36523744,"From descendants","Papillary carcinoma, NOS, of overlapping lesion of pancreas","Condition","ICDO3","standard"
36523970,"From descendants","Carcinoma simplex of other specified parts of pancreas","Condition","ICDO3","standard"
36524030,"From descendants","Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of body of pancreas","Condition","ICDO3","standard"
36524055,"From descendants","Pleomorphic carcinoma of pancreatic duct","Condition","ICDO3","standard"
36524267,"From descendants","Adenocarcinoid tumor of body of pancreas","Condition","ICDO3","standard"
36524270,"From descendants","Mixed cell adenocarcinoma of pancreas, NOS","Condition","ICDO3","standard"
36524288,"From descendants","Adenocarcinoma in tubulovillous adenoma of head of pancreas","Condition","ICDO3","standard"
36524362,"From descendants","Adenocarcinoid tumor of head of pancreas","Condition","ICDO3","standard"
36524381,"From descendants","Small cell carcinoma, fusiform cell of overlapping lesion of pancreas","Condition","ICDO3","standard"
36524458,"From descendants","Gastrinoma of pancreatic duct","Condition","ICDO3","standard"
36524612,"From descendants","Pleomorphic carcinoma of islets of Langerhans","Condition","ICDO3","standard"
36524647,"From descendants","Mucoepidermoid carcinoma of islets of Langerhans","Condition","ICDO3","standard"
36524669,"From descendants","Insulinoma, NOS, of pancreatic duct","Condition","ICDO3","standard"
36524764,"From descendants","Carcinoma, anaplastic, NOS, of pancreatic duct","Condition","ICDO3","standard"
36524812,"From descendants","Malignant mastocytosis of pancreas, NOS","Condition","ICDO3","standard"
36524839,"From descendants","Epithelial-myoepithelial carcinoma of body of pancreas","Condition","ICDO3","standard"
36524859,"From descendants","Adenocarcinoma in tubulovillous adenoma of pancreas, NOS","Condition","ICDO3","standard"
36524982,"From descendants","Squamous cell carcinoma, spindle cell of body of pancreas","Condition","ICDO3","standard"
36525032,"From descendants","Pleomorphic carcinoma of ampulla of Vater","Condition","ICDO3","standard"
36525324,"From descendants","Adenocarcinoma in villous adenoma of body of pancreas","Condition","ICDO3","standard"
36525442,"From descendants","Acinar cell carcinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36525443,"From descendants","Epithelioma, malignant of other specified parts of pancreas","Condition","ICDO3","standard"
36525449,"From descendants","Squamous cell carcinoma, adenoid of head of pancreas","Condition","ICDO3","standard"
36525530,"From descendants","Carcinoma simplex of islets of Langerhans","Condition","ICDO3","standard"
36525542,"From descendants","Mucinous cystic neoplasm with high grade dysplasia of head of pancreas","Condition","ICDO3","standard"
36525602,"From descendants","Mucoepidermoid carcinoma of tail of pancreas","Condition","ICDO3","standard"
36525621,"From descendants","Mucoepidermoid carcinoma of head of pancreas","Condition","ICDO3","standard"
36525782,"From descendants","Malignant histiocytosis of other specified parts of pancreas","Condition","ICDO3","standard"
36525859,"From descendants","Intraductal papillary adenocarcinoma with invasion of pancreas, NOS","Condition","ICDO3","standard"
36525930,"From descendants","Infiltrating ductular carcinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36526062,"From descendants","Solid carcinoma, NOS, of head of pancreas","Condition","ICDO3","standard"
36526179,"From descendants","Scirrhous adenocarcinoma of pancreas, NOS","Condition","ICDO3","standard"
36526312,"From descendants","Duct carcinoma, desmoplastic type of pancreas, NOS","Condition","ICDO3","standard"
36526404,"From descendants","Mucinous adenocarcinoma of pancreatic duct","Condition","ICDO3","standard"
36526473,"From descendants","Somatostatinoma of pancreatic duct","Condition","ICDO3","standard"
36526485,"From descendants","Clear cell adenocarcinoma, NOS, of overlapping lesion of pancreas","Condition","ICDO3","standard"
36526586,"From descendants","Adenocarcinoma in adenomatous polyp of islets of Langerhans","Condition","ICDO3","standard"
36526653,"From descendants","Papillary cystadenocarcinoma, NOS, of tail of pancreas","Condition","ICDO3","standard"
36526839,"From descendants","Adenocarcinoma in villous adenoma of head of pancreas","Condition","ICDO3","standard"
36526955,"From descendants","Scirrhous adenocarcinoma of pancreatic duct","Condition","ICDO3","standard"
36526967,"From descendants","Adenocarcinoma in villous adenoma of pancreatic duct","Condition","ICDO3","standard"
36527068,"From descendants","Adenocarcinoma in adenomatous polyp of pancreatic duct","Condition","ICDO3","standard"
36527126,"From descendants","Adenocarcinoma with apocrine metaplasia of head of pancreas","Condition","ICDO3","standard"
36527334,"From descendants","Papillary carcinoma, NOS, of body of pancreas","Condition","ICDO3","standard"
36527497,"From descendants","Serous carcinoma, NOS, of other specified parts of pancreas","Condition","ICDO3","standard"
36527537,"From descendants","Adenocarcinoma in villous adenoma of tail of pancreas","Condition","ICDO3","standard"
36527676,"From descendants","Papillary mucinous cystadenocarcinoma of body of pancreas","Condition","ICDO3","standard"
36527718,"From descendants","Adenosquamous carcinoma of other specified parts of pancreas","Condition","ICDO3","standard"
36527900,"From descendants","Adenocarcinoma in adenomatous polyp of tail of pancreas","Condition","ICDO3","standard"
36527912,"From descendants","Squamous cell carcinoma, microinvasive of head of pancreas","Condition","ICDO3","standard"
36528094,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of other specified parts of pancreas","Condition","ICDO3","standard"
36528147,"From descendants","Mucinous adenocarcinoma of islets of Langerhans","Condition","ICDO3","standard"
36528193,"From descendants","Verrucous carcinoma, NOS, of overlapping lesion of pancreas","Condition","ICDO3","standard"
36528404,"From descendants","Villous adenocarcinoma of head of pancreas","Condition","ICDO3","standard"
36529138,"From descendants","Glucagonoma of other specified parts of pancreas","Condition","ICDO3","standard"
36529147,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of head of pancreas","Condition","ICDO3","standard"
36529214,"From descendants","Malignant mastocytosis of overlapping lesion of pancreas","Condition","ICDO3","standard"
36529253,"From descendants","Papillary adenocarcinoma, NOS, of tail of pancreas","Condition","ICDO3","standard"
36529348,"From descendants","Adenocarcinoma with apocrine metaplasia of islets of Langerhans","Condition","ICDO3","standard"
36529419,"From descendants","Adenocarcinoma in villous adenoma of islets of Langerhans","Condition","ICDO3","standard"
36529433,"From descendants","Superficial spreading adenocarcinoma of pancreas, NOS","Condition","ICDO3","standard"
36529474,"From descendants","Intraductal papillary adenocarcinoma with invasion of islets of Langerhans","Condition","ICDO3","standard"
36529584,"From descendants","Duct carcinoma, desmoplastic type of islets of Langerhans","Condition","ICDO3","standard"
36529704,"From descendants","Infiltrating ductular carcinoma of islets of Langerhans","Condition","ICDO3","standard"
36529871,"From descendants","Epithelial-myoepithelial carcinoma of other specified parts of pancreas","Condition","ICDO3","standard"
36530045,"From descendants","Malignant histiocytosis of body of pancreas","Condition","ICDO3","standard"
36530115,"From descendants","Glassy cell carcinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36530449,"From descendants","Papillary mucinous cystadenocarcinoma of islets of Langerhans","Condition","ICDO3","standard"
36530527,"From descendants","Intraductal papillary adenocarcinoma with invasion of overlapping lesion of pancreas","Condition","ICDO3","standard"
36530712,"From descendants","Carcinoma, undifferentiated, NOS, of body of pancreas","Condition","ICDO3","standard"
36530881,"From descendants","Adenocarcinoid tumor of islets of Langerhans","Condition","ICDO3","standard"
36531307,"From descendants","Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36531406,"From descendants","Gastrinoma of pancreas, NOS","Condition","ICDO3","standard"
36531436,"From descendants","Scirrhous adenocarcinoma of head of pancreas","Condition","ICDO3","standard"
36531468,"From descendants","Adenocarcinoma in adenomatous polyp of overlapping lesion of pancreas","Condition","ICDO3","standard"
36531610,"From descendants","Carcinoma, NOS, of overlapping lesion of pancreas","Condition","ICDO3","standard"
36531722,"From descendants","Villous adenocarcinoma of ampulla of Vater","Condition","ICDO3","standard"
36531796,"From descendants","Malignant histiocytosis of pancreatic duct","Condition","ICDO3","standard"
36531800,"From descendants","Papillary cystadenocarcinoma, NOS, of pancreatic duct","Condition","ICDO3","standard"
36531915,"From descendants","Small cell carcinoma, fusiform cell of pancreas, NOS","Condition","ICDO3","standard"
36531945,"From descendants","Duct carcinoma, desmoplastic type of other specified parts of pancreas","Condition","ICDO3","standard"
36532276,"From descendants","Cystadenocarcinoma, NOS, of overlapping lesion of pancreas","Condition","ICDO3","standard"
36532277,"From descendants","Somatostatinoma of tail of pancreas","Condition","ICDO3","standard"
36532385,"From descendants","Carcinoma, anaplastic, NOS, of islets of Langerhans","Condition","ICDO3","standard"
36532482,"From descendants","Myoepithelial carcinoma of other specified parts of pancreas","Condition","ICDO3","standard"
36532486,"From descendants","Acinar cell carcinoma of body of pancreas","Condition","ICDO3","standard"
36532549,"From descendants","Metaplastic carcinoma, NOS, of head of pancreas","Condition","ICDO3","standard"
36532697,"From descendants","Infiltrating ductular carcinoma of pancreas, NOS","Condition","ICDO3","standard"
36532836,"From descendants","Villous adenocarcinoma of islets of Langerhans","Condition","ICDO3","standard"
36532856,"From descendants","Adenosquamous carcinoma of pancreatic duct","Condition","ICDO3","standard"
36532980,"From descendants","Small cell carcinoma, fusiform cell of body of pancreas","Condition","ICDO3","standard"
36532986,"From descendants","Solid pseudopapillary neoplasm of pancreas of other specified parts of pancreas","Condition","ICDO3","standard"
36533132,"From descendants","Mixed cell adenocarcinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36533396,"From descendants","Scirrhous adenocarcinoma of other specified parts of pancreas","Condition","ICDO3","standard"
36533450,"From descendants","Adenocarcinoid tumor of pancreas, NOS","Condition","ICDO3","standard"
36533472,"From descendants","Carcinoma, anaplastic, NOS, of ampulla of Vater","Condition","ICDO3","standard"
36533510,"From descendants","Somatostatinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36533631,"From descendants","Tubular adenocarcinoma of islets of Langerhans","Condition","ICDO3","standard"
36533714,"From descendants","Bile duct cystadenocarcinoma of ampulla of Vater","Condition","ICDO3","standard"
36533766,"From descendants","Insulinoma, NOS, of overlapping lesion of pancreas","Condition","ICDO3","standard"
36533908,"From descendants","Adenocarcinoma in adenomatous polyp of body of pancreas","Condition","ICDO3","standard"
36533910,"From descendants","Serous carcinoma, NOS, of pancreatic duct","Condition","ICDO3","standard"
36534321,"From descendants","Papillary cystadenocarcinoma, NOS, of overlapping lesion of pancreas","Condition","ICDO3","standard"
36534376,"From descendants","Cystadenocarcinoma, NOS, of pancreatic duct","Condition","ICDO3","standard"
36534609,"From descendants","Superficial spreading adenocarcinoma of other specified parts of pancreas","Condition","ICDO3","standard"
36534876,"From descendants","Adenocarcinoma with squamous metaplasia of tail of pancreas","Condition","ICDO3","standard"
36534946,"From descendants","Hepatoid adenocarcinoma of islets of Langerhans","Condition","ICDO3","standard"
36535084,"From descendants","Hepatoid adenocarcinoma of ampulla of Vater","Condition","ICDO3","standard"
36535572,"From descendants","Somatostatinoma of body of pancreas","Condition","ICDO3","standard"
36535671,"From descendants","Squamous cell carcinoma, adenoid of overlapping lesion of pancreas","Condition","ICDO3","standard"
36535779,"From descendants","Adenocarcinoma with apocrine metaplasia of tail of pancreas","Condition","ICDO3","standard"
36536138,"From descendants","Squamous cell carcinoma, spindle cell of overlapping lesion of pancreas","Condition","ICDO3","standard"
36536265,"From descendants","Glassy cell carcinoma of body of pancreas","Condition","ICDO3","standard"
36536273,"From descendants","Carcinoma simplex of tail of pancreas","Condition","ICDO3","standard"
36536276,"From descendants","Villous adenocarcinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36536431,"From descendants","Carcinoma, anaplastic, NOS, of pancreas, NOS","Condition","ICDO3","standard"
36536519,"From descendants","Epithelioma, malignant of ampulla of Vater","Condition","ICDO3","standard"
36536569,"From descendants","Perihilar cholangiocarcinoma of ampulla of Vater","Condition","ICDO3","standard"
36536754,"From descendants","Adenocarcinoma with mixed subtypes of pancreatic duct","Condition","ICDO3","standard"
36536865,"From descendants","Hepatoid adenocarcinoma of body of pancreas","Condition","ICDO3","standard"
36536954,"From descendants","Malignant histiocytosis of pancreas, NOS","Condition","ICDO3","standard"
36537054,"From descendants","Serous carcinoma, NOS, of head of pancreas","Condition","ICDO3","standard"
36537113,"From descendants","Cystadenocarcinoma, NOS, of tail of pancreas","Condition","ICDO3","standard"
36537141,"From descendants","Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of pancreatic duct","Condition","ICDO3","standard"
36537548,"From descendants","Solid carcinoma, NOS, of other specified parts of pancreas","Condition","ICDO3","standard"
36537607,"From descendants","Solid carcinoma, NOS, of body of pancreas","Condition","ICDO3","standard"
36537718,"From descendants","Papillary carcinoma, NOS, of tail of pancreas","Condition","ICDO3","standard"
36537838,"From descendants","Polygonal cell carcinoma of pancreas, NOS","Condition","ICDO3","standard"
36537866,"From descendants","Mucin-producing adenocarcinoma of islets of Langerhans","Condition","ICDO3","standard"
36538104,"From descendants","Malignant mastocytosis of tail of pancreas","Condition","ICDO3","standard"
36538132,"From descendants","Papillary carcinoma, NOS, of islets of Langerhans","Condition","ICDO3","standard"
36538182,"From descendants","Adenocarcinoma with squamous metaplasia of ampulla of Vater","Condition","ICDO3","standard"
36538219,"From descendants","Carcinoma simplex of body of pancreas","Condition","ICDO3","standard"
36538255,"From descendants","Small cell carcinoma, fusiform cell of head of pancreas","Condition","ICDO3","standard"
36538348,"From descendants","Myoepithelial carcinoma of pancreatic duct","Condition","ICDO3","standard"
36538656,"From descendants","Epithelioma, malignant of pancreas, NOS","Condition","ICDO3","standard"
36538825,"From descendants","Papillary carcinoma, NOS, of head of pancreas","Condition","ICDO3","standard"
36538908,"From descendants","Scirrhous adenocarcinoma of islets of Langerhans","Condition","ICDO3","standard"
36538927,"From descendants","Superficial spreading adenocarcinoma of ampulla of Vater","Condition","ICDO3","standard"
36539200,"From descendants","Solid pseudopapillary neoplasm of pancreas of overlapping lesion of pancreas","Condition","ICDO3","standard"
36539281,"From descendants","Solid carcinoma, NOS, of pancreatic duct","Condition","ICDO3","standard"
36539383,"From descendants","Tubular adenocarcinoma of pancreas, NOS","Condition","ICDO3","standard"
36539442,"From descendants","Serous carcinoma, NOS, of tail of pancreas","Condition","ICDO3","standard"
36539751,"From descendants","Mucoepidermoid carcinoma of body of pancreas","Condition","ICDO3","standard"
36540547,"From descendants","Serous carcinoma, NOS, of overlapping lesion of pancreas","Condition","ICDO3","standard"
36540610,"From descendants","Carcinoma, undifferentiated, NOS, of overlapping lesion of pancreas","Condition","ICDO3","standard"
36540629,"From descendants","Villous adenocarcinoma of body of pancreas","Condition","ICDO3","standard"
36540640,"From descendants","Verrucous carcinoma, NOS, of pancreas, NOS","Condition","ICDO3","standard"
36540783,"From descendants","Villous adenocarcinoma of other specified parts of pancreas","Condition","ICDO3","standard"
36540811,"From descendants","Metaplastic carcinoma, NOS, of tail of pancreas","Condition","ICDO3","standard"
36541054,"From descendants","Intraductal papillary adenocarcinoma with invasion of other specified parts of pancreas","Condition","ICDO3","standard"
36541124,"From descendants","Papillary mucinous cystadenocarcinoma of head of pancreas","Condition","ICDO3","standard"
36541126,"From descendants","Mucinous cystic neoplasm with high grade dysplasia of overlapping lesion of pancreas","Condition","ICDO3","standard"
36541196,"From descendants","Superficial spreading adenocarcinoma of body of pancreas","Condition","ICDO3","standard"
36541248,"From descendants","Verrucous carcinoma, NOS, of pancreatic duct","Condition","ICDO3","standard"
36541498,"From descendants","Adenocarcinoma in villous adenoma of pancreas, NOS","Condition","ICDO3","standard"
36541519,"From descendants","Papillary cystadenocarcinoma, NOS, of head of pancreas","Condition","ICDO3","standard"
36541803,"From descendants","Intraductal papillary mucinous neoplasm with an associated invasive carcinoma of other specified parts of pancreas","Condition","ICDO3","standard"
36541840,"From descendants","Glucagonoma of head of pancreas","Condition","ICDO3","standard"
36541850,"From descendants","Epithelial-myoepithelial carcinoma of ampulla of Vater","Condition","ICDO3","standard"
36542041,"From descendants","Adenocarcinoid tumor of pancreatic duct","Condition","ICDO3","standard"
36542231,"From descendants","Infiltrating ductular carcinoma of tail of pancreas","Condition","ICDO3","standard"
36542553,"From descendants","Spindle cell carcinoma, NOS, of body of pancreas","Condition","ICDO3","standard"
36542609,"From descendants","Squamous cell carcinoma, microinvasive of pancreas, NOS","Condition","ICDO3","standard"
36542649,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of pancreatic duct","Condition","ICDO3","standard"
36542719,"From descendants","Somatostatinoma of ampulla of Vater","Condition","ICDO3","standard"
36543098,"From descendants","Epithelioma, malignant of tail of pancreas","Condition","ICDO3","standard"
36543167,"From descendants","Adenocarcinoma in tubulovillous adenoma of pancreatic duct","Condition","ICDO3","standard"
36543195,"From descendants","Glucagonoma of pancreatic duct","Condition","ICDO3","standard"
36543462,"From descendants","Glassy cell carcinoma of head of pancreas","Condition","ICDO3","standard"
36543505,"From descendants","Glucagonoma of tail of pancreas","Condition","ICDO3","standard"
36543527,"From descendants","Adenocarcinoma in tubulovillous adenoma of tail of pancreas","Condition","ICDO3","standard"
36543801,"From descendants","Adenocarcinoid tumor of overlapping lesion of pancreas","Condition","ICDO3","standard"
36543806,"From descendants","Solid pseudopapillary neoplasm of pancreas of islets of Langerhans","Condition","ICDO3","standard"
36543922,"From descendants","Verrucous carcinoma, NOS, of islets of Langerhans","Condition","ICDO3","standard"
36543966,"From descendants","Squamous cell carcinoma, spindle cell of pancreas, NOS","Condition","ICDO3","standard"
36544209,"From descendants","Papillary squamous cell carcinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36544283,"From descendants","Tubular adenocarcinoma of head of pancreas","Condition","ICDO3","standard"
36544386,"From descendants","Myoepithelial carcinoma of pancreas, NOS","Condition","ICDO3","standard"
36544424,"From descendants","Vipoma of tail of pancreas","Condition","ICDO3","standard"
36544437,"From descendants","Papillary mucinous cystadenocarcinoma of pancreas, NOS","Condition","ICDO3","standard"
36544725,"From descendants","Adenocarcinoid tumor of other specified parts of pancreas","Condition","ICDO3","standard"
36544923,"From descendants","Papillary cystadenocarcinoma, NOS, of body of pancreas","Condition","ICDO3","standard"
36545139,"From descendants","Papillary mucinous cystadenocarcinoma of pancreatic duct","Condition","ICDO3","standard"
36545252,"From descendants","Carcinoma simplex of overlapping lesion of pancreas","Condition","ICDO3","standard"
36545325,"From descendants","Adenosquamous carcinoma of pancreas, NOS","Condition","ICDO3","standard"
36545402,"From descendants","Malignant histiocytosis of islets of Langerhans","Condition","ICDO3","standard"
36545449,"From descendants","Adenosquamous carcinoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36545471,"From descendants","Malignant histiocytosis of head of pancreas","Condition","ICDO3","standard"
36545483,"From descendants","Myoepithelial carcinoma of ampulla of Vater","Condition","ICDO3","standard"
36545493,"From descendants","Scirrhous adenocarcinoma of ampulla of Vater","Condition","ICDO3","standard"
36545660,"From descendants","Hepatoid adenocarcinoma of tail of pancreas","Condition","ICDO3","standard"
36545679,"From descendants","Papillary cystadenocarcinoma, NOS, of islets of Langerhans","Condition","ICDO3","standard"
36545921,"From descendants","Adenocarcinoma with mixed subtypes of overlapping lesion of pancreas","Condition","ICDO3","standard"
36545994,"From descendants","Myoepithelial carcinoma of body of pancreas","Condition","ICDO3","standard"
36546008,"From descendants","Intraductal papillary adenocarcinoma with invasion of body of pancreas","Condition","ICDO3","standard"
36546281,"From descendants","Adenocarcinoma in adenomatous polyp of pancreas, NOS","Condition","ICDO3","standard"
36546351,"From descendants","Squamous cell carcinoma, microinvasive of body of pancreas","Condition","ICDO3","standard"
36546377,"From descendants","Epithelial-myoepithelial carcinoma of pancreatic duct","Condition","ICDO3","standard"
36546398,"From descendants","Tubular adenocarcinoma of tail of pancreas","Condition","ICDO3","standard"
36546659,"From descendants","Solid carcinoma, NOS, of pancreas, NOS","Condition","ICDO3","standard"
36546666,"From descendants","Infiltrating ductular carcinoma of pancreatic duct","Condition","ICDO3","standard"
36546695,"From descendants","Metaplastic carcinoma, NOS, of body of pancreas","Condition","ICDO3","standard"
36546772,"From descendants","Glucagonoma of overlapping lesion of pancreas","Condition","ICDO3","standard"
36546789,"From descendants","Metaplastic carcinoma, NOS, of other specified parts of pancreas","Condition","ICDO3","standard"
36547203,"From descendants","Somatostatinoma of other specified parts of pancreas","Condition","ICDO3","standard"
36547251,"From descendants","Cystadenocarcinoma, NOS, of body of pancreas","Condition","ICDO3","standard"
36547361,"From descendants","Metaplastic carcinoma, NOS, of islets of Langerhans","Condition","ICDO3","standard"
36547426,"From descendants","Malignant histiocytosis of tail of pancreas","Condition","ICDO3","standard"
36547730,"From descendants","Clear cell adenocarcinoma, NOS, of pancreas, NOS","Condition","ICDO3","standard"
36547750,"From descendants","Mucinous cystadenocarcinoma, NOS, of pancreatic duct","Condition","ICDO3","standard"
36547867,"From descendants","Papillary cystadenocarcinoma, NOS, of other specified parts of pancreas","Condition","ICDO3","standard"
