"concept_id","found_from","concept_name","domain_id","vocabulary_id","standard_concept"
36524737,"From descendants","Adenocarcinoma in villous adenoma of posterior wall of bladder","Condition","ICDO3","standard"
36524757,"From descendants","Myoepithelial carcinoma of posterior wall of bladder","Condition","ICDO3","standard"
36531176,"From descendants","Basaloid carcinoma of posterior wall of bladder","Condition","ICDO3","standard"
36532534,"From descendants","Carcinoma, anaplastic, NOS, of posterior wall of bladder","Condition","ICDO3","standard"
36540489,"From descendants","Superficial spreading adenocarcinoma of posterior wall of bladder","Condition","ICDO3","standard"
36545712,"From descendants","Hepatoid adenocarcinoma of posterior wall of bladder","Condition","ICDO3","standard"
36545916,"From descendants","Lymphoepithelial carcinoma of posterior wall of bladder","Condition","ICDO3","standard"
36546364,"From descendants","Malignant histiocytosis of posterior wall of bladder","Condition","ICDO3","standard"
36548054,"From descendants","Pleomorphic carcinoma of posterior wall of bladder","Condition","ICDO3","standard"
36550512,"From descendants","Carcinoma, undifferentiated, NOS, of posterior wall of bladder","Condition","ICDO3","standard"
36552224,"From descendants","Carcinoma simplex of posterior wall of bladder","Condition","ICDO3","standard"
36555875,"From descendants","Solitary fibrous tumor, malignant of posterior wall of bladder","Condition","ICDO3","standard"
36559955,"From descendants","Scirrhous adenocarcinoma of posterior wall of bladder","Condition","ICDO3","standard"
36561804,"From descendants","Mucin-producing adenocarcinoma of posterior wall of bladder","Condition","ICDO3","standard"
36562316,"From descendants","Malignant fibrous histiocytoma of posterior wall of bladder","Condition","ICDO3","standard"
36564342,"From descendants","Mullerian mixed tumor of posterior wall of bladder","Condition","ICDO3","standard"
36564564,"From descendants","Mesodermal mixed tumor of posterior wall of bladder","Condition","ICDO3","standard"
36564934,"From descendants","Malignant mastocytosis of posterior wall of bladder","Condition","ICDO3","standard"
36565312,"From descendants","Medullary carcinoma, NOS, of posterior wall of bladder","Condition","ICDO3","standard"
36565837,"From descendants","Solid carcinoma, NOS, of posterior wall of bladder","Condition","ICDO3","standard"
36565879,"From descendants","Paraganglioma, NOS, of posterior wall of bladder","Condition","ICDO3","standard"
36567292,"From descendants","Adenocarcinoma with mixed subtypes of posterior wall of bladder","Condition","ICDO3","standard"
42512150,"From descendants","Differentiated intraepithelial neoplasia of posterior wall of bladder","Condition","ICDO3","standard"
44500407,"From descendants","Urothelial carcinoma, micropapillary of posterior wall of bladder","Condition","ICDO3","standard"
44500917,"From descendants","Carcinoma, NOS, of posterior wall of bladder","Condition","ICDO3","standard"
44501339,"From descendants","Papillary urothelial carcinoma of posterior wall of bladder","Condition","ICDO3","standard"
44501485,"From descendants","Adenocarcinoma, NOS, of posterior wall of bladder","Condition","ICDO3","standard"
44502779,"From descendants","Mucinous adenocarcinoma of posterior wall of bladder","Condition","ICDO3","standard"
44503006,"From descendants","Papillary carcinoma, NOS, of posterior wall of bladder","Condition","ICDO3","standard"
602014,"From descendants","Primary adenocarcinoma of ureteral orifice","Condition","SNOMED","standard"
36520224,"From descendants","Papillary carcinoma, NOS, of ureteric orifice","Condition","ICDO3","standard"
36520419,"From descendants","Cloacogenic carcinoma of ureteric orifice","Condition","ICDO3","standard"
36520464,"From descendants","Urothelial carcinoma, micropapillary of ureteric orifice","Condition","ICDO3","standard"
36520692,"From descendants","Hepatoid adenocarcinoma of ureteric orifice","Condition","ICDO3","standard"
36521328,"From descendants","Malignant fibrous histiocytoma of ureteric orifice","Condition","ICDO3","standard"
36521854,"From descendants","Schneiderian carcinoma of ureteric orifice","Condition","ICDO3","standard"
36522563,"From descendants","Mullerian mixed tumor of ureteric orifice","Condition","ICDO3","standard"
36524295,"From descendants","Scirrhous adenocarcinoma of ureteric orifice","Condition","ICDO3","standard"
36525825,"From descendants","Adenocarcinoma with mixed subtypes of ureteric orifice","Condition","ICDO3","standard"
36527387,"From descendants","Solitary fibrous tumor, malignant of ureteric orifice","Condition","ICDO3","standard"
36530658,"From descendants","Carcinoma, undifferentiated, NOS, of ureteric orifice","Condition","ICDO3","standard"
36531109,"From descendants","Carcinoma, anaplastic, NOS, of ureteric orifice","Condition","ICDO3","standard"
36532805,"From descendants","Mesodermal mixed tumor of ureteric orifice","Condition","ICDO3","standard"
36534767,"From descendants","Superficial spreading adenocarcinoma of ureteric orifice","Condition","ICDO3","standard"
36535147,"From descendants","Pleomorphic carcinoma of ureteric orifice","Condition","ICDO3","standard"
36537575,"From descendants","Mucinous adenocarcinoma of ureteric orifice","Condition","ICDO3","standard"
36538611,"From descendants","Adenocarcinoma in villous adenoma of ureteric orifice","Condition","ICDO3","standard"
36542626,"From descendants","Epithelioma, malignant of ureteric orifice","Condition","ICDO3","standard"
36544194,"From descendants","Malignant mastocytosis of ureteric orifice","Condition","ICDO3","standard"
36547214,"From descendants","Malignant histiocytosis of ureteric orifice","Condition","ICDO3","standard"
36548213,"From descendants","Carcinoma simplex of ureteric orifice","Condition","ICDO3","standard"
36554947,"From descendants","Medullary carcinoma, NOS, of ureteric orifice","Condition","ICDO3","standard"
36556295,"From descendants","Mucin-producing adenocarcinoma of ureteric orifice","Condition","ICDO3","standard"
36556543,"From descendants","Verrucous carcinoma, NOS, of ureteric orifice","Condition","ICDO3","standard"
36557874,"From descendants","Solid carcinoma, NOS, of ureteric orifice","Condition","ICDO3","standard"
36557886,"From descendants","Basaloid carcinoma of ureteric orifice","Condition","ICDO3","standard"
36560630,"From descendants","Adenocarcinoma, NOS, of ureteric orifice","Condition","ICDO3","standard"
36561624,"From descendants","Lymphoepithelial carcinoma of ureteric orifice","Condition","ICDO3","standard"
36563071,"From descendants","Myoepithelial carcinoma of ureteric orifice","Condition","ICDO3","standard"
36566521,"From descendants","Papillary adenocarcinoma, NOS, of ureteric orifice","Condition","ICDO3","standard"
36567430,"From descendants","Paraganglioma, NOS, of ureteric orifice","Condition","ICDO3","standard"
44500970,"From descendants","Carcinoma, NOS, of ureteric orifice","Condition","ICDO3","standard"
44501258,"From descendants","Papillary urothelial carcinoma of ureteric orifice","Condition","ICDO3","standard"
601999,"From descendants","Primary adenocarcinoma of anterior wall of urinary bladder","Condition","SNOMED","standard"
36517360,"From descendants","Malignant histiocytosis of anterior wall of bladder","Condition","ICDO3","standard"
36518900,"From descendants","Carcinoma, NOS, of anterior wall of bladder","Condition","ICDO3","standard"
36525396,"From descendants","Schneiderian carcinoma of anterior wall of bladder","Condition","ICDO3","standard"
36527891,"From descendants","Paraganglioma, NOS, of anterior wall of bladder","Condition","ICDO3","standard"
36532822,"From descendants","Adenocarcinoma in villous adenoma of anterior wall of bladder","Condition","ICDO3","standard"
36536373,"From descendants","Mucinous adenocarcinoma of anterior wall of bladder","Condition","ICDO3","standard"
36536621,"From descendants","Malignant mastocytosis of anterior wall of bladder","Condition","ICDO3","standard"
36536669,"From descendants","Verrucous carcinoma, NOS, of anterior wall of bladder","Condition","ICDO3","standard"
36539185,"From descendants","Superficial spreading adenocarcinoma of anterior wall of bladder","Condition","ICDO3","standard"
36539804,"From descendants","Hepatoid adenocarcinoma of anterior wall of bladder","Condition","ICDO3","standard"
36540761,"From descendants","Papillary adenocarcinoma, NOS, of anterior wall of bladder","Condition","ICDO3","standard"
36540840,"From descendants","Cloacogenic carcinoma of anterior wall of bladder","Condition","ICDO3","standard"
36543056,"From descendants","Solid carcinoma, NOS, of anterior wall of bladder","Condition","ICDO3","standard"
36545326,"From descendants","Medullary carcinoma, NOS, of anterior wall of bladder","Condition","ICDO3","standard"
36545867,"From descendants","Solitary fibrous tumor, malignant of anterior wall of bladder","Condition","ICDO3","standard"
36546791,"From descendants","Malignant fibrous histiocytoma of anterior wall of bladder","Condition","ICDO3","standard"
36547416,"From descendants","Scirrhous adenocarcinoma of anterior wall of bladder","Condition","ICDO3","standard"
36547796,"From descendants","Carcinoma, undifferentiated, NOS, of anterior wall of bladder","Condition","ICDO3","standard"
36548057,"From descendants","Carcinoma simplex of anterior wall of bladder","Condition","ICDO3","standard"
36551891,"From descendants","Papillary carcinoma, NOS, of anterior wall of bladder","Condition","ICDO3","standard"
36554358,"From descendants","Pleomorphic carcinoma of anterior wall of bladder","Condition","ICDO3","standard"
36554669,"From descendants","Mucin-producing adenocarcinoma of anterior wall of bladder","Condition","ICDO3","standard"
36554695,"From descendants","Carcinoma, anaplastic, NOS, of anterior wall of bladder","Condition","ICDO3","standard"
36556745,"From descendants","Epithelioma, malignant of anterior wall of bladder","Condition","ICDO3","standard"
36557965,"From descendants","Myoepithelial carcinoma of anterior wall of bladder","Condition","ICDO3","standard"
36559925,"From descendants","Mullerian mixed tumor of anterior wall of bladder","Condition","ICDO3","standard"
36559966,"From descendants","Mesodermal mixed tumor of anterior wall of bladder","Condition","ICDO3","standard"
36561353,"From descendants","Basaloid carcinoma of anterior wall of bladder","Condition","ICDO3","standard"
36561398,"From descendants","Adenocarcinoma with mixed subtypes of anterior wall of bladder","Condition","ICDO3","standard"
36563554,"From descendants","Lymphoepithelial carcinoma of anterior wall of bladder","Condition","ICDO3","standard"
44500992,"From descendants","Urothelial carcinoma, micropapillary of anterior wall of bladder","Condition","ICDO3","standard"
44501786,"From descendants","Adenocarcinoma, NOS, of anterior wall of bladder","Condition","ICDO3","standard"
44502614,"From descendants","Papillary urothelial carcinoma of anterior wall of bladder","Condition","ICDO3","standard"
602000,"From descendants","Primary adenocarcinoma of neck of urinary bladder","Condition","SNOMED","standard"
602001,"From descendants","Primary adenocarcinoma of dome of urinary bladder","Condition","SNOMED","standard"
602012,"From descendants","Primary adenocarcinoma of trigone of urinary bladder","Condition","SNOMED","standard"
602108,"From descendants","Primary squamous cell carcinoma of neck of urinary bladder","Condition","SNOMED","standard"
609240,"From descendants","Primary squamous cell carcinoma of dome of urinary bladder","Condition","SNOMED","standard"
765651,"From descendants","Primary spindle cell carcinoma of urinary bladder","Condition","SNOMED","standard"
3188616,"From descendants","Stage I adenocarcinoma of bladder","Condition","Nebraska Lexicon","standard"
4111028,"From descendants","Adenocarcinoma of bladder","Condition","SNOMED","standard"
4113110,"From descendants","Carcinoma of bladder","Condition","SNOMED","standard"
4312566,"From descendants","Primary malignant neoplasm of rectovesical septum","Condition","SNOMED","standard"
36517768,"From descendants","Scirrhous adenocarcinoma of dome of bladder","Condition","ICDO3","standard"
36518027,"From descendants","Schneiderian carcinoma of trigone of bladder","Condition","ICDO3","standard"
36518159,"From descendants","Mesodermal mixed tumor of bladder, NOS","Condition","ICDO3","standard"
36518210,"From descendants","Polygonal cell carcinoma of bladder neck","Condition","ICDO3","standard"
36518231,"From descendants","Lymphoepithelial carcinoma of bladder neck","Condition","ICDO3","standard"
36518319,"From descendants","Mullerian mixed tumor of bladder, NOS","Condition","ICDO3","standard"
36518611,"From descendants","Squamous cell carcinoma, spindle cell of dome of bladder","Condition","ICDO3","standard"
36519179,"From descendants","Small cell carcinoma, NOS, of bladder neck","Condition","ICDO3","standard"
36519539,"From descendants","Pleomorphic carcinoma of dome of bladder","Condition","ICDO3","standard"
36520368,"From descendants","Glassy cell carcinoma of bladder, NOS","Condition","ICDO3","standard"
36521107,"From descendants","Cloacogenic carcinoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36521384,"From descendants","Mucinous adenocarcinoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36521408,"From descendants","Squamous cell carcinoma, NOS, of overlapping lesion of bladder","Condition","ICDO3","standard"
36521503,"From descendants","Carcinoma, undifferentiated, NOS, of bladder neck","Condition","ICDO3","standard"
36521939,"From descendants","Superficial spreading adenocarcinoma of dome of bladder","Condition","ICDO3","standard"
36522185,"From descendants","Carcinoma, NOS, of bladder neck","Condition","ICDO3","standard"
36522238,"From descendants","Malignant histiocytosis of bladder neck","Condition","ICDO3","standard"
36522495,"From descendants","Squamous cell carcinoma, adenoid of dome of bladder","Condition","ICDO3","standard"
36522655,"From descendants","Squamous cell carcinoma, microinvasive of bladder, NOS","Condition","ICDO3","standard"
36522856,"From descendants","Solitary fibrous tumor, malignant of trigone of bladder","Condition","ICDO3","standard"
36522992,"From descendants","Granular cell carcinoma of dome of bladder","Condition","ICDO3","standard"
36523000,"From descendants","Adenocarcinoma in villous adenoma of bladder, NOS","Condition","ICDO3","standard"
36523033,"From descendants","Pleomorphic carcinoma of bladder, NOS","Condition","ICDO3","standard"
36523143,"From descendants","Carcinoma, NOS, of urachus","Condition","ICDO3","standard"
36523191,"From descendants","Small cell carcinoma, NOS, of overlapping lesion of bladder","Condition","ICDO3","standard"
36523313,"From descendants","Papillary carcinoma, NOS, of bladder neck","Condition","ICDO3","standard"
36523573,"From descendants","Myoepithelial carcinoma of bladder, NOS","Condition","ICDO3","standard"
36523845,"From descendants","Medullary carcinoma, NOS, of overlapping lesion of bladder","Condition","ICDO3","standard"
36524562,"From descendants","Cloacogenic carcinoma of dome of bladder","Condition","ICDO3","standard"
36524602,"From descendants","Granular cell carcinoma of bladder, NOS","Condition","ICDO3","standard"
36524661,"From descendants","Scirrhous adenocarcinoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36524755,"From descendants","Carcinoma simplex of bladder, NOS","Condition","ICDO3","standard"
36524979,"From descendants","Adenocarcinoma in villous adenoma of bladder neck","Condition","ICDO3","standard"
36525415,"From descendants","Mixed cell adenocarcinoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36525482,"From descendants","Squamous cell carcinoma, microinvasive of bladder neck","Condition","ICDO3","standard"
36526054,"From descendants","Clear cell adenocarcinoma, NOS, of overlapping lesion of bladder","Condition","ICDO3","standard"
36526662,"From descendants","Papillary adenocarcinoma, NOS, of dome of bladder","Condition","ICDO3","standard"
36526694,"From descendants","Myoepithelial carcinoma of trigone of bladder","Condition","ICDO3","standard"
36527013,"From descendants","Mixed cell adenocarcinoma of bladder, NOS","Condition","ICDO3","standard"
36527083,"From descendants","Verrucous carcinoma, NOS, of bladder neck","Condition","ICDO3","standard"
36527251,"From descendants","Mucin-producing adenocarcinoma of trigone of bladder","Condition","ICDO3","standard"
36528415,"From descendants","Carcinoma, undifferentiated, NOS, of overlapping lesion of bladder","Condition","ICDO3","standard"
36528469,"From descendants","Superficial spreading adenocarcinoma of trigone of bladder","Condition","ICDO3","standard"
36528603,"From descendants","Cloacogenic carcinoma of bladder, NOS","Condition","ICDO3","standard"
36529240,"From descendants","Hepatoid adenocarcinoma of bladder, NOS","Condition","ICDO3","standard"
36529488,"From descendants","Adenocarcinoma with mixed subtypes of dome of bladder","Condition","ICDO3","standard"
36529755,"From descendants","Mucinous adenocarcinoma of trigone of bladder","Condition","ICDO3","standard"
36529933,"From descendants","Malignant histiocytosis of trigone of bladder","Condition","ICDO3","standard"
36530236,"From descendants","Glassy cell carcinoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36530377,"From descendants","Polygonal cell carcinoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36530402,"From descendants","Mullerian mixed tumor of overlapping lesion of bladder","Condition","ICDO3","standard"
36530614,"From descendants","Solitary fibrous tumor, malignant of dome of bladder","Condition","ICDO3","standard"
36530619,"From descendants","Squamous cell carcinoma, adenoid of overlapping lesion of bladder","Condition","ICDO3","standard"
36530644,"From descendants","Solitary fibrous tumor, malignant of overlapping lesion of bladder","Condition","ICDO3","standard"
36530887,"From descendants","Malignant mastocytosis of bladder, NOS","Condition","ICDO3","standard"
36531166,"From descendants","Basal cell adenocarcinoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36531385,"From descendants","Malignant mastocytosis of overlapping lesion of bladder","Condition","ICDO3","standard"
36531477,"From descendants","Carcinoma simplex of trigone of bladder","Condition","ICDO3","standard"
36531757,"From descendants","Carcinoma, anaplastic, NOS, of bladder, NOS","Condition","ICDO3","standard"
36531770,"From descendants","Papillary squamous cell carcinoma of bladder neck","Condition","ICDO3","standard"
36531798,"From descendants","Mixed cell adenocarcinoma of dome of bladder","Condition","ICDO3","standard"
36532373,"From descendants","Epithelioma, malignant of bladder, NOS","Condition","ICDO3","standard"
36532612,"From descendants","Papillary adenocarcinoma, NOS, of bladder, NOS","Condition","ICDO3","standard"
36533202,"From descendants","Schneiderian carcinoma of bladder, NOS","Condition","ICDO3","standard"
36533284,"From descendants","Superficial spreading adenocarcinoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36533400,"From descendants","Mesodermal mixed tumor of overlapping lesion of bladder","Condition","ICDO3","standard"
36533489,"From descendants","Solid carcinoma, NOS, of trigone of bladder","Condition","ICDO3","standard"
36533527,"From descendants","Solid carcinoma, NOS, of overlapping lesion of bladder","Condition","ICDO3","standard"
36533721,"From descendants","Papillary squamous cell carcinoma of bladder, NOS","Condition","ICDO3","standard"
36533923,"From descendants","Spindle cell carcinoma, NOS, of urachus","Condition","ICDO3","standard"
36534074,"From descendants","Paraganglioma, NOS, of bladder neck","Condition","ICDO3","standard"
36534140,"From descendants","Basaloid carcinoma of dome of bladder","Condition","ICDO3","standard"
36534725,"From descendants","Pleomorphic carcinoma of trigone of bladder","Condition","ICDO3","standard"
36535479,"From descendants","Malignant fibrous histiocytoma of trigone of bladder","Condition","ICDO3","standard"
36535491,"From descendants","Hepatoid adenocarcinoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36535689,"From descendants","Superficial spreading adenocarcinoma of bladder neck","Condition","ICDO3","standard"
36535833,"From descendants","Papillary squamous cell carcinoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36536230,"From descendants","Lymphoepithelial carcinoma of trigone of bladder","Condition","ICDO3","standard"
36536320,"From descendants","Medullary carcinoma, NOS, of dome of bladder","Condition","ICDO3","standard"
36536702,"From descendants","Basal cell adenocarcinoma of bladder neck","Condition","ICDO3","standard"
36536854,"From descendants","Adenocarcinoma, NOS, of bladder neck","Condition","ICDO3","standard"
36537042,"From descendants","Malignant histiocytosis of dome of bladder","Condition","ICDO3","standard"
36537714,"From descendants","Malignant mastocytosis of bladder neck","Condition","ICDO3","standard"
36537916,"From descendants","Papillary adenocarcinoma, NOS, of bladder neck","Condition","ICDO3","standard"
36538193,"From descendants","Scirrhous adenocarcinoma of bladder neck","Condition","ICDO3","standard"
36538237,"From descendants","Basal cell adenocarcinoma of bladder, NOS","Condition","ICDO3","standard"
36538254,"From descendants","Urothelial carcinoma, micropapillary of bladder neck","Condition","ICDO3","standard"
36538462,"From descendants","Adenocarcinoma with mixed subtypes of trigone of bladder","Condition","ICDO3","standard"
36538469,"From descendants","Cloacogenic carcinoma of bladder neck","Condition","ICDO3","standard"
36539139,"From descendants","Malignant mastocytosis of dome of bladder","Condition","ICDO3","standard"
36539464,"From descendants","Adenocarcinoma with mixed subtypes of overlapping lesion of bladder","Condition","ICDO3","standard"
36540141,"From descendants","Polygonal cell carcinoma of bladder, NOS","Condition","ICDO3","standard"
36540438,"From descendants","Solid carcinoma, NOS, of dome of bladder","Condition","ICDO3","standard"
36541863,"From descendants","Large cell carcinoma, NOS, of dome of bladder","Condition","ICDO3","standard"
36541964,"From descendants","Scirrhous adenocarcinoma of trigone of bladder","Condition","ICDO3","standard"
36542578,"From descendants","Mucin-producing adenocarcinoma of bladder, NOS","Condition","ICDO3","standard"
36542983,"From descendants","Glassy cell carcinoma of bladder neck","Condition","ICDO3","standard"
36543104,"From descendants","Solid carcinoma, NOS, of bladder neck","Condition","ICDO3","standard"
36543128,"From descendants","Mullerian mixed tumor of bladder neck","Condition","ICDO3","standard"
36543418,"From descendants","Verrucous carcinoma, NOS, of dome of bladder","Condition","ICDO3","standard"
36543466,"From descendants","Carcinoma, undifferentiated, NOS, of bladder, NOS","Condition","ICDO3","standard"
36543484,"From descendants","Scirrhous adenocarcinoma of bladder, NOS","Condition","ICDO3","standard"
36543718,"From descendants","Myoepithelial carcinoma of dome of bladder","Condition","ICDO3","standard"
36544309,"From descendants","Squamous cell carcinoma, adenoid of bladder neck","Condition","ICDO3","standard"
36544733,"From descendants","Large cell carcinoma, NOS, of bladder neck","Condition","ICDO3","standard"
36545077,"From descendants","Pleomorphic carcinoma of bladder neck","Condition","ICDO3","standard"
36545484,"From descendants","Epithelioma, malignant of bladder neck","Condition","ICDO3","standard"
36545593,"From descendants","Polygonal cell carcinoma of dome of bladder","Condition","ICDO3","standard"
36545753,"From descendants","Mucinous adenocarcinoma of bladder, NOS","Condition","ICDO3","standard"
36545774,"From descendants","Malignant fibrous histiocytoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36546361,"From descendants","Mucinous adenocarcinoma of bladder neck","Condition","ICDO3","standard"
36546465,"From descendants","Spindle cell carcinoma, NOS, of dome of bladder","Condition","ICDO3","standard"
36546698,"From descendants","Epithelioma, malignant of trigone of bladder","Condition","ICDO3","standard"
36547035,"From descendants","Spindle cell carcinoma, NOS, of overlapping lesion of bladder","Condition","ICDO3","standard"
36547270,"From descendants","Mullerian mixed tumor of dome of bladder","Condition","ICDO3","standard"
36547347,"From descendants","Myoepithelial carcinoma of overlapping lesion of bladder","Condition","ICDO3","standard"
36547507,"From descendants","Papillary adenocarcinoma, NOS, of overlapping lesion of bladder","Condition","ICDO3","standard"
36547572,"From descendants","Basaloid carcinoma of trigone of bladder","Condition","ICDO3","standard"
36548187,"From descendants","Papillary squamous cell carcinoma of dome of bladder","Condition","ICDO3","standard"
36548214,"From descendants","Mesodermal mixed tumor of trigone of bladder","Condition","ICDO3","standard"
36548450,"From descendants","Mucin-producing adenocarcinoma of dome of bladder","Condition","ICDO3","standard"
36548556,"From descendants","Adenocarcinoma in villous adenoma of dome of bladder","Condition","ICDO3","standard"
