"concept_id","found_from","concept_name","domain_id","vocabulary_id","standard_concept"
36527913,"From descendants","Sebaceous carcinoma of ovary","Condition","ICDO3","standard"
36528200,"From descendants","Polygonal cell carcinoma of ovary","Condition","ICDO3","standard"
36533456,"From descendants","Myoepithelial carcinoma of ovary","Condition","ICDO3","standard"
36533493,"From descendants","Adenocarcinoma with apocrine metaplasia of ovary","Condition","ICDO3","standard"
36541361,"From descendants","Epithelioma, malignant of ovary","Condition","ICDO3","standard"
36546343,"From descendants","Mucinous carcinoma, gastric type of ovary","Condition","ICDO3","standard"
36546706,"From descendants","Endometrioid adenocarcinoma, secretory variant of ovary","Condition","ICDO3","standard"
36548557,"From descendants","Pleomorphic carcinoma of ovary","Condition","ICDO3","standard"
36549054,"From descendants","Solid carcinoma, NOS, of ovary","Condition","ICDO3","standard"
36550763,"From descendants","Spindle cell carcinoma, NOS, of ovary","Condition","ICDO3","standard"
36550888,"From descendants","Squamous cell carcinoma, microinvasive of ovary","Condition","ICDO3","standard"
36551702,"From descendants","Glassy cell carcinoma of ovary","Condition","ICDO3","standard"
36555833,"From descendants","Adenocarcinoma with cartilaginous and osseous metaplasia of ovary","Condition","ICDO3","standard"
36557481,"From descendants","Adenocarcinoid tumor of ovary","Condition","ICDO3","standard"
36560084,"From descendants","Epithelial-myoepithelial carcinoma of ovary","Condition","ICDO3","standard"
36562083,"From descendants","Squamous cell carcinoma, spindle cell of ovary","Condition","ICDO3","standard"
36562826,"From descendants","Squamous cell carcinoma, adenoid of ovary","Condition","ICDO3","standard"
36564919,"From descendants","Basal cell adenocarcinoma of ovary","Condition","ICDO3","standard"
36565806,"From descendants","Verrucous carcinoma, NOS, of ovary","Condition","ICDO3","standard"
36567568,"From descendants","Hepatoid adenocarcinoma of ovary","Condition","ICDO3","standard"
36674767,"From descendants","Small cell carcinoma of ovary","Condition","SNOMED","standard"
37116598,"From descendants","Primary mucinous adenocarcinoma of ovary","Condition","SNOMED","standard"
42512613,"From descendants","Papillary carcinoma, follicular variant of ovary","Condition","ICDO3","standard"
42512649,"From descendants","Combined small cell carcinoma of ovary","Condition","ICDO3","standard"
42512706,"From descendants","Adenocarcinoma, intestinal type of ovary","Condition","ICDO3","standard"
44499443,"From descendants","Serous carcinoma, NOS, of ovary","Condition","ICDO3","standard"
44499710,"From descendants","Large cell carcinoma, NOS, of ovary","Condition","ICDO3","standard"
44499811,"From descendants","Granular cell carcinoma of ovary","Condition","ICDO3","standard"
44500047,"From descendants","Carcinoma, NOS, of ovary","Condition","ICDO3","standard"
44500057,"From descendants","Adenocarcinoma, NOS, of ovary","Condition","ICDO3","standard"
44500069,"From descendants","Papillary mucinous cystadenocarcinoma of ovary","Condition","ICDO3","standard"
44500115,"From descendants","Carcinoma, anaplastic, NOS, of ovary","Condition","ICDO3","standard"
44500675,"From descendants","Metaplastic carcinoma, NOS, of ovary","Condition","ICDO3","standard"
44500878,"From descendants","High grade serous carcinoma of ovary","Condition","ICDO3","standard"
44500986,"From descendants","Squamous cell carcinoma, NOS, of ovary","Condition","ICDO3","standard"
44501017,"From descendants","Mucinous cystic neoplasm with high grade dysplasia of ovary","Condition","ICDO3","standard"
44501472,"From descendants","Non-small cell carcinoma of ovary","Condition","ICDO3","standard"
44501486,"From descendants","Scirrhous adenocarcinoma of ovary","Condition","ICDO3","standard"
44501497,"From descendants","Adenocarcinoma with mixed subtypes of ovary","Condition","ICDO3","standard"
44501638,"From descendants","Papillary adenocarcinoma, NOS, of ovary","Condition","ICDO3","standard"
44501646,"From descendants","Endometrioid adenofibroma, malignant of ovary","Condition","ICDO3","standard"
44501671,"From descendants","Serous adenocarcinofibroma of ovary","Condition","ICDO3","standard"
44501799,"From descendants","Adenocarcinoma in villous adenoma of ovary","Condition","ICDO3","standard"
44502118,"From descendants","Adenosquamous carcinoma of ovary","Condition","ICDO3","standard"
44502604,"From descendants","Papillary squamous cell carcinoma of ovary","Condition","ICDO3","standard"
44502626,"From descendants","Mixed cell adenocarcinoma of ovary","Condition","ICDO3","standard"
44502628,"From descendants","Papillary cystadenocarcinoma, NOS, of ovary","Condition","ICDO3","standard"
44502635,"From descendants","Adenocarcinoma with squamous metaplasia of ovary","Condition","ICDO3","standard"
44502916,"From descendants","Papillary carcinoma, NOS, of ovary","Condition","ICDO3","standard"
44502948,"From descendants","Oxyphilic adenocarcinoma of ovary","Condition","ICDO3","standard"
44503112,"From descendants","Mucinous adenocarcinofibroma of ovary","Condition","ICDO3","standard"
44503153,"From descendants","Clear cell adenocarcinofibroma of ovary","Condition","ICDO3","standard"
44505868,"From descendants","Adenocarcinoma, metastatic, NOS, of ovary","Condition","ICDO3","standard"
4116075,"From descendants","Malignant granulosa cell tumor of ovary","Condition","SNOMED","non-standard"
200051,"From descendants","Primary malignant neoplasm of ovary","Condition","SNOMED","standard"
602308,"From descendants","Primary serous papillary cystadenocarcinoma of right ovary","Condition","SNOMED","standard"
602309,"From descendants","Primary serous papillary cystadenocarcinoma of left ovary","Condition","SNOMED","standard"
3177517,"From descendants","Metastatic adenocarcinoma of ovary","Condition","Nebraska Lexicon","standard"
4110870,"From descendants","Endodermal sinus tumor of ovary","Condition","SNOMED","standard"
4112855,"From descendants","Serous papillary cystadenocarcinoma ovary","Condition","SNOMED","standard"
4112865,"From descendants","Choriocarcinoma of ovary","Condition","SNOMED","standard"
4116076,"From descendants","Embryonal carcinoma of ovary","Condition","SNOMED","standard"
4116077,"From descendants","Dysgerminoma of ovary","Condition","SNOMED","standard"
4281028,"From descendants","Malignant tumor involving left ovary by direct extension from fallopian tube","Condition","SNOMED","standard"
4281029,"From descendants","Malignant tumor involving left ovary by direct extension from uterus","Condition","SNOMED","standard"
4281032,"From descendants","Malignant tumor involving right ovary by direct extension from endometrium","Condition","SNOMED","standard"
4281033,"From descendants","Malignant tumor involving right ovary by direct extension from fallopian tube","Condition","SNOMED","standard"
4281159,"From descendants","Malignant tumor involving right ovary by direct extension from uterus","Condition","SNOMED","standard"
4283749,"From descendants","Malignant tumor involving right ovary by direct extension from left ovary","Condition","SNOMED","standard"
4283750,"From descendants","Malignant tumor involving right ovary by direct extension from uterine cervix","Condition","SNOMED","standard"
4289391,"From descendants","Malignant tumor involving left ovary by direct extension from endometrium","Condition","SNOMED","standard"
4289392,"From descendants","Primary malignant neoplasm of right ovary","Condition","SNOMED","standard"
4289522,"From descendants","Malignant tumor involving right ovary by direct extension from vagina","Condition","SNOMED","standard"
4289681,"From descendants","Primary malignant neoplasm of left ovary","Condition","SNOMED","standard"
4289682,"From descendants","Malignant tumor involving left ovary by direct extension from right ovary","Condition","SNOMED","standard"
4289683,"From descendants","Malignant tumor involving left ovary by direct extension from uterine cervix","Condition","SNOMED","standard"
4289691,"From descendants","Malignant tumor involving left ovary by direct extension from vagina","Condition","SNOMED","standard"
4307838,"From descendants","Ovarian cancer, disseminated","Condition","SNOMED","standard"
36402466,"From descendants","Mullerian mixed tumor,uncertain behaviour of ovary","Condition","ICDO3","standard"
36403162,"From descendants","Serous borderline tumor, micropapillary variant of ovary","Condition","ICDO3","standard"
36517655,"From descendants","Teratocarcinoma of ovary","Condition","ICDO3","standard"
36519879,"From descendants","Thecoma, malignant of ovary","Condition","ICDO3","standard"
36521027,"From descendants","Medullary carcinoma, NOS, of ovary","Condition","ICDO3","standard"
36522229,"From descendants","Trophoblastic tumor, epithelioid of ovary","Condition","ICDO3","standard"
36522631,"From descendants","Malignant mastocytosis of ovary","Condition","ICDO3","standard"
36529012,"From descendants","Polyembryoma of ovary","Condition","ICDO3","standard"
36529632,"From descendants","Malignant histiocytosis of ovary","Condition","ICDO3","standard"
36539989,"From descendants","Mesonephroma, malignant of ovary","Condition","ICDO3","standard"
36549316,"From descendants","Malignant teratoma, undifferentiated of ovary","Condition","ICDO3","standard"
36554907,"From descendants","Malignant teratoma, intermediate of ovary","Condition","ICDO3","standard"
36555512,"From descendants","Medulloepithelioma, NOS, of ovary","Condition","ICDO3","standard"
36674976,"From descendants","Hereditary site-specific ovarian cancer syndrome","Condition","SNOMED","standard"
36712933,"From descendants","Primary malignant neoplasm of both ovaries","Condition","SNOMED","standard"
36716618,"From descendants","Primary high grade serous adenocarcinoma of ovary","Condition","SNOMED","standard"
36717228,"From descendants","Primary low grade serous adenocarcinoma of ovary","Condition","SNOMED","standard"
37208178,"From descendants","Recurrent ovarian cancer","Condition","SNOMED","standard"
37311080,"From descendants","Malignant immature teratoma of ovary","Condition","SNOMED","standard"
37396690,"From descendants","Primary non-gestational choriocarcinoma of ovary","Condition","SNOMED","standard"
37397555,"From descendants","Hereditary breast and ovarian cancer syndrome","Condition","SNOMED","standard"
42512888,"From descendants","Seromucinous carcinoma of ovary","Condition","ICDO3","standard"
44499765,"From descendants","Mesodermal mixed tumor of ovary","Condition","ICDO3","standard"
44499996,"From descendants","Neoplasm, malignant, uncertain whether primary or metastatic of ovary","Condition","ICDO3","standard"
44500093,"From descendants","Mesothelioma, malignant of ovary","Condition","ICDO3","standard"
44500161,"From descendants","Rhabdoid tumor, NOS, of ovary","Condition","ICDO3","standard"
44500162,"From descendants","Teratoma, malignant, NOS, of ovary","Condition","ICDO3","standard"
44500697,"From descendants","Astrocytoma, NOS, of ovary","Condition","ICDO3","standard"
44500698,"From descendants","CNS embryonal tumor, NOS, of ovary","Condition","ICDO3","standard"
44501089,"From descendants","Mucin-producing adenocarcinoma of ovary","Condition","ICDO3","standard"
44502052,"From descendants","Germinoma of ovary","Condition","ICDO3","standard"
44502582,"From descendants","Seminoma, NOS, of ovary","Condition","ICDO3","standard"
44502729,"From descendants","Mullerian mixed tumor of ovary","Condition","ICDO3","standard"
44502731,"From descendants","Teratoma with malignant transformation of ovary","Condition","ICDO3","standard"
44502732,"From descendants","Struma ovarii, malignant of ovary","Condition","ICDO3","standard"
